episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,4473.101113250209,4473.101113250209,1000,0.06935121864080429,2,3.366528924151364,6,56.633471075848696,7.771050970094255,-0.06,-0.0,0.0,0.0
1,5539.461472335909,5006.281292793059,2000,0.06857535522431135,0,3.363984746621404,6,56.636015253378595,7.770079401791515,-0.06,-0.0,0.0,2.5503793227672578
2,2450.229542910389,4154.264042832169,3000,0.06595130451023579,406,8.152007858490926,3,51.84799214150909,7.7645731705524765,-0.03,-0.0,0.0,1.4718686598539352
3,7558.798418297414,5005.397636698481,4000,0.06418665032833815,1,3.3488996809352103,4,56.65110031906481,7.76625678824356,-0.04,-0.0,0.0,0.5625875741243362
4,7908.404498796183,5585.999009118021,5000,0.06316698528826237,1,3.3528602136881793,4,56.64713978631184,7.771705934761377,-0.04,-0.0,0.0,0.35951774775981904
