episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,5136.629995753656,5136.629995753656,1000,0.06935121864080429,67,3.950178924151362,6,56.049821075848726,6.792929957277918,-0.06,-0.0,0.0,0.0
1,5630.709625520773,5383.669810637215,2000,0.06850330717861652,45,3.8360347466214044,6,56.163965253378606,6.8715420025595275,-0.06,-0.0,0.0,2.161919561624527
2,5215.252845595157,5327.530822289863,3000,0.06595104932785034,134,4.482257858490918,2,55.51774214150906,6.774602230890685,-0.02,-0.0,0.0,1.6458508205413818
3,6381.091205164583,5590.920918008543,4000,0.06400514673441648,48,3.808349680935207,2,56.191650319064834,6.873214278005447,-0.02,-0.0,0.0,1.070828058719635
4,6396.825869156897,5752.101908238214,5000,0.062749695032835,47,3.8123102136881806,2,56.18768978631183,6.882378139880132,-0.02,-0.0,0.0,0.6305151014029979
