episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,2642.5009352807074,2642.5009352807074,0.99981,1458,310,6.198237547981415,6,53.801762452018636,10.0,-0.06,-0.0,0.0,120.0,0.6000000000000001
1,-8201.819366596912,-2779.6592156581023,0.99962,1458,899,24.536235298638374,12,35.46376470136144,0.0,-0.12,-12.915042435658176,0.0,240.0,0.30000000000000004
2,-3962.318132079871,-3173.8788544653585,0.99943,1458,627,7.6124433829639155,6,52.38755661703604,10.0,-0.06,-0.0,0.0,130.0,0.5
3,-8381.171794761593,-4475.702089539417,0.99924,1458,702,21.508709510394223,12,38.49129048960572,0.0,-0.12,-5.750924080422881,0.0,300.0,0.2
4,2991.004314766848,-2982.360808678164,0.99905,1458,72,4.514517437923983,6,55.485482562076,10.0,-0.06,-0.0,0.0,190.0,0.9
5,-9417.634585186874,-4054.9064380962823,0.99886,1458,760,22.10832477263446,12,37.89167522736542,0.0,-0.12,-9.090479569664737,0.0,280.0,0.8
6,1110.0381366173683,-3317.057213137189,0.99867,1458,253,5.557312153061371,6,54.442687846938675,0.0,-0.06,-4.3257355149283505,0.0,180.0,0.7000000000000001
7,-8717.291432736934,-3992.0864905871576,0.99848,1458,697,21.832753189289015,12,38.16724681071096,0.0,-0.12,-5.643654190164198,0.0,320.0,0.7000000000000001
8,-1610.7937585920147,-3727.498409254364,0.99829,1458,446,6.257872208034299,6,53.74212779196567,10.0,-0.06,-0.0,0.0,130.0,0.4
9,-8006.3757484684165,-4155.38614317577,0.9981,1458,690,21.479358452237364,12,38.520641547762686,2.9897885639882382,-0.12,-0.0,0.0,300.0,1.0
10,-3860.06665637013,-4805.642902340853,0.99791,1458,573,7.2627940429524225,6,52.7372059570475,10.0,-0.06,-0.0,0.0,170.0,0.9
11,-9226.757272178085,-4908.136692898969,0.99772,1458,784,23.944082663800092,12,36.05591733619989,0.0,-0.12,-4.999329695256516,0.0,300.0,0.5
12,-979.661941022422,-4609.871073793225,0.99753,1458,349,6.034402098071263,6,53.96559790192865,0.0,-0.06,-6.5632200582081035,0.0,150.0,0.5
13,-8006.564151833009,-4572.410309500367,0.99734,1458,740,21.54732792625489,12,38.45267207374509,0.0,-0.12,-2.3553832321926826,0.0,340.0,0.5
14,249.74148474342132,-4846.536592502709,0.99715,1458,298,5.749065933075206,6,54.25093406692486,10.0,-0.06,-0.0,0.0,200.0,0.6000000000000001
15,-9711.75557326372,-4875.948691310395,0.99696,1458,776,21.72452213783904,12,38.275477862161,2.903003330320786,-0.12,-0.0,0.0,400.0,0.8
16,-7124.0362356631085,-5699.356128538441,0.99677,1458,733,8.44805798808677,6,51.551942011913106,0.0,-0.06,-6.93615786647201,0.0,150.0,0.4
17,-8766.719649425302,-5704.298950207279,0.99658,1458,761,24.093987400293848,12,35.90601259970616,0.0,-0.12,-6.088240915741405,0.0,280.0,0.8
18,711.1716564958037,-5472.102408698496,0.99639,1458,256,5.540697822974856,6,54.45930217702515,0.0,-0.06,-3.48282162620023,0.0,190.0,1.0
19,-9023.80746397276,-5573.845580248931,0.9962,1458,762,22.674941612478836,12,37.325058387521295,0.0,-0.12,-7.450971486454825,0.0,300.0,0.8
20,-1738.7044402800032,-5361.709358639919,0.99601,1458,454,7.037631878072239,6,52.96236812192773,10.0,-0.06,-0.0,0.0,130.0,0.7000000000000001
21,-11398.993817116261,-5578.9330131337365,0.99582,1458,829,22.319656875148215,12,37.68034312485178,0.0,-0.12,-12.552834800907373,0.0,260.0,0.8
22,-2870.2441874759884,-5767.991237779093,0.99563,1458,538,7.274906832826881,6,52.7250931671731,10.0,-0.06,-0.0,0.0,160.0,0.9
23,-10313.51894626671,-5998.686717222463,0.99544,1458,798,22.100106882498856,12,37.89989311750123,0.0,-0.12,-1.511560457489094,0.0,340.0,0.1
24,-2913.7803548946595,-6315.038901186271,0.99525,1458,548,7.03386888788564,6,52.96613111211437,10.0,-0.06,-0.0,0.0,200.0,0.7000000000000001
25,-6683.011699447277,-6012.164513804627,0.9950600000000001,1458,553,19.837182145189683,12,40.16281785481034,10.0,-0.12,-0.0,0.0,400.0,0.4
26,-2725.3028378071963,-5572.291174019036,0.99487,1458,573,7.580780722838098,6,52.41921927716179,10.0,-0.06,-0.0,0.0,170.0,0.2
27,-5956.394981214275,-5291.258707197932,0.99468,1458,575,22.63256635731029,12,37.36743364268969,3.4296992601233685,-0.12,-0.0,0.0,400.0,0.9
28,-5897.322316925283,-5952.108104540041,0.99449,1458,714,8.381114777785276,6,51.61888522221489,0.0,-0.06,-8.833698066832834,0.0,150.0,0.1
29,-7080.676405760005,-5757.794998718765,0.9943,1458,751,22.96533161944327,12,37.03466838055678,0.0,-0.12,-12.572228753775029,0.0,240.0,0.5
