episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-4123.258698422802,-4123.258698422802,0.99981,1458,423,6.729687547981427,6,53.27031245201861,10.0,-0.06,-0.0,0.0,150.0,0.9
1,-20985.486690647416,-12554.372694535108,0.99962,1458,835,23.160135298638455,12,36.839864701361606,0.0,-0.12,-5.265367281858571,0.0,300.0,1.0
2,-9764.838407200097,-11624.527932090105,0.99943,1458,610,7.407693382963921,6,52.59230661703608,0.0,-0.06,-5.9529943986796985,0.0,150.0,0.4
3,-17460.769682827493,-13083.588369774452,0.99924,1458,752,23.721359510394283,12,36.278640489605735,0.0,-0.12,-17.688655100528813,0.0,240.0,0.2
4,-6367.233820402339,-11740.31745990003,0.99905,1458,235,5.084667437923983,6,54.9153325620759,0.0,-0.06,-0.4734522745129155,0.0,200.0,0.8
5,-18718.67185168413,-12903.37652519738,0.99886,1458,777,22.549774772634464,12,37.45022522736542,0.0,-0.12,-7.151114265020424,0.0,300.0,0.5
6,-2455.331898467548,-11410.798721378831,0.99867,1458,122,4.905712153061363,6,55.094287846938634,10.0,-0.06,-0.0,0.0,130.0,0.8
7,-13445.759830318697,-11665.168859996316,0.99848,1458,543,21.008803189289015,12,38.99119681071104,6.550109279552185,-0.12,-0.0,0.0,400.0,0.7000000000000001
8,-9023.203857257267,-11371.617193025311,0.99829,1458,556,7.132672208034294,6,52.86732779196566,0.0,-0.06,-13.698321334036043,0.0,130.0,0.2
9,-17747.56345398628,-12009.211819121407,0.9981,1458,705,20.764758452237377,12,39.23524154776276,0.0,-0.12,-0.592278780294806,0.0,280.0,0.0
10,-9327.819042821591,-12529.667853561285,0.99791,1458,518,7.001794042952416,6,52.998205957047574,10.0,-0.06,-0.0,0.0,180.0,0.6000000000000001
11,-17480.47398523847,-12179.166583020391,0.99772,1458,759,23.281682663800066,12,36.71831733619989,3.5382026714921078,-0.12,-0.0,0.0,300.0,0.8
12,-6023.545330543889,-11805.037275354769,0.99753,1458,428,6.596452098071264,6,53.4035479019287,0.0,-0.06,-1.5604368880576525,0.0,190.0,0.0
13,-15893.30572282418,-11648.29087935444,0.99734,1458,535,20.99157792625491,12,39.00842207374512,2.1305668176872627,-0.12,-0.0,0.0,400.0,1.0
14,-5406.886142284623,-11552.256111542667,0.99715,1458,294,5.717565933075203,6,54.282434066924864,10.0,-0.06,-0.0,0.0,200.0,0.30000000000000004
15,-17836.20443071223,-11464.009369445477,0.99696,1458,746,22.923772137839073,12,37.07622786216103,0.0,-0.12,-3.997425716867684,0.0,280.0,0.5
16,-9630.406889519718,-12181.516868550692,0.99677,1458,559,7.195707988086777,6,52.80429201191318,0.0,-0.06,-4.318548405478406,0.0,160.0,1.0
17,-19105.365795221875,-12747.477465041013,0.99658,1458,752,22.548687400293872,12,37.45131259970615,0.0,-0.12,-2.086097319080782,0.0,340.0,0.8
18,-3829.8502660026693,-12228.142105915551,0.99639,1458,209,5.3327978229748565,6,54.66720217702517,10.0,-0.06,-0.0,0.0,170.0,0.7000000000000001
19,-20072.496757806934,-12460.635436297616,0.9962,1458,777,21.958541612478818,12,38.04145838752122,0.0,-0.12,-4.784853245934659,0.0,300.0,0.0
20,-6214.364866342592,-12149.290018649717,0.99601,1458,495,7.222581878072243,6,52.77741812192773,10.0,-0.06,-0.0,0.0,150.0,0.6000000000000001
21,-22271.500649377605,-12628.39268506363,0.99582,1458,804,21.739156875148208,12,38.26084312485172,0.0,-0.12,-7.770489457987084,0.0,280.0,0.9
22,-4649.080945693534,-12490.946246578595,0.99563,1458,261,5.533856832826886,6,54.46614316717315,10.0,-0.06,-0.0,0.0,140.0,0.2
23,-20851.604846550388,-12986.776158951217,0.99544,1458,827,23.862306882498867,12,36.13769311750109,0.0,-0.12,-7.262333637595262,0.0,280.0,0.30000000000000004
24,-6243.616647722869,-13070.44920949504,0.99525,1458,441,6.6189688878856465,6,53.381031112114364,10.0,-0.06,-0.0,0.0,150.0,0.5
25,-14700.443470865133,-12756.873113510333,0.9950600000000001,1458,592,23.50243214518971,12,36.497567854810406,4.478092098248961,-0.12,-0.0,0.0,380.0,0.5
26,-9232.21388960909,-12717.05381351927,0.99487,1458,422,6.1902807228380965,6,53.80971927716176,10.0,-0.06,-0.0,0.0,160.0,0.6000000000000001
27,-20256.44272367496,-12832.161506364577,0.99468,1458,772,21.915716357310284,12,38.08428364268974,0.0,-0.12,-12.870300739875642,0.0,240.0,0.30000000000000004
28,-2365.101217821783,-12685.68660154649,0.99449,1458,43,4.6276647777852835,6,55.37233522221477,10.0,-0.06,-0.0,0.0,200.0,1.0
29,-20256.61561332455,-12704.09848709825,0.9943,1458,806,22.191331619443265,12,37.80866838055675,0.0,-0.12,-10.066672695792338,0.0,260.0,0.8
30,-6078.12082229588,-12690.47408269358,0.99411,1458,412,7.198064612862182,6,52.801935387137874,0.0,-0.06,-5.931018478287995,0.0,150.0,0.7000000000000001
31,-18781.64074276785,-12341.488092032605,0.99392,1458,809,24.19876583109178,12,35.80123416890822,2.667442518081557,-0.12,-0.0,0.0,400.0,0.7000000000000001
32,-7601.233119021127,-12636.703309365363,0.99373,1458,447,6.45426866776217,6,53.545731332237935,0.0,-0.06,-7.7916358357365745,0.0,150.0,0.5
33,-13539.218246756906,-11905.464649386016,0.99354,1458,580,20.831271093825507,12,39.168728906174465,10.0,-0.12,-0.0,0.0,400.0,1.0
34,-7523.424108128401,-12033.445395426568,0.99335,1458,629,7.70940850278757,6,52.2905914972125,0.0,-0.06,-8.236450482507177,0.0,150.0,0.5
35,-20256.06016369056,-12589.00706470911,0.99316,1458,805,21.506885305817445,12,38.4931146941825,0.0,-0.12,-2.1705380691001785,0.0,360.0,0.2
36,-8873.818029380522,-12553.167478686253,0.99297,1458,568,7.281386557730462,6,52.718613442269614,0.0,-0.06,-1.446113215775524,0.0,180.0,0.6000000000000001
37,-19236.334726531943,-12451.156678971953,0.99278,1458,772,21.42052056857265,12,38.57947943142745,0.0,-0.12,-0.11987457268808566,0.0,360.0,0.9
