episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-12251.133843587348,-12251.133843587348,21000,0.00953554711304605,251,7.224268583017397,6,52.775731416982616,0.5955620173995165,-0.06,-0.0,0.0,0.8418974792957306,190.0,0.9
1,-5701.979902643904,-8976.556873115625,22000,0.008889522054232657,258,19.311118901110596,12,40.68888109888939,7.091577595876216,-0.12,-0.0,0.0,0.8629941844940185,240.0,0.4
2,5254.988044515823,-4232.708567238476,23000,0.00824802287388593,126,4.590940665061205,4,55.40905933493876,10.0,-0.04,-0.0,0.0,0.839268051981926,190.0,0.0
3,-3080.4260798758496,-3944.6379453978193,24000,0.00767833215650171,86,16.879397225448812,12,43.12060277455119,10.0,-0.12,-0.0,0.0,0.8467290252447128,320.0,0.0
4,3848.626770402939,-2385.9850022376677,25000,0.007156515377573669,16,5.572510637666057,6,54.42748936233378,10.0,-0.06,-0.0,0.0,0.8371853303909301,190.0,0.5
5,2855.2307904618833,-1512.4490367877424,26000,0.006689783884212375,53,18.054351117157243,12,41.94564888284279,10.0,-0.12,-0.0,0.0,0.8667285853624344,340.0,0.0
6,-17516.86020111227,-3798.7934888341038,27000,0.006277665728703141,405,6.881536282190105,5,53.1184637178099,0.0,-0.05,-5.447570774257118,0.0,0.8149356728792191,170.0,0.9
7,2526.863675237699,-3008.0863433251284,28000,0.005852648173458874,101,17.857391708036783,12,42.14260829196305,10.0,-0.12,-0.0,0.0,0.8318694710731507,260.0,0.6000000000000001
8,3589.684324504203,-2275.0007135663136,29000,0.005503389169462025,29,5.82615425501383,6,54.173845744985954,10.0,-0.06,-0.0,0.0,0.8066283929347992,170.0,0.8
9,-9830.313139607008,-3030.5319561703827,30000,0.005165087291970849,338,22.550985600195883,12,37.449014399804156,1.910667543856389,-0.12,-0.0,0.0,0.8444186043739319,380.0,0.2
10,-20319.598456067986,-3837.3784174184475,31000,0.004849547520279884,272,5.747368337079102,6,54.25263166292095,10.0,-0.06,-0.0,0.0,0.8759957128763198,150.0,0.4
11,-4441.5985075497065,-3711.3402779090275,32000,0.004562129499390721,94,17.530413925692756,12,42.46958607430719,10.0,-0.12,-0.0,0.0,0.8527110555768013,360.0,0.6000000000000001
12,6362.657517755845,-3600.5733305850254,33000,0.004302449524402618,25,4.84723630969254,3,55.15276369030748,10.0,-0.03,-0.0,0.0,0.8456870347261429,140.0,0.8
13,3058.2516126726364,-2986.7055613301764,34000,0.00408559525385499,92,14.89053781667163,12,45.10946218332839,10.0,-0.12,-0.0,0.0,0.8498524281382561,280.0,0.9
14,-16084.723665441237,-4980.040604914594,35000,0.003878176212310791,295,6.033688391581845,5,53.96631160841825,10.0,-0.05,-0.0,0.0,0.8221431511640549,140.0,0.6000000000000001
15,-5531.705232648519,-5818.734207225635,36000,0.003697046427987516,153,17.70617614191105,12,42.293823858088984,7.17094554311184,-0.12,-0.0,0.0,0.8242482793331146,240.0,0.30000000000000004
16,-17901.36733767678,-5857.184920882086,37000,0.0035503710387274623,466,7.383160364259661,4,52.616839635740334,10.0,-0.04,-0.0,0.0,0.8180705019831658,150.0,0.5
17,2773.3807167007258,-5832.533216735783,38000,0.003387231961824,100,15.348180033211825,12,44.6518199667881,10.0,-0.12,-0.0,0.0,0.8005493927001953,340.0,0.9
18,6286.210651744052,-5562.8805840117975,39000,0.0032333964481949806,26,4.829590446324922,3,55.17040955367507,10.0,-0.03,-0.0,0.0,0.8044901639223099,160.0,0.5
19,-1384.4602537118944,-4718.295295422286,40000,0.003122895665001124,88,16.447248359309572,12,43.552751640690374,10.0,-0.12,-0.0,0.0,0.8042318719625473,400.0,0.5
20,6329.243674925192,-2053.4110823229685,41000,0.002996173920109868,22,4.915228418904035,3,55.084771581095865,10.0,-0.03,-0.0,0.0,0.7810983526706695,180.0,0.4
21,-2267.289223078285,-1835.9801538758263,42000,0.0028644371195696294,113,17.393512250245518,12,42.606487749754486,10.0,-0.12,-0.0,0.0,0.7505865284800529,300.0,0.6000000000000001
22,-17640.622204242816,-4236.308126075693,43000,0.002814143314026296,473,7.3347229383603105,3,52.665277061639706,0.0,-0.03,-5.661035959919705,0.0,0.7994798561930656,160.0,0.30000000000000004
23,-2455.8033830717322,-4787.713625650129,44000,0.0027018098044209182,443,16.637258309286935,12,43.36274169071303,10.0,-0.12,-0.0,0.0,0.7263999530673027,380.0,0.0
24,6168.257163514803,-2562.415542754525,45000,0.0026589579647406936,30,4.802314911111082,6,55.19768508888899,10.0,-0.06,-0.0,0.0,0.7292366853356361,150.0,0.4
25,3301.4217522640047,-1679.1028442632735,46000,0.0025991124857682735,88,15.339372201403064,12,44.66062779859689,10.0,-0.12,-0.0,0.0,0.7223421943187713,320.0,0.30000000000000004
26,-9312.857509715617,-820.2518614671568,47000,0.0025386142369825393,784,7.560490993150603,4,52.43950900684938,0.9549529670449419,-0.04,-0.0,0.0,0.7488281142711639,200.0,0.4
27,3299.1718831807634,-767.672744819153,48000,0.0024639701296109706,80,15.3759005262348,12,44.624099473765206,10.0,-0.12,-0.0,0.0,0.7414796951413155,320.0,0.30000000000000004
28,6371.797408280392,-759.1140691655189,49000,0.002398880140390247,24,4.805620965922818,6,55.1943790340772,10.0,-0.06,-0.0,0.0,0.7341707736253739,170.0,0.9
29,3395.4229712388164,-281.12574667044794,50000,0.002348530601011589,77,15.08367441805052,12,44.91632558194945,10.0,-0.12,-0.0,0.0,0.7064364373683929,240.0,0.30000000000000004
30,6221.135330557558,-291.93658110721134,51000,0.002314482757356018,26,4.960169047777807,6,55.039830952222225,10.0,-0.06,-0.0,0.0,0.7253871187567711,160.0,1.0
