episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-8826.346043675887,-8826.346043675887,21000,0.013976424233987927,722,7.625668583017386,6,52.374331416982514,10.0,-0.06,-0.0,0.0,0.5517895103991032,190.0,1.0
1,-10974.737743837983,-9900.541893756934,22000,0.013666933635249734,901,21.60836890111059,5,38.391631098889434,0.0,-0.05,-0.42321917150431876,0.0,0.5640822517871856,400.0,0.4
2,-10923.17290454292,-10241.418897352263,23000,0.013417603448033333,731,7.512790665061207,6,52.48720933493878,10.0,-0.06,-0.0,0.0,0.5701409789919853,160.0,0.4
3,-3797.38918197466,-8630.411468507862,24000,0.013215957907959819,373,19.480847225448763,9,40.51915277455126,8.882375220053225,-0.09,-0.0,0.0,0.5813185632228851,320.0,1.0
4,-9533.777527773256,-8811.084680360942,25000,0.01305691059678793,625,7.04176063766606,6,52.95823936233392,0.0,-0.06,-6.033801986995435,0.0,0.5687514561414718,170.0,0.5
5,-7973.804587388462,-8671.53799819886,26000,0.012936457758769393,655,23.026851117157268,8,36.97314888284269,0.0,-0.08,-8.840531088892734,0.0,0.5081092137098312,240.0,1.0
6,-9339.435896436664,-8766.951983661404,27000,0.012847203994169831,539,7.253686282190108,6,52.7463137178099,0.0,-0.06,-8.003798194584363,0.0,0.5430626212060452,140.0,0.8
7,-6237.73715864981,-8450.800130534955,28000,0.012788630789145827,494,22.252541708036784,8,37.74745829196321,5.2225747909156395,-0.08,-0.0,0.0,0.5420564989745617,280.0,0.5
8,-11678.01275690731,-8809.379311242994,29000,0.01275228289887309,736,7.9114542550138385,6,52.08854574498594,10.0,-0.06,-0.0,0.0,0.5513199904561042,180.0,0.9
9,-8416.872799593211,-8770.128660078017,30000,0.012732181698083878,629,21.78418560019583,7,38.21581439980418,0.0,-0.07,-9.709106923079137,0.0,0.529550404548645,260.0,0.7000000000000001
10,-10801.777828501556,-8967.671838560582,31000,0.01272322004660964,814,7.818268337079098,3,52.18173166292094,10.0,-0.03,-0.0,0.0,0.5256274038553238,170.0,0.4
11,-8626.332103381754,-8732.83127451496,32000,0.012717368314042687,676,19.93746392569275,7,40.06253607430725,1.6021163668062277,-0.07,-0.0,0.0,0.5333844296634197,400.0,0.7000000000000001
12,-10023.262404959756,-8642.840224556643,33000,0.012708984548225999,747,7.758286309692541,5,52.24171369030742,0.0,-0.05,-0.8271444304515319,0.0,0.52080521941185,160.0,0.6000000000000001
13,-7024.605018370627,-8965.56180819624,34000,0.012691982556134462,527,21.92133781667164,8,38.07866218332836,2.1876391295501936,-0.08,-0.0,0.0,0.5218030691146851,320.0,0.4
14,-9622.55016023648,-8974.439071442564,35000,0.012660317588597536,761,7.838638391581847,6,52.16136160841832,0.0,-0.06,-2.7409267929451575,0.0,0.5097799991071225,180.0,0.9
15,-8185.135291360734,-8995.572141839792,36000,0.012612129328772426,614,24.876926141911078,9,35.12307385808903,0.0,-0.09,-0.16031422458571143,0.0,0.5003715714812279,300.0,0.6000000000000001
16,-11059.089896598587,-9167.537541855982,37000,0.012544876895844936,944,8.86636036425966,0,51.13363963574036,0.0,-0.0,-5.908593775073321,0.0,0.4827013972401619,180.0,0.5
17,-8171.218392549312,-9360.885665245933,38000,0.012450960697606206,565,23.83473003321185,7,36.165269966788195,0.0,-0.07,-3.457530162945157,0.0,0.4631318947672844,320.0,0.9
18,-10719.916672413183,-9265.07605679652,39000,0.012328865472227335,644,7.618240446324931,6,52.381759553674996,10.0,-0.06,-0.0,0.0,0.47308422341942785,200.0,1.0
19,-9216.169470933002,-9345.005723930499,40000,0.01216836622916162,666,24.088698359309557,7,35.911301640690375,0.0,-0.07,-4.334617958258176,0.0,0.4371042336523533,280.0,0.7000000000000001
