episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-8127.011714762135,-8127.011714762135,21000,0.014119691913947463,882,8.09771858301738,1,51.902281416982554,10.0,-0.01,-0.0,0.0,0.5728865675628185,130.0,0.7000000000000001
1,-7018.019360342588,-7572.515537552361,22000,0.013816655846312642,717,22.398568901110618,12,37.601431098889336,10.0,-0.12,-0.0,0.0,0.5800607365369796,280.0,0.0
2,-4956.502387811524,-6700.511154305415,23000,0.013547518756240606,519,7.232890665061214,6,52.7671093349388,10.0,-0.06,-0.0,0.0,0.5517539609968662,200.0,0.4
3,2807.22525502409,-4323.5770519730395,24000,0.013334513641893864,96,17.575997225448795,12,42.424002774551255,10.0,-0.12,-0.0,0.0,0.5406586848199367,380.0,0.4
4,587.64891580061,-3341.3318584183094,25000,0.013167141936719418,197,4.994260637666056,6,55.005739362333856,0.0,-0.06,-9.504975585261493,0.0,0.5349525889754295,150.0,0.1
5,2428.4407570637936,-2379.703089171292,26000,0.0130409502889961,147,18.142551117157243,12,41.85744888284278,10.0,-0.12,-0.0,0.0,0.5464387089014053,400.0,0.9
6,1170.975191253312,-1872.4633348249201,27000,0.01295026345178485,184,5.446036282190108,6,54.55396371780984,0.0,-0.06,-5.118159009386489,0.0,0.5254737889766693,170.0,0.9
7,3830.86780443241,-1159.546942417754,28000,0.012888987781479955,39,16.97269170803679,12,43.02730829196306,7.142057599198504,-0.12,-0.0,0.0,0.5359847992658615,240.0,0.4
8,-679.5993182826121,-1106.2194286249605,29000,0.012851051054894924,242,5.415304255013829,6,54.58469574498599,10.0,-0.06,-0.0,0.0,0.5094484482705594,160.0,0.2
9,1238.5956367916012,-871.7379220833043,30000,0.012830649502575397,131,21.10558560019583,12,38.894414399804255,0.0,-0.12,-3.351353170461522,0.0,0.5282521156966686,240.0,0.1
10,-6655.087121881217,-724.5454627952123,31000,0.012821658747270703,512,7.191418337079089,6,52.80858166292098,0.0,-0.06,-6.126889742088966,0.0,0.5018496423959732,170.0,0.4
11,3698.358951445498,347.0923683835961,32000,0.012815752299502492,40,16.737513925692756,12,43.262486074307226,10.0,-0.12,-0.0,0.0,0.5171536329388619,300.0,0.4
12,-885.3773982958317,754.2048673351653,33000,0.012807384599000216,267,6.273286309692542,6,53.726713690307484,0.0,-0.06,-4.436192573937223,0.0,0.5170787290483713,120.0,0.7000000000000001
13,-517.9676828037532,421.685573552381,34000,0.012789867585524917,251,19.881937816671638,12,40.11806218332836,8.11625928708762,-0.12,-0.0,0.0,0.47435619324445727,340.0,0.4
14,376.2609188879953,400.5467738611197,35000,0.012757309945300221,214,5.721838391581844,6,54.27816160841824,10.0,-0.06,-0.0,0.0,0.4678196240961552,200.0,0.6000000000000001
15,3909.1899832004724,548.6216964747875,36000,0.01270693656988442,57,16.47047614191107,12,43.52952385808899,10.0,-0.12,-0.0,0.0,0.4711692237854004,340.0,1.0
16,-7904.759016720232,-358.95172432256686,37000,0.0126346240285784,560,7.481260364259657,6,52.51873963574038,0.0,-0.06,-3.4831171099873925,0.0,0.49088782265782355,180.0,0.1
17,4085.665247293791,-333.47198003642876,38000,0.012535731075331569,31,16.50018003321184,12,43.49981996678815,10.0,-0.12,-0.0,0.0,0.43673196718096735,380.0,0.8
18,-2115.1205338078807,-477.02410158895566,39000,0.012403636006638408,350,6.65209044632493,6,53.34790955367502,10.0,-0.06,-0.0,0.0,0.4356988646090031,190.0,0.2
19,4442.049359298352,-156.67872933828048,40000,0.012243476929143071,48,15.736698359309559,12,44.26330164069041,10.0,-0.12,-0.0,0.0,0.40528939753770826,380.0,0.6000000000000001
20,-3435.0488842489535,165.3250944249458,41000,0.012046103598549962,385,7.835278418904032,6,52.16472158109584,10.0,-0.06,-0.0,0.0,0.4235516467690468,180.0,0.2
21,4358.031267178466,231.29232599824263,42000,0.01181361498311162,35,16.093462250245512,12,43.906537749754456,10.0,-0.12,-0.0,0.0,0.43087963774800303,340.0,0.30000000000000004
22,1307.9648605630912,450.6265518841348,43000,0.011550956638529897,170,5.441122938360312,6,54.558877061639684,10.0,-0.06,-0.0,0.0,0.43077888488769533,120.0,1.0
23,4117.498601755361,914.1731803400464,44000,0.011247580172494054,40,16.378958309286933,12,43.62104169071297,7.660657489664057,-0.12,-0.0,0.0,0.3905972893536091,240.0,1.0
24,3589.6640773580393,1235.5134961870506,45000,0.010922702960669994,37,4.409464911111085,6,55.59053508888901,10.0,-0.06,-0.0,0.0,0.3977905593067408,160.0,0.5
25,3712.5279797773997,1215.8472958447435,46000,0.010559347923845053,30,15.855072201403061,12,44.14492779859692,7.779086981811227,-0.12,-0.0,0.0,0.3827269034087658,240.0,0.8
26,-3389.383720513168,1667.38482546545,47000,0.010167979402467608,373,6.305890993150595,6,53.69410900684939,10.0,-0.06,-0.0,0.0,0.3968142379820347,140.0,0.6000000000000001
27,4274.048652861676,1686.2231660222383,48000,0.009767839801497757,37,16.1413505262348,12,43.85864947376522,10.0,-0.12,-0.0,0.0,0.3769108721613884,340.0,0.9
28,-3772.0377379009515,1520.5314456129313,49000,0.00935610372107476,389,6.63262096592283,6,53.36737903407725,0.0,-0.06,-13.084245377887678,0.0,0.3703299693763256,120.0,0.6000000000000001
29,4376.570545724534,1513.9835642555493,50000,0.008883843664079905,43,15.904924418050529,12,44.095075581949466,10.0,-0.12,-0.0,0.0,0.373877834379673,400.0,0.8
