episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,1175.8741718978233,1175.8741718978233,0.99981,1458,426,6.778737547981427,6,53.22126245201861,10.0,-0.06,-0.0,0.0,120.0,1.0
1,-7250.107212016931,-3037.1165200595537,0.99962,1458,826,23.23213529863842,12,36.767864701361546,0.0,-0.12,-1.9433616237721152,0.0,360.0,0.6000000000000001
2,-2352.3893895065585,-2808.8741432085553,0.99943,1458,432,6.176943382963912,6,53.82305661703611,10.0,-0.06,-0.0,0.0,200.0,1.0
3,-8025.857083613317,-4113.119878309746,0.99924,1458,728,22.382609510394246,12,37.617390489605725,0.0,-0.12,-16.38865510052829,0.0,240.0,0.7000000000000001
4,-1553.586475094664,-3601.2131976667297,0.99905,1458,440,6.370767437923974,6,53.629232562075956,0.0,-0.06,-2.721708558250322,0.0,170.0,0.9
5,-9955.387374174936,-4660.242227084764,0.99886,1458,772,21.573724772634456,12,38.426275227365444,0.0,-0.12,-8.747622426808395,0.0,280.0,0.7000000000000001
6,-375.4110613059212,-4048.1234891163576,0.99867,1458,347,6.112162153061369,6,53.88783784693863,0.0,-0.06,-4.3257355149283505,0.0,180.0,0.5
7,-6300.526435790458,-4329.67385745062,0.99848,1458,581,20.62450318928905,12,39.375496810711006,3.5741954957987234,-0.12,-0.0,0.0,360.0,0.30000000000000004
8,-2366.891928366953,-4111.586976441324,0.99829,1458,447,6.3172722080342885,6,53.682727791965696,10.0,-0.06,-0.0,0.0,130.0,0.7000000000000001
9,-6380.639143103751,-4338.492193107566,0.9981,1458,580,20.26300845223736,12,39.73699154776271,8.042341422989978,-0.12,-0.0,0.0,400.0,0.30000000000000004
10,-4218.277788265299,-4877.907389123879,0.99791,1458,659,8.19069404295242,6,51.80930595704758,10.0,-0.06,-0.0,0.0,150.0,0.6000000000000001
11,-8455.204381586045,-4998.417106080791,0.99772,1458,736,23.76543266380007,12,36.23456733619988,7.043512161120487,-0.12,-0.0,0.0,340.0,1.0
12,-2990.954651392814,-5062.273632269416,0.99753,1458,459,6.663502098071268,6,53.33649790192868,10.0,-0.06,-0.0,0.0,160.0,0.7000000000000001
13,-8851.702593222279,-5144.8581832303125,0.99734,1458,735,21.333577926254883,12,38.66642207374517,0.0,-0.12,-3.198314474292814,0.0,260.0,0.8
14,-2264.0705490622126,-5215.906590627068,0.99715,1458,461,6.708465933075214,6,53.291534066924825,0.0,-0.06,-1.7890826315079966,0.0,180.0,0.6000000000000001
15,-10681.651011303571,-5288.53295433993,0.99696,1458,798,22.77032213783904,12,37.22967786216103,0.0,-0.12,-6.981843079704286,0.0,260.0,0.4
16,-6973.7309644655925,-5948.3649446558975,0.99677,1458,761,8.160957988086771,6,51.8390420119131,0.0,-0.06,-13.67019733309001,0.0,120.0,0.30000000000000004
17,-8116.995396862322,-6130.011840763084,0.99658,1458,755,23.33663740029386,12,36.66336259970611,0.0,-0.12,-6.669024854691306,0.0,300.0,0.4
18,-2886.71573660667,-6181.994221587056,0.99639,1458,508,7.018497822974849,6,52.981502177025135,0.0,-0.06,-11.869543635557452,0.0,140.0,0.4
19,-9997.005287299546,-6543.630836006634,0.9962,1458,789,21.930191612478843,12,38.06980838752127,0.0,-0.12,-10.411755164057425,0.0,280.0,0.7000000000000001
20,-1592.5362256103679,-6281.056679741142,0.99601,1458,413,6.577281878072233,6,53.422718121927716,10.0,-0.06,-0.0,0.0,130.0,0.6000000000000001
21,-10574.803498373642,-6493.016591419902,0.99582,1458,823,23.826256875148175,12,36.17374312485171,0.9344289656817366,-0.12,-0.0,0.0,400.0,0.5
22,-3490.406966445714,-6542.961822925192,0.99563,1458,532,7.013006832826884,6,52.98699316717308,10.0,-0.06,-0.0,0.0,120.0,0.4
