episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
17,-14667.950972180117,-15107.130746828425,0.982161032358301,50000,22,64.00093267274163,3,1935.9990673272553,7.774814992592427,-0.15000000000000002,-0.0,0.0,0.6257591253519058
18,-14786.345118748088,-15033.58460496215,0.9811793622428063,50000,22,63.993433974957135,3,1936.0065660250432,7.776858560568991,-0.15000000000000002,-0.0,0.0,0.675735801756382
19,-15123.79118628137,-15070.896631273281,0.9801986733067557,50000,22,63.9914782352953,3,1936.008521764706,7.761993285173907,-0.15000000000000002,-0.0,0.0,0.5725778489559888
20,-14565.641160326608,-15022.693309789222,0.97921896456946,50000,20,63.98976145406145,3,1936.0102385459384,7.773177384480947,-0.15000000000000002,-0.0,0.0,0.551897093579173
21,-14859.165868641208,-15010.106033126087,0.9782402350512105,50000,35,64.01868571452847,3,1935.981314285474,7.756849351190845,-0.15000000000000002,-0.0,0.0,0.5338400986045599
22,-14916.54616287059,-14909.31434269211,0.9772624837732775,50000,33,64.01663135081164,3,1935.983368649193,7.759612129533259,-0.15000000000000002,-0.0,0.0,0.5276764856278896
23,-14870.973092174807,-14921.880746098715,0.9762857097579097,50000,19,63.984659611154406,3,1936.015340388851,7.780220962275026,-0.15000000000000002,-0.0,0.0,0.4976582196727395
24,-15249.959082893552,-14889.261954699046,0.9753099120283332,50000,27,64.00513482990318,3,1935.994865170091,7.754468195706661,-0.15000000000000002,-0.0,0.0,0.4934869436174631
25,-14434.658947995953,-14859.967737626062,0.9743350896087498,50000,28,64.00633509030139,3,1935.9936649096958,7.775940162823361,-0.15000000000000002,-0.0,0.0,0.4923864682763815
26,-14963.581378689814,-14843.861297080211,0.9733612415243373,50000,25,63.99651239256427,3,1936.0034876074371,7.759399998062646,-0.15000000000000002,-0.0,0.0,0.45640132665634153
27,-15243.075714741892,-14901.37377133639,0.9723883668012475,50000,23,63.9920966528511,3,1936.0079033471511,7.756235816831516,-0.15000000000000002,-0.0,0.0,0.40880548309534787
28,-14942.57981196897,-14916.997240658477,0.9714164644666055,50000,18,63.979539871694406,3,1936.0204601283046,7.757658718298637,-0.15000000000000002,-0.0,0.0,0.4013083479553461
29,-15344.030784968469,-14939.021200527184,0.9704455335485088,50000,28,64.01309213220853,3,1935.986907867788,7.773478389834904,-0.15000000000000002,-0.0,0.0,0.4392165107280016
30,-14368.123931705615,-14919.269477665086,0.9694755730760266,50000,24,64.01088943439403,3,1935.9891105656116,7.758765593825436,-0.15000000000000002,-0.0,0.0,0.3881749177724123
31,-14723.239773900019,-14905.676868190969,0.9685065820791983,50000,27,64.00431369490853,3,1935.995686305091,7.776800073705752,-0.15000000000000002,-0.0,0.0,0.3702062420547009
32,-14537.627356851113,-14867.78498758902,0.9675385595890327,50000,20,63.98534491339961,3,1936.0146550866007,7.764543931482443,-0.15000000000000002,-0.0,0.0,0.36626127891242505
33,-14859.023642602591,-14866.5900426318,0.9665715046375073,50000,22,63.991513173884094,3,1936.0084868261158,7.786015898755605,-0.15000000000000002,-0.0,0.0,0.3480360533297062
34,-15127.644419200476,-14854.358576262492,0.9656054162575671,50000,29,64.0213984761981,3,1935.9786015238003,7.7694757339948906,-0.15000000000000002,-0.0,0.0,0.3389917792379856
35,-14452.49023624239,-14856.141705087135,0.9646402934831237,50000,27,64.01545873681563,3,1935.9845412631812,7.756565525224768,-0.15000000000000002,-0.0,0.0,0.32977073136717083
36,-15672.122774331914,-14926.995844651345,0.9636761353490542,50000,30,64.01597395506649,3,1935.9840260449319,7.7643317994485646,-0.15000000000000002,-0.0,0.0,0.340084270760417
37,-14464.251643823298,-14849.113437559485,0.9627129408912003,50000,20,63.984878215739606,3,1936.0151217842636,7.764569031463666,-0.15000000000000002,-0.0,0.0,0.3485795046016574
38,-14241.466357861056,-14779.002092148696,0.9617507091463675,50000,23,63.99597918397315,3,1936.0040208160272,7.764032831911985,-0.15000000000000002,-0.0,0.0,0.34361179132014513
39,-15053.52681116439,-14749.951694768286,0.9607894391523241,50000,20,63.99947544426419,3,1936.0005245557375,7.76187257128563,-0.15000000000000002,-0.0,0.0,0.37162673704326155
40,-14598.912427395304,-14773.030544337254,0.9598291299477998,50000,23,63.99234666294001,3,1936.0076533370548,7.770775404352108,-0.15000000000000002,-0.0,0.0,0.3461307416856289
41,-14085.070618507323,-14709.213628797987,0.9588697805724854,50000,22,63.99170292327839,3,1936.0082970767257,7.7662886907085324,-0.15000000000000002,-0.0,0.0,0.3782094929367304
42,-14747.526367850904,-14730.203529897964,0.9579113900670315,50000,28,64.01493222569141,3,1935.9850677743084,7.757176008767397,-0.15000000000000002,-0.0,0.0,0.33463354893028735
43,-14565.8167873272,-14700.882844370426,0.9569539574730476,50000,22,63.99174448597804,3,1936.0082555140232,7.771220493220979,-0.15000000000000002,-0.0,0.0,0.3438597247749567
44,-13962.027331056557,-14584.321135556034,0.9559974818331008,50000,26,64.00311570458133,3,1935.9968842954195,7.769407050446219,-0.15000000000000002,-0.0,0.0,0.4062604508176446
45,-15069.430152011853,-14646.015127132981,0.9550419621907156,50000,20,63.98202396494089,3,1936.0179760350582,7.762318972328672,-0.15000000000000002,-0.0,0.0,0.367216816265136
46,-13970.23971380017,-14475.826821079807,0.9540873975903721,50000,25,64.00422526734091,3,1935.9957747326619,7.764362540305237,-0.15000000000000002,-0.0,0.0,0.3769275997579098
47,-14432.651035309027,-14472.666760228376,0.9531337870775057,50000,23,63.99706152782935,3,1936.0029384721765,7.771008361187102,-0.15000000000000002,-0.0,0.0,0.37341119550168517
48,-14807.597934101947,-14529.279917852467,0.9521811296985059,50000,19,63.991328746398096,3,1936.0086712536024,7.771105113465087,-0.15000000000000002,-0.0,0.0,0.3623824228346348
49,-14851.706106930884,-14509.097847429115,0.951229424500715,50000,26,64.0090610069081,3,1935.9909389930972,7.762979446812429,-0.15000000000000002,-0.0,0.0,0.40372172616422175
50,-14232.992266386424,-14472.50583132823,0.950278670532428,50000,24,64.00767030906343,3,1935.9923296909353,7.7598242617236,-0.15000000000000002,-0.0,0.0,0.3834634769707918
51,-14122.951159300772,-14476.293885407573,0.9493288668428906,50000,23,63.99379056945331,3,1936.0062094305488,7.755906108438264,-0.15000000000000002,-0.0,0.0,0.38095370303839443
52,-14046.3399250476,-14406.175241127243,0.9483800124822993,50000,28,64.01567778824494,3,1935.9843222117559,7.768782884450659,-0.15000000000000002,-0.0,0.0,0.36509433763101695
53,-14926.911959601028,-14442.284758354625,0.9474321065017994,50000,20,63.986086048634924,3,1936.0139139513637,7.7626486807219255,-0.15000000000000002,-0.0,0.0,0.3360694741457701
54,-14276.544529701596,-14473.736478219129,0.946485147953485,50000,19,63.990911684952366,3,1936.0090883150513,7.766011083710951,-0.15000000000000002,-0.0,0.0,0.39498306572437286
55,-14174.994140438415,-14384.292877061787,0.9455391358903975,50000,28,64.01771994547964,3,1935.9822800545137,7.753927575406148,-0.15000000000000002,-0.0,0.0,0.39744277711957693
56,-14974.211501439033,-14484.690055825671,0.9445940693665246,50000,24,63.99503916419839,3,1936.0049608358008,7.773771139529516,-0.15000000000000002,-0.0,0.0,0.3800847024470568
57,-14562.820850190732,-14497.707037313841,0.9436499474367998,50000,22,63.995363424794334,3,1936.0046365752057,7.757443106239414,-0.15000000000000002,-0.0,0.0,0.37547536797821524
58,-14456.597394232746,-14462.606983326923,0.942706769157101,50000,23,63.992456726704845,3,1936.0075432732965,7.759731013607642,-0.15000000000000002,-0.0,0.0,0.38953944921493533
59,-14233.32716093111,-14400.769088726945,0.94176453358425,50000,18,63.9800489872837,3,1936.0199510127197,7.762374908032136,-0.15000000000000002,-0.0,0.0,0.36226809430867435
60,-14483.963949260895,-14425.86625701439,0.9408232397760111,50000,25,64.00302420579233,3,1935.996975794211,7.759268511114365,-0.15000000000000002,-0.0,0.0,0.349344425201416
61,-14175.360625571773,-14431.107203641493,0.9398828867910903,50000,25,64.00424046637093,3,1935.99575953363,7.757230974612339,-0.15000000000000002,-0.0,0.0,0.35721878226846454
62,-14017.292288537892,-14428.20243999052,0.9389434736891347,50000,23,64.00008576853479,3,1935.9999142314698,7.773068930249998,-0.15000000000000002,-0.0,0.0,0.3575890676677227
63,-13917.501709416898,-14327.261414972108,0.9380049995307309,50000,22,63.99641002898466,3,1936.0035899710188,7.762162775998258,-0.15000000000000002,-0.0,0.0,0.37098394718021155
64,-13994.357209791204,-14299.04268298107,0.9370674633774049,50000,21,63.98838924755762,3,1936.0116107524436,7.783583365107589,-0.15000000000000002,-0.0,0.0,0.35139107882976534
65,-14351.151726300242,-14316.658441567251,0.9361308642916203,50000,22,63.994949508136365,3,1936.005050491858,7.761312078684127,-0.15000000000000002,-0.0,0.0,0.37301092870533464
66,-13469.638649613264,-14166.201156384675,0.935195201336778,50000,25,63.996810810223124,3,1936.0031891897775,7.786406847048818,-0.15000000000000002,-0.0,0.0,0.3745033095777035
67,-14538.467170999214,-14163.765788465524,0.9342604735772151,50000,25,63.991303070788724,3,1936.0086969292065,7.76195064396438,-0.15000000000000002,-0.0,0.0,0.36080322697758677
68,-14161.369609430809,-14134.243009985328,0.9333266800782035,50000,20,63.985786289490555,3,1936.014213710515,7.759598219507618,-0.15000000000000002,-0.0,0.0,0.3841165793687105
69,-14150.07697889143,-14125.917991781364,0.9323938199059498,50000,23,63.99761854983315,3,1936.0023814501726,7.767306710544584,-0.15000000000000002,-0.0,0.0,0.38033022567629815
70,-14692.470900398783,-14146.768686895151,0.9314618921275938,50000,25,64.00551951780918,3,1935.9944804821962,7.76535166620472,-0.15000000000000002,-0.0,0.0,0.4041731481999159
71,-14970.273999100798,-14226.260024248051,0.9305308958112074,50000,24,64.00109977836199,3,1935.998900221637,7.765675906990466,-0.15000000000000002,-0.0,0.0,0.40888267576694487
72,-13696.994532955292,-14194.230248689793,0.9296008300257944,50000,27,64.00963499696496,3,1935.9903650030292,7.764119667414687,-0.15000000000000002,-0.0,0.0,0.4127702382206917
73,-13593.98757576246,-14161.878835324349,0.9286716938412889,50000,21,63.987235257389294,3,1936.0127647426114,7.777906948669287,-0.15000000000000002,-0.0,0.0,0.40041001461446285
74,-14468.684545638742,-14209.311568909103,0.9277434863285546,50000,22,63.99191255969049,3,1936.008087440306,7.769051469770672,-0.15000000000000002,-0.0,0.0,0.39495757170021534
75,-13280.931117030741,-14102.289507982152,0.926816206559384,50000,25,64.00342882025176,3,1935.9965711797447,7.767395234181285,-0.15000000000000002,-0.0,0.0,0.4251136551052332
76,-13975.343283742899,-14152.859971395117,0.9258898536064972,50000,26,64.00685603868746,3,1935.9931439613124,7.758609093201332,-0.15000000000000002,-0.0,0.0,0.4120162138342857
77,-13387.42617123523,-14037.755871418718,0.9249644265435412,50000,23,63.993900299334776,3,1936.0060997006653,7.763944866031371,-0.15000000000000002,-0.0,0.0,0.4018899163231254
78,-14210.088114476874,-14042.627721923325,0.9240399244450888,50000,29,64.00850560139136,3,1935.9914943986134,7.765681374754434,-0.15000000000000002,-0.0,0.0,0.4279522067680955
79,-13971.765701540482,-14024.796594188232,0.9231163463866378,50000,22,64.00510186195734,3,1935.9948981380505,7.76505174155817,-0.15000000000000002,-0.0,0.0,0.4185976161062717
80,-13801.546884041943,-13935.704192552546,0.92219369144461,50000,22,63.989629080641826,3,1936.0103709193502,7.759248303513138,-0.15000000000000002,-0.0,0.0,0.431615132689476
81,-13780.045083097491,-13816.681300952216,0.9212719586963507,50000,25,64.00686134117329,3,1935.9931386588296,7.777282782673726,-0.15000000000000002,-0.0,0.0,0.4480787205696106
82,-14326.569112056366,-13879.638758862322,0.9203511472201268,50000,22,63.98302664333714,3,1936.0169733566586,7.770855179039938,-0.15000000000000002,-0.0,0.0,0.43418204694986345
83,-12990.202112710562,-13819.260212557134,0.9194312560951268,50000,21,63.98699090349079,3,1936.0130090965097,7.767724942574537,-0.15000000000000002,-0.0,0.0,0.44989738836884496
84,-14310.656031915227,-13803.457361184783,0.9185122844014595,50000,31,64.01461012252307,3,1935.9853898774734,7.758938801594585,-0.15000000000000002,-0.0,0.0,0.4619264861382544
85,-12808.376130183155,-13756.20186250002,0.9175942312201532,50000,20,63.99330238288292,3,1936.0066976171126,7.774467515577924,-0.15000000000000002,-0.0,0.0,0.4634825077280402
86,-13159.26325291201,-13674.593859416933,0.9166770956331545,50000,21,63.99418134613478,3,1936.0058186538688,7.763079241972015,-0.15000000000000002,-0.0,0.0,0.466093890145421
87,-12936.394412323672,-13629.490683525777,0.9157608767233278,50000,21,63.9885136065717,3,1936.0114863934289,7.77860795539209,-0.15000000000000002,-0.0,0.0,0.49485178008675573
88,-13539.378114692516,-13562.419683547341,0.9148455735744543,50000,21,63.99431282518333,3,1936.0056871748093,7.762550534302857,-0.15000000000000002,-0.0,0.0,0.48857259906828404
89,-14136.007607612979,-13578.843874154592,0.9139311852712305,50000,25,64.00738508561186,3,1935.9926149143876,7.762635263865409,-0.15000000000000002,-0.0,0.0,0.5065199013054371
90,-13208.215241222842,-13519.510709872682,0.9130177108992682,50000,23,63.99685038765993,3,1936.0031496123436,7.767482336658842,-0.15000000000000002,-0.0,0.0,0.4904376050829887
91,-13859.492468615086,-13527.45544842444,0.9121051495450928,50000,22,63.997162648191384,3,1936.0028373518023,7.765122809792117,-0.15000000000000002,-0.0,0.0,0.4768394126370549
92,-12907.083740576665,-13385.506911276472,0.911193500296143,50000,24,64.00047386698748,3,1935.9995261330173,7.768438701753979,-0.15000000000000002,-0.0,0.0,0.5004274224489927
93,-13260.19259498624,-13412.50595950404,0.9102827622407694,50000,19,63.98428212731309,3,1936.0157178726904,7.771865382388703,-0.15000000000000002,-0.0,0.0,0.47989575549960134
94,-13822.748158756816,-13363.715172188196,0.909372934468234,50000,28,64.01299542952398,3,1935.987004570473,7.7634089503652675,-0.15000000000000002,-0.0,0.0,0.4685274639725685
95,-13528.42225712662,-13435.719784882545,0.9084640160687087,50000,22,63.998167689939734,3,1936.0018323100633,7.778937663785342,-0.15000000000000002,-0.0,0.0,0.47005127631127835
96,-13938.723869776097,-13513.665846568954,0.9075560061332753,50000,22,63.988874908615415,3,1936.011125091385,7.7701515233686544,-0.15000000000000002,-0.0,0.0,0.46724555402994156
97,-15026.757021228075,-13722.702107459394,0.9066489037539236,50000,22,63.99760716906118,3,1936.002392830938,7.762011097713389,-0.15000000000000002,-0.0,0.0,0.4788279715180397
98,-12948.664775414412,-13663.630773531582,0.9057427080235512,50000,27,64.00910847131522,3,1935.9908915286846,7.777558072591086,-0.15000000000000002,-0.0,0.0,0.4664534995704889
99,-14103.479791181202,-13660.377991888405,0.9048374180359623,50000,21,63.98351273164927,3,1936.0164872683463,7.7631179732401865,-0.15000000000000002,-0.0,0.0,0.48603365644812585
100,-13913.05574476078,-13730.8620422422,0.9039330328858668,50000,20,63.98223995027387,3,1936.0177600497332,7.757314535195156,-0.15000000000000002,-0.0,0.0,0.4487586311250925
101,-13425.79819124206,-13687.4926145049,0.9030295516688795,50000,21,63.99125621081392,3,1936.0087437891843,7.7721950913452185,-0.15000000000000002,-0.0,0.0,0.4478884470462799
102,-13846.136854380895,-13781.397925885321,0.9021269734815193,50000,22,63.997021178871364,3,1936.0029788211286,7.758042997141155,-0.15000000000000002,-0.0,0.0,0.4656624685227871
103,-13625.480287388942,-13817.92669512559,0.9012252974212076,50000,18,63.97612943932542,3,1936.0238705606762,7.7621525541777086,-0.15000000000000002,-0.0,0.0,0.45961388245224954
104,-13611.257727388702,-13796.77765198878,0.9003245225862685,50000,21,63.98919265800146,3,1936.0108073419963,7.76684911669594,-0.15000000000000002,-0.0,0.0,0.4402696327865124
105,-14154.381909077569,-13859.373617183874,0.8994246480759269,50000,22,63.99434091857154,3,1936.0056590814265,7.774371029867993,-0.15000000000000002,-0.0,0.0,0.4163783034682274
106,-13579.0239746511,-13823.403627671374,0.8985256729903084,50000,22,63.98635022073116,3,1936.013649779269,7.757830865107277,-0.15000000000000002,-0.0,0.0,0.43539233788847925
107,-13194.117555824956,-13640.13968113106,0.8976275964304378,50000,19,63.990990481000686,3,1936.009009519,7.753963391879085,-0.15000000000000002,-0.0,0.0,0.46744201056659224
108,-13098.395879032858,-13655.112791492906,0.8967304174982383,50000,26,64.0031856995523,3,1935.996814300445,7.763186930560952,-0.15000000000000002,-0.0,0.0,0.4374390621483326
109,-14069.697807626766,-13651.734593137462,0.8958341352965312,50000,24,63.99918596018252,3,1936.0008140398204,7.771205965038934,-0.15000000000000002,-0.0,0.0,0.4721096309274435
110,-13533.860918536628,-13613.81511051505,0.894938748929034,50000,22,64.00034726236782,3,1935.9996527376284,7.757618733073399,-0.15000000000000002,-0.0,0.0,0.5057688403874636
111,-13249.857142842735,-13596.221005675116,0.8940442575003603,50000,24,64.00018352286072,3,1935.9998164771373,7.761528388745412,-0.15000000000000002,-0.0,0.0,0.4472325950860977
112,-13471.83907604052,-13558.791227841077,0.8931506601160186,50000,23,64.00467474155799,3,1935.9953252584405,7.755724950543918,-0.15000000000000002,-0.0,0.0,0.5169465655833483
113,-13220.864964799637,-13518.329695582146,0.8922579558824114,50000,21,64.003719001875,3,1935.9962809981262,7.773759429860969,-0.15000000000000002,-0.0,0.0,0.4930637638270855
114,-13227.430796713628,-13479.94700251464,0.8913661439068344,50000,34,64.02688830426219,3,1935.9731116957373,7.7673318262271795,-0.15000000000000002,-0.0,0.0,0.4699678561836481
115,-13610.669741962369,-13425.57578580312,0.8904752232974757,50000,25,63.99403256468619,3,1936.0059674353138,7.754293100272337,-0.15000000000000002,-0.0,0.0,0.4735575295984745
116,-13059.7109369979,-13373.644482037798,0.8895851931634146,50000,25,63.9936557833451,3,1936.0063442166554,7.762762666336735,-0.15000000000000002,-0.0,0.0,0.4879558716714382
117,-13418.77742812479,-13396.110469267785,0.8886960526146206,50000,25,64.00592404385071,3,1935.994075956148,7.7715356734321865,-0.15000000000000002,-0.0,0.0,0.4762256260961294
118,-13239.11818757899,-13410.182700122396,0.8878078007619533,50000,23,63.996769680159574,3,1936.0032303198407,7.774898076108288,-0.15000000000000002,-0.0,0.0,0.46686322569847105
119,-12944.623088263028,-13297.67522818602,0.8869204367171608,50000,23,64.00274994073395,3,1935.997250059262,7.764707558454688,-0.15000000000000002,-0.0,0.0,0.45438616201281545
120,-13000.94557527865,-13244.383693860224,0.8860339595928789,50000,24,64.00286115928546,3,1935.9971388407193,7.75890412097292,-0.15000000000000002,-0.0,0.0,0.43024461902678013
121,-12371.114825621358,-13156.509462138089,0.8851483685026305,50000,20,63.97650141960227,3,1936.023498580395,7.7655254453988745,-0.15000000000000002,-0.0,0.0,0.4373708450049162
122,-12351.050590924027,-13044.430613626439,0.8842636625608242,50000,22,63.99461872188224,3,1936.005381278113,7.770510996656182,-0.15000000000000002,-0.0,0.0,0.45854701317846774
123,-13090.779676412163,-13031.422084787691,0.8833798408827542,50000,23,63.99729898231487,3,1936.0027010176857,7.766441644241314,-0.15000000000000002,-0.0,0.0,0.45082204513251783
124,-12874.38261338992,-12996.11726645532,0.8824969025845988,50000,24,64.00691020092204,3,1935.9930897990773,7.757655503261363,-0.15000000000000002,-0.0,0.0,0.4771904380246997
125,-13446.820649621457,-12979.732357221228,0.8816148467834195,50000,26,64.01603846142368,3,1935.9839615385795,7.7653133132085355,-0.15000000000000002,-0.0,0.0,0.43223717212677004
126,-13043.584006991863,-12978.119664220623,0.8807336725971604,50000,24,64.00704376365191,3,1935.9929562363463,7.775227784658002,-0.15000000000000002,-0.0,0.0,0.43319536266848446
127,-12224.469682705203,-12858.688889678666,0.8798533791446473,50000,20,63.99021602417896,3,1936.0097839758155,7.753583393022392,-0.15000000000000002,-0.0,0.0,0.4957944728434086
128,-12325.789173070021,-12767.355988227771,0.8789739655455867,50000,19,63.98508324289349,3,1936.0149167571037,7.781970357661389,-0.15000000000000002,-0.0,0.0,0.4592821615934372
129,-12021.515414031499,-12675.045220804615,0.8780954309205649,50000,24,63.992719503279226,3,1936.0072804967142,7.7596990710814655,-0.15000000000000002,-0.0,0.0,0.48586951568722725
130,-13547.707389276013,-12729.721402204352,0.8772177743910471,50000,31,64.01974880544752,3,1935.9802511945518,7.759386829940897,-0.15000000000000002,-0.0,0.0,0.4900683157145977
131,-13943.01616300519,-12886.911535942734,0.8763409950793768,50000,19,63.98720106582858,3,1936.0127989341736,7.766771352634566,-0.15000000000000002,-0.0,0.0,0.44221636585891244
132,-12625.768686999867,-12914.38334555032,0.8754650921087747,50000,22,63.98832828453467,3,1936.0116717154706,7.757985211654614,-0.15000000000000002,-0.0,0.0,0.4907365271821618
133,-12988.677571700906,-12904.173135079192,0.8745900646033375,50000,22,64.00220054487303,3,1935.9977994551273,7.773513925637953,-0.15000000000000002,-0.0,0.0,0.4930099195986986
134,-12533.802118448766,-12870.115085585077,0.873715911688038,50000,23,63.99776551301197,3,1936.0022344869876,7.763738658758519,-0.15000000000000002,-0.0,0.0,0.4946561627089977
135,-11475.479002403934,-12672.980920863327,0.8728426324887228,50000,19,63.9800417734405,3,1936.0199582265645,7.761017907110645,-0.15000000000000002,-0.0,0.0,0.5008876065164805
136,-12608.727993505796,-12629.49531951472,0.871970226132113,50000,25,64.00308099225796,3,1935.9969190077363,7.772202006417686,-0.15000000000000002,-0.0,0.0,0.49946049839258194
137,-12553.909312067428,-12662.439282450943,0.8710986917458019,50000,26,64.00128525256646,3,1935.9987147474317,7.786009945338444,-0.15000000000000002,-0.0,0.0,0.4988880090415478
138,-12244.608116161657,-12654.321176760106,0.8702280284582552,50000,22,63.993306554781725,3,1936.0066934452216,7.7771338078036045,-0.15000000000000002,-0.0,0.0,0.4893030275404453
139,-12394.337532368158,-12691.603388593772,0.8693582353988094,50000,27,64.00624681513726,3,1935.9937531848648,7.760805775076768,-0.15000000000000002,-0.0,0.0,0.5219723945856094
140,-12542.085520475479,-12591.041201713717,0.8684893116976715,50000,22,63.997022033954835,3,1936.002977966049,7.756996086318395,-0.15000000000000002,-0.0,0.0,0.5229178646206856
141,-12752.771231991932,-12472.016708612393,0.8676212564859177,50000,26,64.00245429445627,3,1935.9975457055496,7.75566184165697,-0.15000000000000002,-0.0,0.0,0.4911702434718609
142,-12534.241043296259,-12462.863944242034,0.8667540688954927,50000,21,63.99831159673171,3,1936.001688403266,7.75779724544612,-0.15000000000000002,-0.0,0.0,0.5292927646636962
143,-13351.468842771741,-12499.143071349117,0.8658877480592088,50000,22,63.99856385696283,3,1936.0014361430337,7.76059364304289,-0.15000000000000002,-0.0,0.0,0.541540610641241
144,-13197.558167289842,-12565.518676233223,0.8650222931107451,50000,24,63.99847107581038,3,1936.0015289241876,7.770028286405216,-0.15000000000000002,-0.0,0.0,0.5118512325175106
145,-11702.876927103007,-12588.25846870313,0.8641577031846466,50000,19,63.99185533620025,3,1936.0081446638023,7.765949709623092,-0.15000000000000002,-0.0,0.0,0.514740328118205
146,-12450.843403286022,-12572.470009681154,0.8632939774163233,50000,21,63.989688638462944,3,1936.010311361536,7.771135162088479,-0.15000000000000002,-0.0,0.0,0.5253440082073212
147,-12524.63027408893,-12569.542105883302,0.8624311149420494,50000,30,64.02106089880121,3,1935.978939101192,7.76038151085255,-0.15000000000000002,-0.0,0.0,0.5091296271979808
148,-11799.674315460892,-12525.048725813229,0.8615691148989623,50000,28,64.00866011752444,3,1935.9913398824772,7.757325794711648,-0.15000000000000002,-0.0,0.0,0.5378491158038378
149,-12505.859768850129,-12536.200949461425,0.8607079764250618,50000,18,63.979044377884215,3,1936.0209556221178,7.763600682771426,-0.15000000000000002,-0.0,0.0,0.519620865136385
150,-11249.933756121498,-12406.985773026025,0.8598476986592095,50000,23,63.99073801427457,3,1936.009261985728,7.760976415562199,-0.15000000000000002,-0.0,0.0,0.47339951395988467
151,-12380.294212840397,-12369.738071110873,0.8589882807411275,50000,26,64.00352227468592,3,1935.99647772532,7.779010894315986,-0.15000000000000002,-0.0,0.0,0.488378429338336
152,-11722.175371014706,-12288.531503882716,0.8581297218113979,50000,21,63.98940549323301,3,1936.0105945067671,7.763356421948568,-0.15000000000000002,-0.0,0.0,0.4655230474472046
153,-11188.47379545829,-12072.231999151372,0.8572720210114616,50000,21,63.98846975392337,3,1936.0115302460797,7.760688196980947,-0.15000000000000002,-0.0,0.0,0.44359608881175516
154,-12674.655183794488,-12019.941700801837,0.8564151774836177,50000,26,64.00320305602725,3,1935.9967969439713,7.762731765113974,-0.15000000000000002,-0.0,0.0,0.5161558155715466
