episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,9176.58359407313,9176.58359407313,0.99981,243,,,,,,,,
1,9223.01424362134,9199.798918847235,0.99962,243,,,,,,,,
2,9209.789813878657,9203.12921719104,0.99943,243,,,,,,,,
3,9216.663119284776,9206.512692714476,0.99924,243,,,,,,,,
4,9215.08655981362,9208.227466134305,0.99905,243,,,,,,,,
5,9176.149322178924,9202.88110880841,0.99886,243,,,,,,,,
6,9203.330502334225,9202.945307883525,0.99867,243,,,,,,,,
7,9187.626352814568,9201.030438499904,0.99848,243,,,,,,,,
8,9176.714969264072,9198.32871969592,0.99829,243,,,,,,,,
9,9209.975255198231,9199.493373246154,0.9981,243,,,,,,,,
10,9124.516818618518,9194.286695700692,0.99791,243,,,,,,,,
11,9183.294389652781,9190.31471030384,0.99772,243,,,,,,,,
12,9204.355762356718,9189.771305151644,0.99753,243,,,,,,,,
13,9203.028551023832,9188.407848325549,0.99734,243,,,,,,,,
14,9204.289446769664,9187.328137021152,0.99715,243,,,,,,,,
15,9216.67554039703,9191.380758842963,0.99696,243,,,,,,,,
16,9203.723761034064,9191.420084712949,0.99677,243,,,,,,,,
17,9182.975145673843,9190.954963998876,0.99658,243,,,,,,,,
18,9223.089191080271,9195.592386180495,0.99639,243,,,,,,,,
19,9197.87246687793,9194.382107348465,0.9962,243,,,,,,,,
20,9210.678441453809,9202.998269631995,0.99601,243,,,,,,,,
21,9197.319830069508,9204.400813673667,0.99582,243,,,,,,,,
22,9174.370354640394,9201.402272902034,0.99563,243,,,,,,,,
23,9208.536209956674,9201.953038795318,0.99544,243,,,,,,,,
24,9223.210268098666,9203.845120928218,0.99525,243,,,,,,,,
25,9230.055863336474,9205.183153222164,0.9950600000000001,243,,,,,,,,
26,9216.722903726051,9206.483067491363,0.99487,243,,,,,,,,
27,9223.309635815385,9210.516516505517,0.99468,243,,,,,,,,
28,9162.674811368202,9204.47507853431,0.99449,243,,,,,,,,
29,9208.04253564393,9205.492085410911,0.9943,243,,,,,,,,
30,9217.036277393187,9206.127869004848,0.99411,243,,,,,,,,
31,9209.785276881315,9207.37441368603,0.99392,243,,,,,,,,
32,9222.998265024029,9212.237204724392,0.99373,243,,,,,,,,
33,9229.568803093545,9214.34046403808,0.99354,243,,,,,,,,
34,9194.583166243148,9211.477753852527,0.99335,243,,,,,,,,
35,9223.357961531328,9210.807963672012,0.99316,243,,,,,,,,
36,9230.187507827835,9212.15442408219,0.99297,243,,,,,,,,
37,9223.056100365375,9212.12907053719,0.99278,243,,,,,,,,
38,9189.8744657312,9214.84903597349,0.99259,243,,,,,,,,
39,9195.605587389779,9213.605341148077,0.9924,243,,,,,,,,
40,9181.507979350823,9210.052511343838,0.99221,243,,,,,,,,
41,9203.484039685833,9209.422387624289,0.99202,243,,,,,,,,
42,9210.176274952513,9208.140188617139,0.99183,243,,,,,,,,
43,9173.169750967216,9202.500283404504,0.99164,243,,,,,,,,
44,9183.889216514377,9201.430888431629,0.99145,243,,,,,,,,
45,9182.790239682627,9197.374116246758,0.99126,243,,,,,,,,
46,9109.468552190798,9185.302220683054,0.99107,243,,,,,,,,
47,9168.15314340211,9179.811924986727,0.99088,243,,,,,,,,
48,9203.761376572264,9181.200616070835,0.99069,243,,,,,,,,
49,9236.485979629379,9185.288655294793,0.9905,243,,,,,,,,
