episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-4801.348396856765,-4801.348396856765,0.99981,1458,334,7.031668583017402,6,52.968331416982615,0.8991172498636124,-0.06,-0.0,0.0,200.0,0.8
1,1817.3505690820728,-1491.9989138873461,0.99962,1458,128,22.822918901110576,12,37.17708109888942,10.0,-0.12,-0.0,0.0,360.0,0.6000000000000001
2,6090.486266988465,1035.496146404591,0.99943,1458,33,5.6371906650612,6,54.3628093349388,10.0,-0.06,-0.0,0.0,180.0,0.7000000000000001
3,1317.8076761816403,1106.0740288488532,0.99924,1458,188,21.492797225448825,12,38.507202774551274,10.0,-0.12,-0.0,0.0,380.0,0.8
4,6090.167708788837,2102.8927648368503,0.99905,1458,38,5.679160637666056,6,54.32083936233379,10.0,-0.06,-0.0,0.0,190.0,0.9
5,5986.614398305271,2750.179703748254,0.99886,1458,53,17.821701117157232,12,42.178298882842796,10.0,-0.12,-0.0,0.0,300.0,0.5
6,-5297.151951070347,1600.5608959170252,0.99867,1458,394,6.814036282190111,6,53.18596371780989,0.0,-0.06,-13.277592550951614,0.0,130.0,0.4
7,5893.860018692077,2137.223286263906,0.99848,1458,41,18.774041708036776,12,41.22595829196303,10.0,-0.12,-0.0,0.0,340.0,0.7000000000000001
8,6146.8528778546715,2582.737685329547,0.99829,1458,10,5.765854255013829,6,54.234145744985945,10.0,-0.06,-0.0,0.0,130.0,0.2
9,2384.1298840427203,2562.876905200864,0.9981,1458,56,16.506585600195855,12,43.493414399804195,10.0,-0.12,-0.0,0.0,400.0,0.5
10,-4327.122595390419,2610.299485347499,0.99791,1458,205,5.434168337079101,6,54.565831662920964,10.0,-0.06,-0.0,0.0,150.0,0.6000000000000001
11,1882.2885472135488,2616.7932831606468,0.99772,1458,51,16.87746392569275,12,43.122536074307234,10.0,-0.12,-0.0,0.0,320.0,0.4
12,5934.667918328413,2601.2114482946413,0.99753,1458,11,6.053686309692546,6,53.946313690307456,10.0,-0.06,-0.0,0.0,200.0,0.8
13,6086.072933492981,3078.0379740257754,0.99734,1458,39,17.689987816671636,12,42.31001218332841,10.0,-0.12,-0.0,0.0,260.0,0.9
14,-5437.813042726632,1925.2398988742286,0.99715,1458,368,6.537688391581846,6,53.46231160841826,10.0,-0.06,-0.0,0.0,200.0,0.6000000000000001
15,417.3689433331827,1368.3153533770194,0.99696,1458,156,24.9174261419111,12,35.082573858088956,0.0,-0.12,-1.875133366224766,0.0,300.0,0.4
16,-9043.47984290763,993.6825641932913,0.99677,1458,421,7.034410364259657,6,52.965589635740294,10.0,-0.06,-0.0,0.0,150.0,0.7000000000000001
17,6058.757380036624,1010.172300327746,0.99658,1458,38,18.28983003321182,12,41.710169966788094,10.0,-0.12,-0.0,0.0,340.0,0.9
18,5704.782715993986,965.9652841416773,0.99639,1458,22,6.18454044632493,6,53.81545955367509,10.0,-0.06,-0.0,0.0,140.0,0.7000000000000001
19,3217.960686117863,1049.3483643491918,0.9962,1458,63,15.978348359309553,12,44.02165164069038,10.0,-0.12,-0.0,0.0,300.0,0.9
20,5622.409035599009,2044.3015274481345,0.99601,1458,14,6.296278418904031,6,53.70372158109585,10.0,-0.06,-0.0,0.0,180.0,0.9
21,2480.160925799325,2104.088765306712,0.99582,1458,56,16.26536225024551,12,43.73463774975448,10.0,-0.12,-0.0,0.0,320.0,0.5
22,-8846.520903292701,625.9698831446003,0.99563,1458,499,7.667722938360305,6,52.33227706163972,0.0,-0.06,-14.21471461322627,0.0,120.0,0.8
23,6067.126214626531,624.0752112579557,0.99544,1458,29,17.746958309286917,12,42.253041690712976,10.0,-0.12,-0.0,0.0,380.0,0.1
24,5797.719822466427,1747.6284977772616,0.99525,1458,17,5.991214911111075,6,54.008785088888985,10.0,-0.06,-0.0,0.0,190.0,0.8
25,6204.614862380416,2326.353089681985,0.9950600000000001,1458,43,17.65912220140305,12,42.34087779859688,10.0,-0.12,-0.0,0.0,260.0,0.8
26,-5741.436190335663,2656.5574549391813,0.99487,1458,366,6.740140993150608,6,53.259859006849446,10.0,-0.06,-0.0,0.0,170.0,0.9
27,5969.418275415684,2647.6235444770873,0.99468,1458,41,18.01335052623479,12,41.986649473765205,10.0,-0.12,-0.0,0.0,340.0,1.0
28,5866.923232371015,2663.8375961147904,0.99449,1458,10,6.018820965922831,6,53.98117903407716,10.0,-0.06,-0.0,0.0,190.0,0.4
29,6243.085908210279,2966.3501183240323,0.9943,1458,33,17.259874418050536,12,42.740125581949464,10.0,-0.12,-0.0,0.0,340.0,0.4
30,5743.665277684964,2978.475742532628,0.99411,1458,9,6.287219047777813,6,53.71278095222223,10.0,-0.06,-0.0,0.0,150.0,0.9
31,6304.766536446654,3360.9363035973606,0.99392,1458,36,17.215762743568888,12,42.78423725643102,10.0,-0.12,-0.0,0.0,400.0,0.6000000000000001
32,-4299.368897848847,3815.6515041417456,0.99373,1458,302,6.650507020498532,6,53.34949297950151,0.0,-0.06,-6.954837226354411,0.0,150.0,0.7000000000000001
33,6171.35899609535,3826.0747822886274,0.99354,1458,55,17.46299663478384,12,42.53700336521615,10.0,-0.12,-0.0,0.0,300.0,0.7000000000000001
34,-4398.657022710571,2806.437097770928,0.99335,1458,315,7.124519102555222,6,52.87548089744477,10.0,-0.06,-0.0,0.0,180.0,0.9
35,5844.751188282869,2770.450730361173,0.99316,1458,32,18.01207496010909,12,41.98792503989095,10.0,-0.12,-0.0,0.0,260.0,0.6000000000000001
36,-3471.6329547267696,2997.4310539220633,0.99297,1458,328,6.55994307506566,6,53.44005692493432,10.0,-0.06,-0.0,0.0,190.0,0.5
37,3358.7890488482194,2736.368131265316,0.99278,1458,43,15.972858851817536,12,44.027141148182515,10.0,-0.12,-0.0,0.0,360.0,0.30000000000000004
38,6070.858964211722,2756.761704449387,0.99259,1458,27,5.855344719697002,6,54.14465528030299,10.0,-0.06,-0.0,0.0,150.0,0.6000000000000001
39,3508.051182883613,2483.2582319167204,0.9924,1458,79,16.56213944237518,12,43.437860557624724,10.0,-0.12,-0.0,0.0,360.0,0.0
40,-3950.3295907613847,1513.8587450720856,0.99221,1458,248,6.349294692379093,6,53.65070530762088,10.0,-0.06,-0.0,0.0,180.0,0.1
41,2063.2272870151946,1089.70482012894,0.99202,1458,46,16.53109333434114,12,43.468906665658785,10.0,-0.12,-0.0,0.0,300.0,0.9
42,5860.6277340642955,2105.7044833202535,0.99183,1458,18,6.2064647743542425,6,53.79353522564582,10.0,-0.06,-0.0,0.0,190.0,0.1
43,2806.9623359692905,1769.264817307648,0.99164,1458,78,16.738981659430365,12,43.26101834056963,5.838310125117859,-0.12,-0.0,0.0,240.0,0.0
44,5760.29648383227,2785.1601679619316,0.99145,1458,35,5.97035274704493,6,54.02964725295512,10.0,-0.06,-0.0,0.0,170.0,0.1
45,6029.515940870532,2803.6366432206987,0.99126,1458,29,17.7358255506882,12,42.26417444931167,10.0,-0.12,-0.0,0.0,320.0,0.5
46,-7433.122324377372,2407.487706255638,0.99107,1458,422,6.862810829084443,6,53.13718917091569,6.714924173288532,-0.06,-0.0,0.0,160.0,1.0
47,3489.018306069681,2420.510631977784,0.99088,1458,38,16.300403876056375,12,43.69959612394356,10.0,-0.12,-0.0,0.0,340.0,0.30000000000000004
48,-3505.8035052517052,1462.8443850314416,0.99069,1458,274,7.083556801805169,6,52.91644319819485,0.0,-0.06,-11.240390727229554,0.0,130.0,0.7000000000000001
49,3058.204933353417,1417.859760078422,0.9905,1458,68,16.664457768193994,12,43.335542231805846,10.0,-0.12,-0.0,0.0,360.0,0.8
50,-4972.6394468047665,1315.628774474084,0.99031,1458,357,7.377658883750282,6,52.62234111624977,10.0,-0.06,-0.0,0.0,180.0,0.6000000000000001
51,6072.966920157677,1716.6027377883318,0.99012,1458,36,17.523856092467806,12,42.47614390753228,10.0,-0.12,-0.0,0.0,360.0,0.5
52,-5694.892857660809,561.0506786158214,0.98993,1458,288,6.352894856475286,6,53.64710514352474,10.0,-0.06,-0.0,0.0,140.0,0.7000000000000001
53,2285.088051012522,508.86325012014476,0.98974,1458,35,16.096909984691262,12,43.90309001530871,5.7060251170810785,-0.12,-0.0,0.0,280.0,1.0
54,5785.03914263146,511.3375160000636,0.98955,1458,17,6.2279453758800845,6,53.77205462411983,10.0,-0.06,-0.0,0.0,190.0,1.0
55,6169.699192930807,525.3558412060912,0.98936,1458,36,16.96821604364679,12,43.03178395635312,10.0,-0.12,-0.0,0.0,280.0,0.2
56,5792.423610805024,1847.9104347243308,0.98917,1458,28,6.307463348562174,6,53.69253665143779,10.0,-0.06,-0.0,0.0,130.0,0.5
57,2941.4825569219165,1793.1568598095541,0.98898,1458,65,15.790929935526933,12,44.20907006447303,10.0,-0.12,-0.0,0.0,340.0,0.30000000000000004
58,-5638.467925564425,1579.890417778282,0.98879,1458,343,6.5828274305330385,6,53.4171725694669,0.0,-0.06,-9.162315131689574,0.0,130.0,0.7000000000000001
59,5792.9359911542115,1853.3635235583617,0.9886,1458,28,18.573808260916547,12,41.42619173908338,10.0,-0.12,-0.0,0.0,340.0,0.8
60,5910.376703740127,2941.6651386128515,0.98841,1458,26,5.756081403206552,6,54.2439185967935,10.0,-0.06,-0.0,0.0,130.0,0.5
