episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,-4722.496114136463,-4722.496114136463,0.99981,243,6,45.950286579143224,6,14.049713420856893,7.7671932992361565,-0.30000000000000004,-0.0,0.0
1,-4745.46796280301,-4733.982038469736,0.99962,243,7,45.949210839803285,6,14.050789160196564,7.76671295493275,-0.30000000000000004,-0.0,0.0
2,-4627.390813939201,-4698.4516302928905,0.99943,243,7,45.95801214205314,6,14.041987857946788,7.768300174762956,-0.30000000000000004,-0.0,-2.0
3,-4631.877614252956,-4681.808126282907,0.99924,243,5,45.95292240252864,6,14.047077597471235,7.771644757288735,-0.30000000000000004,-0.0,-2.0
4,-4822.198613913906,-4709.886223809107,0.99905,243,7,45.94802962106737,6,14.051970378932621,7.780531216441778,-0.30000000000000004,-0.0,0.0
5,-4791.802540855265,-4723.538943316799,0.99886,243,11,45.95337988167615,6,14.046620118323974,7.761989263935421,-0.30000000000000004,-0.0,0.0
6,-4714.202371447103,-4722.205147335414,0.99867,243,5,45.95426084969072,6,14.045739150309302,7.767334755700478,-0.30000000000000004,-0.0,0.0
7,-4685.063578497118,-4717.562451230628,0.99848,243,7,45.95207511006763,6,14.047924889932252,7.767742710476061,-0.30000000000000004,-0.0,0.0
8,-4663.830978097681,-4711.592287549189,0.99829,243,7,45.95516632863627,6,14.044833671363527,7.758956569652572,-0.30000000000000004,-0.0,0.0
9,-4781.023913922102,-4718.53545018648,0.9981,243,8,45.95420858904335,6,14.045791410956618,7.759800276383427,-0.30000000000000004,-0.0,-2.0
10,-4740.666350183216,-4720.352473791156,0.99791,243,12,45.9498718912545,6,14.05012810874537,7.768245582124962,-0.30000000000000004,-0.0,-2.0
11,-4634.222618149347,-4709.2279393257895,0.99772,243,4,45.95823015173022,6,14.041769848269894,7.76090715222315,-0.30000000000000004,-0.0,0.0
12,-4757.163776301878,-4722.205235562057,0.99753,243,6,45.94955337046619,6,14.05044662953368,7.76560371458492,-0.30000000000000004,-0.0,0.0
13,-4690.195920048027,-4728.0370661415645,0.99734,243,6,45.9569076311349,6,14.043092368864968,7.761000138035938,-0.30000000000000004,-0.0,-2.0
14,-4632.185357757841,-4709.035740525958,0.99715,243,12,45.93300293327304,6,14.06699706672681,7.766710590268183,-0.30000000000000004,-0.0,-2.0
15,-4747.736786590537,-4704.629165099485,0.99696,243,10,45.94080319368444,6,14.059196806315523,7.762205417207784,-0.30000000000000004,-0.0,0.0
16,-4702.112210489918,-4703.420149003767,0.99677,243,5,45.94646841230022,6,14.053531587699673,7.769786279172352,-0.30000000000000004,-0.0,0.0
17,-4724.6500979443235,-4707.378800948487,0.99658,243,8,45.956532672741616,6,14.043467327258385,7.774814992592427,-0.30000000000000004,-0.0,0.0
18,-4771.973184911629,-4718.1930216298815,0.99639,243,8,45.94383397495684,6,14.056166025042833,7.776858560568991,-0.30000000000000004,-0.0,0.0
19,-4461.942003224228,-4686.284830560095,0.9962,243,5,45.95252823529529,6,14.047471764704515,7.761993285173907,-0.30000000000000004,-0.0,-2.0
20,-4779.255690126589,-4690.143764554431,0.99601,243,6,45.94591145406148,6,14.054088545938548,7.773177384480947,-0.30000000000000004,-0.0,0.0
21,-4651.776138660372,-4691.899116605534,0.99582,243,9,45.94218571452859,6,14.057814285471482,7.756849351190845,-0.30000000000000004,-0.0,-2.0
22,-4725.301004410572,-4688.712839416403,0.99563,243,9,45.9464313508117,6,14.053568649188426,7.759612129533259,-0.30000000000000004,-0.0,-2.0
23,-4597.4659021405705,-4679.439837625658,0.99544,243,7,45.95085961115435,6,14.049140388845577,7.780220962275026,-0.30000000000000004,-0.0,0.0
24,-4685.895186668467,-4684.81082051672,0.99525,243,5,45.95208482990318,6,14.04791517009683,7.754468195706661,-0.30000000000000004,-0.0,-2.0
25,-4746.741967195852,-4684.711338577252,0.9950600000000001,243,10,45.949785090301695,6,14.050214909698148,7.775940162823361,-0.30000000000000004,-0.0,-2.0
26,-4729.624439312323,-4687.462561459492,0.99487,243,10,45.94946239256417,6,14.050537607435768,7.759399998062646,-0.30000000000000004,-0.0,0.0
27,-4524.638174865749,-4667.461369151636,0.99468,243,10,45.943646652851044,6,14.05635334714884,7.756235816831516,-0.30000000000000004,-0.0,-2.0
28,-4834.824494022589,-4673.746500062732,0.99449,243,7,45.9504898716945,6,14.049510128305393,7.757658718298637,-0.30000000000000004,-0.0,0.0
29,-4634.388370037245,-4690.991136744033,0.9943,243,7,45.952692132208945,6,14.047307867791359,7.773478389834904,-0.30000000000000004,-0.0,0.0
30,-4637.977392708284,-4676.863307002202,0.99411,243,7,45.96418943439411,6,14.035810565605855,7.758765593825436,-0.30000000000000004,-0.0,0.0
31,-4777.4596723192535,-4689.431660368091,0.99392,243,7,45.95641369490848,6,14.043586305091756,7.776800073705752,-0.30000000000000004,-0.0,0.0
32,-4804.182317806362,-4697.3197917076695,0.99373,243,9,45.947244913399814,6,14.052755086600294,7.764543931482443,-0.30000000000000004,-0.0,-2.0
33,-4434.180403093809,-4680.991241802994,0.99354,243,3,45.94696317388394,6,14.05303682611592,7.786015898755605,-0.30000000000000004,-0.0,0.0
34,-4575.569988798603,-4669.9587220160065,0.99335,243,8,45.94904847619816,6,14.050951523801805,7.7694757339948906,-0.30000000000000004,-0.0,0.0
35,-4772.24178344047,-4672.508703640468,0.99316,243,13,45.95090873681527,6,14.049091263184604,7.756565525224768,-0.30000000000000004,-0.0,0.0
