episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-5531.0542258253545,-5531.0542258253545,0.99981,1458,497,6.2186289241513695,6,53.78137107584871,4.081430703505143,-0.06,-0.0,0.0,130.0,0.0
1,-13167.535847158402,-9349.295036491878,0.99962,1458,832,22.584661950589222,12,37.415338049410785,0.0,-0.12,-0.19685352470699247,0.0,400.0,0.2
2,-6246.48716910024,-8315.025747361333,0.99943,1458,282,4.821107858490915,6,55.178892141509074,6.133693611774622,-0.06,-0.0,0.0,200.0,0.8
3,-10602.87897233488,-8886.989053604719,0.99924,1458,581,19.67904422432705,12,40.320955775672935,0.0,-0.12,-4.033429499280419,0.0,240.0,1.0
4,-5323.665907171098,-8174.324424317994,0.99905,1458,47,3.6683102136881804,6,56.33168978631182,6.282378139880464,-0.06,-0.0,0.0,200.0,1.0
5,-13453.677279378966,-9054.216566828156,0.99886,1458,556,20.55530346653606,12,39.44469653346402,0.0,-0.12,-1.0383679616045027,0.0,400.0,1.0
6,-4586.41172276078,-8415.958731961387,0.99867,1458,261,4.971202831934898,6,55.02879716806509,0.0,-0.06,-2.156661255565866,0.0,190.0,0.9
7,-9119.77649446669,-8503.93595227455,0.99848,1458,466,20.810613613836875,12,39.189386386163264,0.0,-0.12,-0.004879552194565484,0.0,400.0,1.0
8,-9085.563473318347,-8568.56123239053,0.99829,1458,602,6.462209187140737,6,53.53779081285923,4.360370554342237,-0.06,-0.0,0.0,130.0,0.30000000000000004
9,-9286.009018302615,-8640.306010981738,0.9981,1458,420,21.713512856024366,12,38.28648714397577,0.7155539985416359,-0.12,-0.0,0.0,400.0,1.0
10,-4928.722382789185,-8580.07282667812,0.99791,1458,351,5.480884121351559,6,54.51911587864844,6.261913135187276,-0.06,-0.0,0.0,200.0,0.8
11,-12991.06732674929,-8562.425974637208,0.99772,1458,497,20.988685129783626,12,39.01131487021642,0.0,-0.12,-2.210956706440479,0.0,360.0,0.4
12,-5437.249223002679,-8481.502180027454,0.99753,1458,375,5.949958476720469,6,54.05004152327952,0.4161404552519177,-0.06,-0.0,0.0,200.0,0.9
13,-9040.61175066156,-8325.275457860122,0.99734,1458,407,19.99672437177801,12,40.00327562822196,1.039503543569359,-0.12,-0.0,0.0,400.0,1.0
14,-5760.666838726099,-8368.975551015621,0.99715,1458,319,5.046105410879787,6,54.953894589120104,6.475117176620529,-0.06,-0.0,0.0,190.0,0.8
15,-12306.852543275647,-8254.29307740529,0.99696,1458,381,19.5760066449579,12,40.42399335504217,4.898210384809651,-0.12,-0.0,0.0,400.0,0.7000000000000001
16,-5132.912331656859,-8308.943138294897,0.99677,1458,355,5.6989597660856335,6,54.30104023391434,0.0,-0.06,-0.33873500269403056,0.0,190.0,0.8
17,-7509.361803820509,-8147.9016692302785,0.99658,1458,360,21.692825887317113,12,38.30717411268284,0.2689304686012717,-0.12,-0.0,0.0,400.0,1.0
18,-4557.295388180136,-7695.074860716457,0.99639,1458,259,4.858808700429471,6,55.14119129957043,6.096193263095362,-0.06,-0.0,0.0,200.0,1.0
19,-13543.06334809396,-8120.780293695592,0.9962,1458,314,18.427748161097792,12,41.57225183890216,0.0,-0.12,-0.33897319386841485,0.0,400.0,1.0
20,-3743.5605740188457,-8002.264112818559,0.99601,1458,306,6.138801055678237,6,53.861198944321856,6.5435854088000545,-0.06,-0.0,0.0,200.0,1.0
21,-12190.587686097695,-7922.216148753399,0.99582,1458,415,21.143157403199528,12,38.856842596800476,0.0,-0.12,-2.6885183594305584,0.0,400.0,0.9
22,-3857.330900731875,-7764.224316526319,0.99563,1458,294,5.752844306003351,6,54.247155693996625,6.397880501829389,-0.06,-0.0,0.0,190.0,0.1
23,-12967.021810224067,-8156.865322482568,0.99544,1458,489,20.43872180350304,12,39.561278196496986,0.0,-0.12,-10.90857862727496,0.0,240.0,0.8
24,-3913.1841819766796,-7972.117056807627,0.99525,1458,269,5.090240661209191,6,54.90975933879077,6.125357189084419,-0.06,-0.0,0.0,200.0,1.0
25,-8982.36745772555,-7639.668548252617,0.9950600000000001,1458,350,20.160101045368737,12,39.83989895463134,3.2446655275455027,-0.12,-0.0,0.0,360.0,0.8
26,-3461.0226668853174,-7472.479581775462,0.99487,1458,402,6.676813595432878,6,53.323186404567124,0.0,-0.06,-0.05999213303286233,0.0,200.0,1.0
27,-10517.876638196985,-7773.331065213111,0.99468,1458,393,19.537423319085057,12,40.462576680915085,1.5491212348376882,-0.12,-0.0,0.0,400.0,0.9
28,-3623.840784323534,-7679.9856048274505,0.99449,1458,254,5.115469950668773,6,54.884530049331254,6.449589662136641,-0.06,-0.0,0.0,200.0,1.0
29,-11221.159718558882,-7447.795241873942,0.9943,1458,431,20.918042560843457,12,39.08195743915656,0.0,-0.12,-0.4064901908341323,0.0,400.0,0.9
