episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,4237.051578975829,4237.051578975829,0.99981,1458,43,3.76387892415136,6,56.236121075848715,6.675614224682347,-0.06,-0.0,0.0,140.0,0.2
1,2440.4040484616303,3338.7278137187295,0.99962,1458,69,13.187311950589251,12,46.81268804941071,3.5813011305339506,-0.12,-0.0,0.0,240.0,0.0
2,4517.758237664682,3731.737955034047,0.99943,1458,45,3.7712578584909195,6,56.22874214150906,6.706574615558104,-0.06,-0.0,0.0,140.0,0.2
3,2701.2395470797956,3474.1133530454845,0.99924,1458,63,13.108594224327035,12,46.89140577567303,4.913076238267136,-0.12,-0.0,0.0,280.0,0.5
4,4583.576668998183,3696.006016236024,0.99905,1458,38,3.74931021368818,6,56.250689786311824,7.424864599866716,-0.06,-0.0,0.0,180.0,0.8
5,2970.199019956762,3575.038183522814,0.99886,1458,61,13.09700346653604,12,46.90299653346398,5.233786421831141,-0.12,-0.0,0.0,320.0,0.1
6,4774.582799183798,3746.4017000458116,0.99867,1458,50,3.832702831934898,6,56.1672971680651,6.723521360196311,-0.06,-0.0,0.0,140.0,0.30000000000000004
7,2354.617186099103,3572.428635802473,0.99848,1458,115,14.100213613836834,12,45.89978638616317,5.926571282765694,-0.12,-0.0,0.0,360.0,1.0
8,4556.211815488769,3681.7378779898395,0.99829,1458,70,3.995309187140738,6,56.004690812859195,6.925654480429502,-0.06,-0.0,0.0,150.0,0.4
9,3378.292764538959,3651.393366644751,0.9981,1458,73,13.38491285602437,12,46.61508714397574,5.078271321101946,-0.12,-0.0,0.0,280.0,0.4
10,4403.941508654684,3668.082359612637,0.99791,1458,93,4.1542841213515525,6,55.84571587864844,7.661913135186854,-0.06,-0.0,0.0,200.0,1.0
11,3296.7819930741507,3753.720154073889,0.99772,1458,90,13.763935129783606,12,46.23606487021634,6.335162613342762,-0.12,-0.0,0.0,400.0,0.8
12,4573.987173206905,3759.3430476281114,0.99753,1458,88,4.15895847672048,6,55.841041523279564,7.649689043371564,-0.06,-0.0,0.0,200.0,1.0
13,3170.5616712397086,3806.2752600441027,0.99734,1458,113,14.107124371778035,12,45.8928756282221,6.593038383915905,-0.12,-0.0,0.0,400.0,1.0
14,4581.09109891772,3806.0267030360565,0.99715,1458,89,4.157355410879786,6,55.84264458912015,7.412623686432507,-0.06,-0.0,0.0,180.0,1.0
15,3048.768957205112,3813.8836967608904,0.99696,1458,123,14.2250566449579,12,45.77494335504212,6.373411072375548,-0.12,-0.0,0.0,400.0,1.0
16,4772.571075413814,3813.6825243838925,0.99677,1458,89,4.1496097660856295,6,55.85039023391432,7.674137225973965,-0.06,-0.0,0.0,200.0,1.0
17,3292.3244072010602,3907.4532464940885,0.99658,1458,111,14.112125887317099,12,45.88787411268295,6.114286842658194,-0.12,-0.0,0.0,400.0,1.0
18,4169.632963334657,3868.795361278677,0.99639,1458,93,4.161308700429476,6,55.83869129957041,7.6958095006151765,-0.06,-0.0,0.0,200.0,0.7000000000000001
19,3169.969698571258,3847.963054681907,0.9962,1458,116,14.09514816109782,12,45.90485183890215,6.37465953152047,-0.12,-0.0,0.0,400.0,1.0
20,3951.821152583618,3802.7510190748008,0.99601,1458,97,4.1660010556782385,6,55.83399894432179,7.6835854087998845,-0.06,-0.0,0.0,200.0,0.8
21,2472.332940115249,3720.3061137789105,0.99582,1458,121,14.162307403199554,12,45.83769259680057,5.769419127253325,-0.12,-0.0,0.0,320.0,1.0
22,4782.352110641313,3741.1426075223508,0.99563,1458,53,3.8439443060033494,6,56.156055693996635,7.648843145601415,-0.06,-0.0,0.0,200.0,1.0
23,2777.473857309783,3701.833826129359,0.99544,1458,120,14.154471803503046,12,45.845528196496936,6.481895661586324,-0.12,-0.0,0.0,400.0,1.0
24,4960.212073662312,3739.745923603818,0.99525,1458,39,3.753740661209191,6,56.24625933879083,7.705619054814303,-0.06,-0.0,0.0,200.0,1.0
25,3745.8208351432727,3809.451111397633,0.9950600000000001,1458,68,13.127951045368716,12,46.87204895463116,6.759771431757089,-0.12,-0.0,0.0,400.0,1.0
26,4918.129066383563,3824.006910494608,0.99487,1458,41,3.7770135954328774,6,56.22298640456718,7.673291328427334,-0.06,-0.0,0.0,200.0,1.0
27,3576.3832433485763,3852.4127941093598,0.99468,1458,73,13.389973319085037,12,46.610026680914956,6.520144120328537,-0.12,-0.0,0.0,400.0,1.0
28,4996.784165085114,3935.1279142844055,0.99449,1458,41,3.7623199506687675,6,56.237680049331196,7.661067237416706,-0.06,-0.0,0.0,200.0,1.0
29,4032.8818165916277,4021.4191260864427,0.9943,1458,55,13.11819256084345,12,46.881807439156546,6.261019891013514,-0.12,-0.0,0.0,400.0,1.0
