episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,27614.09813344891,27614.09813344891,0.999000499833375,3000,,,,,,,,,0.0973084500641562
1,27543.381705304164,27578.739919376538,0.9980019986673331,6000,,,,,,,,,0.9065859278850258
2,27610.436055807415,27589.305298186828,0.997004495503373,9000,,,,,,,,,1.5557081900537013
3,27518.952451171004,27571.717086432873,0.9960079893439915,12000,,,,,,,,,2.5563916784152387
4,27582.06441791651,27573.786552729598,0.9950124791926823,15000,,,,,,,,,2.9706340970657767
5,27571.367084198908,27573.383307974484,0.9940179640539353,18000,,,,,,,,,3.511910886876285
6,27607.217581234912,27578.216775583114,0.9930244429332351,21000,,,,,,,,,4.348615599283948
7,27596.983113841212,27580.56256786538,0.9920319148370607,24000,,,,,,,,,4.540823970045895
8,27631.078342500638,27586.175431713742,0.9910403787728838,27000,,,,,,,,,5.121223836615681
9,27594.860352980446,27587.043923840414,0.9900498337491682,30000,,,,,,,,,4.531656309366226
10,27575.653424021035,27583.19945289763,0.9890602787753688,33000,,,,,,,,,6.001757539920509
11,27627.064680798452,27591.56775044705,0.9880717128619307,36000,,,,,,,,,4.528500846521929
12,27624.683725991956,27592.992517465504,0.9870841350202878,39000,,,,,,,,,5.278160918094218
13,27594.903176010852,27600.587589949493,0.9860975442628621,42000,,,,,,,,,5.250335353307892
14,27598.86655045927,27602.26780320377,0.9851119396030629,45000,,,,,,,,,5.689021584074944
15,27616.522977329656,27606.783392516845,0.9841273200552854,48000,,,,,,,,,4.489312736615538
16,27592.33662493017,27605.295296886365,0.9831436846349099,50000,,,,,,,,,5.46719305540435
17,27583.899541360275,27603.98693963828,0.982161032358301,50000,,,,,,,,,5.365929965004325
18,27618.944626929228,27602.773568081135,0.9811793622428063,50000,,,,,,,,,5.084815498646349
19,27570.30515710407,27600.318048493493,0.9801986733067557,50000,,,,,,,,,5.083541992907413
20,27579.73203378439,27600.725909469835,0.97921896456946,50000,,,,,,,,,5.655946137998253
21,27586.735578918153,27596.692999281797,0.9782402350512105,50000,,,,,,,,,4.949942549397238
22,27541.751183802728,27588.399745062878,0.9772624837732775,50000,,,,,,,,,5.372546220417134
23,27605.50342402291,27589.459769864083,0.9762857097579097,50000,,,,,,,,,4.28727629895322
24,27550.28478010308,27584.60159282847,0.9753099120283332,50000,,,,,,,,,3.553112749941647
25,27610.57131727041,27584.00642682254,0.9743350896087498,50000,,,,,,,,,4.991992382593453
26,27604.207752175913,27585.193539547112,0.9733612415243373,50000,,,,,,,,,4.204089316679164
27,27609.15493763386,27587.719079174472,0.9723883668012475,50000,,,,,,,,,3.7385401051677762
28,27582.44129198006,27584.06874567956,0.9714164644666055,50000,,,,,,,,,4.491587585508824
29,27579.451056755257,27584.983335644676,0.9704455335485088,50000,,,,,,,,,2.7876394870178776
30,27571.304673222297,27584.140599588467,0.9694755730760266,50000,,,,,,,,,3.5492930308356883
31,27628.901047757114,27588.35714647236,0.9685065820791983,50000,,,,,,,,,3.3601791355200112
32,27619.523012920687,27596.134329384156,0.9675385595890327,50000,,,,,,,,,4.153273582104593
33,27572.725501762667,27592.856537158135,0.9665715046375073,50000,,,,,,,,,2.9774258828349414
34,27548.869179808527,27592.714977128675,0.9656054162575671,50000,,,,,,,,,3.158220239849761
35,27521.26717994215,27583.784563395853,0.9646402934831237,50000,,,,,,,,,4.761625522915274
36,27562.961500018628,27579.65993818012,0.9636761353490542,50000,,,,,,,,,3.1701310288067908
37,27588.92144389164,27577.6365888059,0.9627129408912003,50000,,,,,,,,,4.543674706965685
38,27569.121442972137,27576.304603905115,0.9617507091463675,50000,,,,,,,,,6.132968167467043
39,27623.432891041663,27580.70278733375,0.9607894391523241,50000,,,,,,,,,3.154395475210622
40,27579.329632436675,27581.50528325519,0.9598291299477998,50000,,,,,,,,,4.53590940700844
41,27596.229317624122,27578.238110241888,0.9588697805724854,50000,,,,,,,,,3.4546148842573166
42,27610.01412102431,27577.287221052255,0.9579113900670315,50000,,,,,,,,,4.125149707235396
43,27591.310689234244,27579.145739799413,0.9569539574730476,50000,,,,,,,,,2.933893238827586
44,27611.3516989928,27585.393991717836,0.9559974818331008,50000,,,,,,,,,3.839494843520224
45,27613.339048431313,27594.60117856675,0.9550419621907156,50000,,,,,,,,,3.3063792601972817
46,27610.062546487326,27599.31128321362,0.9540873975903721,50000,,,,,,,,,3.0399232116900383
47,27615.640914855638,27601.98323031002,0.9531337870775057,50000,,,,,,,,,3.493105564881116
48,27606.013205030533,27605.672406515863,0.9521811296985059,50000,,,,,,,,,3.026317205391824
49,27608.724293877967,27604.20154679949,0.951229424500715,50000,,,,,,,,,2.7500780932605267
