episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-4380.879907767738,-4380.879907767738,0.99981,1458,415,6.831387547981425,6,53.16861245201863,10.0,-0.06,-0.0,0.0,140.0,0.7000000000000001
1,-23450.84302381685,-13915.861465792295,0.99962,1458,883,27.41578529863843,12,32.58421470136154,0.0,-0.12,-3.3878060682171407,0.0,360.0,0.0
2,-8406.238049106738,-12079.32032689711,0.99943,1458,509,6.869493382963916,6,53.1305066170361,1.9587570016502616,-0.06,-0.0,0.0,200.0,0.2
3,-15073.649911995864,-12827.9027231718,0.99924,1458,644,22.21745951039425,12,37.78254048960576,0.0,-0.12,-0.9870542770878421,0.0,360.0,0.8
4,-4258.502756304332,-11114.022729798306,0.99905,1458,44,4.312917437923983,6,55.687082562076014,10.0,-0.06,-0.0,0.0,190.0,1.0
5,-18946.276012896797,-12419.398276981388,0.99886,1458,783,21.63852477263448,12,38.3614752273654,0.0,-0.12,-1.4350902092266482,0.0,380.0,0.2
6,-7290.677662724141,-11686.723903516066,0.99867,1458,519,6.998662153061363,6,53.001337846938604,0.0,-0.06,-11.275945662050738,0.0,140.0,0.9
7,-15539.453142557528,-12168.315058396249,0.99848,1458,683,21.694603189289015,12,38.305396810711024,0.0,-0.12,-5.970444176301717,0.0,320.0,1.0
8,-9177.57931607786,-11836.011087027538,0.99829,1458,546,7.188922208034296,6,52.811077791965694,0.0,-0.06,-13.698321334036043,0.0,130.0,0.5
9,-16477.59821857128,-12300.169800181913,0.9981,1458,658,21.059508452237385,12,38.94049154776276,8.047046025545754,-0.12,-0.0,0.0,360.0,0.8
10,-8721.215045069011,-12734.20331391204,0.99791,1458,541,7.412644042952415,6,52.587355957047585,10.0,-0.06,-0.0,0.0,180.0,0.2
11,-14738.332167427741,-11862.952228273129,0.99772,1458,537,22.865882663800075,12,37.134117336199814,1.8526725690027153,-0.12,-0.0,0.0,400.0,1.0
12,-8980.792135951624,-11920.407636957618,0.99753,1458,536,7.327702098071267,6,52.672297901928715,0.0,-0.06,-1.469350048506728,0.0,180.0,0.7000000000000001
13,-16990.908817972733,-12112.133527555305,0.99734,1458,711,23.359027926254907,12,36.640972073745125,0.0,-0.12,-11.202766515646072,0.0,240.0,0.30000000000000004
14,-6293.350396065984,-12315.61829153147,0.99715,1458,388,6.214365933075204,6,53.78563406692486,0.6497093860713363,-0.06,-0.0,0.0,200.0,1.0
15,-19792.765022209154,-12400.267192462707,0.99696,1458,750,21.451822137839073,12,38.548177862160976,10.0,-0.12,-0.0,0.0,320.0,0.8
16,-13818.037237196717,-13053.003149909962,0.99677,1458,756,8.480007988086772,6,51.51999201191309,0.0,-0.06,-15.536863999757063,0.0,120.0,0.2
17,-15910.721741005653,-13090.130009754776,0.99658,1458,715,22.927587400293852,12,37.07241259970611,3.078028797967666,-0.12,-0.0,0.0,400.0,0.1
18,-3910.8226294704214,-12563.45434109403,0.99639,1458,161,5.146047822974853,6,54.85395217702515,10.0,-0.06,-0.0,0.0,160.0,0.7000000000000001
19,-17502.979473093015,-12665.992466546206,0.9962,1458,768,22.8981416124788,12,37.10185838752122,0.0,-0.12,-0.17708275246408167,0.0,380.0,0.9
20,-5742.459577270298,-12368.116919766335,0.99601,1458,393,6.722631878072233,6,53.27736812192772,10.0,-0.06,-0.0,0.0,200.0,0.1
21,-21869.161275299815,-13081.199830553542,0.99582,1458,780,23.295256875148194,12,36.70474312485168,0.0,-0.12,-10.337450185523544,0.0,260.0,0.5
22,-4539.313986893667,-12637.052015647747,0.99563,1458,231,5.37770683282688,6,54.62229316717317,10.0,-0.06,-0.0,0.0,190.0,0.1
23,-22030.591461782835,-13141.020280028755,0.99544,1458,835,22.341306882498866,12,37.65869311750125,0.0,-0.12,-1.511560457489094,0.0,340.0,0.8
24,-2726.38811499899,-12784.324051922056,0.99525,1458,81,4.678118887885642,6,55.32188111211438,10.0,-0.06,-0.0,0.0,140.0,0.6000000000000001
25,-16173.580032647464,-12422.405552965889,0.9950600000000001,1458,725,22.682082145189682,12,37.31791785481034,0.0,-0.12,-8.169689770927167,0.0,280.0,0.2
26,-7576.058214706553,-11798.207650716871,0.99487,1458,424,6.696080722838088,6,53.30391927716184,0.0,-0.06,-11.822904309314115,0.0,120.0,0.5
27,-19688.987052501914,-12176.034181866498,0.99468,1458,771,21.608366357310288,12,38.391633642689655,0.0,-0.12,-10.341816067577515,0.0,260.0,0.7000000000000001
28,-5147.691940682841,-12299.721112987738,0.99449,1458,199,5.270264777785275,6,54.729735222214764,0.0,-0.06,-14.04212258354097,0.0,120.0,0.6000000000000001
29,-21071.027223917,-12656.525888070139,0.9943,1458,829,24.246481619443273,12,35.75351838055678,0.0,-0.12,-7.124449669687993,0.0,300.0,0.2
