episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,5224.2264366481995,5224.2264366481995,1000,0.06935121864080429,151,4.658928924151369,6,55.34107107584874,6.792929957277918,-0.06,-0.0,0.0,0.0
1,4586.405013768722,4905.31572520846,2000,0.06843355856835842,192,4.840434746621399,6,55.15956525337862,6.8715420025595275,-0.06,-0.0,0.0,2.4234367752075197
2,6379.462574064975,5396.698008160632,3000,0.06621876452118158,47,3.8140078584909194,2,56.18599214150907,6.774602230890685,-0.02,-0.0,0.0,1.3883559161424637
3,6368.0256832914165,5639.529926943328,4000,0.0645671859383583,48,3.808349680935207,2,56.191650319064834,6.873214278005447,-0.02,-0.0,0.0,0.8791906204819679
4,6393.371388557993,5790.298219266261,5000,0.063436945900321,47,3.8123102136881806,2,56.18768978631183,6.882378139880132,-0.02,-0.0,0.0,0.5629754664748907
