episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,4273.59302945277,4273.59302945277,0.99981,1458,39,3.7476789241513604,6,56.25232107584871,6.675614224682347,-0.06,-0.0,0.0,140.0,0.2
1,2416.640785096083,3345.1169072744265,0.99962,1458,72,13.176511950589253,12,46.823488049410706,3.5813011305339506,-0.12,-0.0,0.0,240.0,0.0
2,4649.908594712622,3780.047469753825,0.99943,1458,39,3.7469578584909202,6,56.253042141509056,6.706574615558104,-0.06,-0.0,0.0,140.0,0.2
3,2819.368762567456,3539.877792957233,0.99924,1458,61,13.084744224327034,12,46.91525577567302,4.913076238267136,-0.12,-0.0,0.0,280.0,0.5
4,4725.772185775514,3777.0566715208893,0.99905,1458,39,3.75336021368818,6,56.246639786311825,7.424864599866716,-0.06,-0.0,0.0,180.0,0.8
5,2870.3532323202407,3625.9394316541147,0.99886,1458,65,13.20680346653604,12,46.79319653346399,5.233786421831141,-0.12,-0.0,0.0,320.0,0.1
6,4713.385421978003,3781.288858843242,0.99867,1458,51,3.8367528319348985,6,56.16324716806509,6.723521360196311,-0.06,-0.0,0.0,140.0,0.30000000000000004
7,2211.462932269672,3585.060618021545,0.99848,1458,124,14.141613613836835,12,45.85838638616317,5.926571282765694,-0.12,-0.0,0.0,360.0,1.0
8,4538.802955032257,3691.031988800513,0.99829,1458,76,4.019609187140737,6,55.98039081285919,6.925654480429502,-0.06,-0.0,0.0,150.0,0.4
9,3342.459446584492,3656.174734578911,0.9981,1458,72,13.38671285602437,12,46.61328714397574,5.078271321101946,-0.12,-0.0,0.0,280.0,0.4
10,4378.100393297866,3666.625470963421,0.99791,1458,93,4.1542841213515525,6,55.84571587864844,7.661913135186854,-0.06,-0.0,0.0,200.0,1.0
11,3325.6664283583705,3757.528035289649,0.99772,1458,89,13.736035129783604,12,46.26396487021635,6.335162613342762,-0.12,-0.0,0.0,400.0,0.8
12,4559.550716444996,3748.4922474628866,0.99753,1458,86,4.1508584767204795,6,55.84914152327956,7.649689043371564,-0.06,-0.0,0.0,200.0,1.0
13,3242.7826959107156,3790.833640797213,0.99734,1458,109,14.062124371778033,12,45.9378756282221,6.593038383915905,-0.12,-0.0,0.0,400.0,1.0
14,4556.721750793818,3773.9285972990438,0.99715,1458,92,4.169505410879786,6,55.83049458912014,7.412623686432507,-0.06,-0.0,0.0,180.0,1.0
15,3274.3693393499852,3814.3302080020176,0.99696,1458,116,14.106706644957901,12,45.893293355042125,6.373411072375548,-0.12,-0.0,0.0,400.0,1.0
16,4651.52104012557,3808.1437698167742,0.99677,1458,92,4.16175976608563,6,55.83824023391432,7.674137225973965,-0.06,-0.0,0.0,200.0,1.0
17,3045.3703243040422,3891.5345090202113,0.99658,1458,124,14.244875887317097,12,45.75512411268296,6.114286842658194,-0.12,-0.0,0.0,400.0,1.0
18,3945.3800731721385,3832.192220834199,0.99639,1458,91,4.1532087004294755,6,55.846791299570405,7.6958095006151765,-0.06,-0.0,0.0,200.0,0.7000000000000001
19,3106.1620121390956,3808.5624773896598,0.9962,1458,115,14.09289816109782,12,45.90710183890214,6.37465953152047,-0.12,-0.0,0.0,400.0,1.0
20,3696.1721063431814,3740.3696486941917,0.99601,1458,95,4.1579010556782405,6,55.84209894432179,7.6835854087998845,-0.06,-0.0,0.0,200.0,0.8
21,2596.9007613550693,3667.4930819938613,0.99582,1458,118,14.156007403199553,12,45.84399259680057,5.769419127253325,-0.12,-0.0,0.0,320.0,1.0
22,5159.517184974214,3727.489728846783,0.99563,1458,43,3.7588943060033495,6,56.24110569399663,7.648843145601415,-0.06,-0.0,0.0,200.0,1.0
23,3092.547981455203,3712.4662574012314,0.99544,1458,114,14.044221803503046,12,45.95577819649692,6.481895661586324,-0.12,-0.0,0.0,400.0,1.0
24,5016.350459957326,3758.429128317582,0.99525,1458,38,3.749690661209191,6,56.25030933879083,7.705619054814303,-0.06,-0.0,0.0,200.0,1.0
25,3542.7754846375733,3785.269742846341,0.9950600000000001,1458,71,13.132901045368715,12,46.86709895463115,6.759771431757089,-0.12,-0.0,0.0,400.0,1.0
26,4902.295213896969,3810.3471602234813,0.99487,1458,50,3.8580135954328787,6,56.14198640456718,7.673291328427334,-0.06,-0.0,0.0,200.0,1.0
27,3615.6871344198917,3867.378841235067,0.99468,1458,69,13.336873319085038,12,46.66312668091496,6.520144120328537,-0.12,-0.0,0.0,400.0,1.0
28,5037.109553368731,3976.551789254726,0.99449,1458,40,3.758269950668767,6,56.2417300493312,7.661067237416706,-0.06,-0.0,0.0,200.0,1.0
29,3942.142309797691,4060.149819020585,0.9943,1458,53,13.11864256084345,12,46.88135743915655,6.261019891013514,-0.12,-0.0,0.0,400.0,1.0
