episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,3934.9767966079075,3934.9767966079075,0.98,243,,,,,,,,
1,4312.412032097547,4123.694414352727,0.9603999999999999,243,,,,,,,,
2,4133.03386180994,4126.807563505132,0.9411919999999999,243,,,,,,,,
3,4750.7056516457305,4282.7820855402815,0.9223681599999999,243,,,,,,,,
4,4578.85462049015,4341.996592530255,0.9039207967999998,243,,,,,,,,
5,4796.164733346007,4417.691282666214,0.8858423808639998,243,,,,,,,,
6,5255.4221331940325,4537.367118455902,0.8681255332467198,243,,,,,,,,
7,4601.750503855012,4545.415041630791,0.8507630225817854,243,,,,,,,,
8,4662.891140422407,4558.467941496526,0.8337477621301497,243,,,,,,,,
9,5393.56085393378,4641.977232740252,0.8170728068875467,243,,,,,,,,
10,5090.780307573023,4757.557583836763,0.8007313507497957,243,,,,,,,,
11,5278.40750714549,4854.157131341557,0.7847167237347998,243,,,,,,,,
12,5211.003605946307,4961.954105755194,0.7690223892601038,243,,,,,,,,
13,5256.844750534562,5012.568015644077,0.7536419414749017,243,,,,,,,,
14,5312.734901688209,5085.956043763883,0.7385691026454037,243,,,,,,,,
15,5954.318986054989,5201.771469034781,0.7237977205924956,243,,,,,,,,
16,5856.642812178177,5261.893536933197,0.7093217661806457,243,,,,,,,,
17,6221.940131386033,5423.912499686297,0.6951353308570327,243,,,,,,,,
18,5549.357035431222,5512.559089187179,0.6812326242398921,243,,,,,,,,
19,5922.255331429382,5565.42853693674,0.6676079717550942,243,,,,,,,,
