episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,4136.737880144119,4136.737880144119,0.995,9,,,,,,,,
1,4216.28499116531,4176.511435654715,0.990025,10,,,,,,,,
2,4348.032762259447,4233.685211189625,0.985074875,12,,,,,,,,
3,4431.117839341079,4283.043368227489,0.9801495006250001,12,,,,,,,,
4,4317.300383734706,4289.894771328933,0.9752487531218751,12,,,,,,,,
5,3722.2320837473435,4195.284323398668,0.9703725093562657,12,,,,,,,,
6,4424.390017134988,4228.013708218142,0.9655206468094844,12,,,,,,,,
7,4391.5468750473,4248.455354071786,0.960693043575437,12,,,,,,,,
8,3946.7668965987427,4214.934414352559,0.9558895783575597,12,,,,,,,,
9,4226.8018092367565,4216.121153840979,0.9511101304657719,12,,,,,,,,
10,4385.694472026043,4241.016813029172,0.946354579813443,12,,,,,,,,
11,4332.860407140243,4252.674354626664,0.9416228069143757,12,,,,,,,,
12,4467.416467515083,4264.612725152228,0.9369146928798039,12,,,,,,,,
13,4500.337403121478,4271.534681530267,0.9322301194154049,12,,,,,,,,
14,4298.69896131789,4269.674539288587,0.9275689688183278,12,,,,,,,,
15,4944.878655846356,4391.939196498488,0.9229311239742362,12,,,,,,,,
16,4911.908215997929,4440.691016384782,0.918316468354365,12,,,,,,,,
17,4637.027861293127,4465.239115009365,0.9137248860125932,12,,,,,,,,
18,4399.711900765145,4510.533615426006,0.9091562615825302,12,,,,,,,,
19,4890.826645318779,4576.9360990342075,0.9046104802746175,12,,,,,,,,
