episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-5221.222764042793,-5221.222764042793,0.99981,1458,612,8.11028754798144,6,51.88971245201864,0.0,-0.06,-0.25113478174616066,0.0,200.0,0.9
1,-9872.774202089533,-7546.998483066163,0.99962,1458,841,25.538385298638378,12,34.4616147013615,0.0,-0.12,-5.661281826744022,0.0,320.0,0.8
2,-7676.90034954978,-7590.299105227369,0.99943,1458,423,6.375393382963911,6,53.62460661703609,5.454285754545973,-0.06,-0.0,0.0,170.0,0.30000000000000004
3,-13429.796914946903,-9050.173557657254,0.99924,1458,538,20.462009510394253,12,39.537990489605804,0.0,-0.12,-6.293908074957599,0.0,320.0,0.8
4,-6742.022768201205,-8588.543399766044,0.99905,1458,260,5.2588174379239865,6,54.74118256207595,5.676009857409319,-0.06,-0.0,0.0,170.0,0.9
5,-13383.001866294095,-9387.619810854052,0.99886,1458,780,24.611674772634444,12,35.38832522736551,0.0,-0.12,-1.7447508171293746,0.0,360.0,0.2
6,-3838.074410724144,-8594.827610835493,0.99867,1458,62,4.630762153061362,6,55.36923784693866,5.982815016134682,-0.06,-0.0,0.0,190.0,0.9
7,-12577.507981239507,-9092.662657135996,0.99848,1458,629,21.306703189289017,12,38.69329681071098,0.0,-0.12,-11.478461931615227,0.0,280.0,0.7000000000000001
8,-6758.238016677686,-8833.282141529517,0.99829,1458,305,5.626522208034298,6,54.373477791965676,0.0,-0.06,-12.775244410959083,0.0,130.0,0.1
9,-14225.894698470209,-9372.543397223586,0.9981,1458,596,21.01900845223741,12,38.98099154776281,2.013370975681046,-0.12,-0.0,0.0,380.0,0.8
10,-8259.077249429058,-9676.328845762211,0.99791,1458,581,7.580494042952418,6,52.419505957047555,5.806383992633613,-0.06,-0.0,0.0,180.0,0.2
11,-13468.758392688705,-10035.927264822127,0.99772,1458,715,23.04048266380004,12,36.959517336199795,0.0,-0.12,-3.4368715893029833,0.0,320.0,0.5
12,-5524.434493108952,-9820.680679178047,0.99753,1458,228,5.428252098071269,6,54.57174790192866,0.0,-0.06,-1.5604368880576525,0.0,190.0,0.4
13,-12525.640765754317,-9730.265064258789,0.99734,1458,724,22.2385279262549,12,37.76147207374516,0.0,-0.12,-9.233962688251971,0.0,260.0,1.0
14,-7960.250009912192,-9852.087788429886,0.99715,1458,472,6.772815933075206,6,53.227184066924835,6.5797977668682535,-0.06,-0.0,0.0,200.0,0.2
15,-16006.749915810826,-10114.462593381559,0.99696,1458,756,23.849872137839057,12,36.150127862160986,0.1187070577603655,-0.12,-0.0,0.0,340.0,0.7000000000000001
16,-10804.519526418724,-10811.107104951017,0.99677,1458,781,9.161307988086756,6,50.83869201191307,4.083481929696448,-0.06,-0.0,0.0,130.0,0.1
17,-11664.528282189016,-10719.809135045969,0.99658,1458,551,22.730937400293847,12,37.26906259970608,0.0,-0.12,-6.488240915740473,0.0,280.0,0.30000000000000004
18,-5964.844720224446,-10640.469805400644,0.99639,1458,327,5.952447822974852,6,54.04755217702515,5.683828586060672,-0.06,-0.0,0.0,170.0,0.2
19,-17275.625362712864,-10945.44287182491,0.9962,1458,774,23.503391612478808,12,36.496608387521185,0.0,-0.12,-8.363570429084106,0.0,260.0,0.1
20,-6696.968031447841,-10789.231950026788,0.99601,1458,504,7.503831878072231,6,52.496168121927745,5.343320418551587,-0.06,-0.0,0.0,140.0,0.30000000000000004
21,-15049.683754699661,-10947.324486227884,0.99582,1458,705,23.36050687514821,12,36.639493124851725,0.0,-0.12,-6.292456827453741,0.0,300.0,0.9
22,-5826.570670732388,-10977.538103990228,0.99563,1458,253,5.553656832826884,6,54.44634316717312,4.462849140652673,-0.06,-0.0,0.0,140.0,0.9
23,-18967.89441967857,-11621.763469382651,0.99544,1458,786,21.732906882498852,12,38.26709311750115,0.0,-0.12,-3.1045419328958257,0.0,320.0,0.9
24,-4273.1168046776,-11253.050148859194,0.99525,1458,47,4.490918887885639,6,55.509081112114394,5.16104397642569,-0.06,-0.0,0.0,170.0,0.6000000000000001
25,-12834.181910230243,-10935.793348301135,0.9950600000000001,1458,653,23.43808214518969,12,36.561917854810304,0.14800903176394375,-0.12,-0.0,0.0,380.0,0.0
26,-7979.604802879079,-10653.30187594717,0.99487,1458,524,7.269380722838079,6,52.73061927716179,0.19312870720495035,-0.06,-0.0,0.0,200.0,0.4
27,-17637.61841081354,-11250.610888809622,0.99468,1458,739,21.464366357310322,12,38.53563364268964,0.0,-0.12,-14.170300739876165,0.0,240.0,0.30000000000000004
28,-6193.499317936314,-11273.47634858081,0.99449,1458,335,6.032564777785277,6,53.96743522221481,5.078463433426111,-0.06,-0.0,0.0,140.0,0.7000000000000001
29,-15678.432351945057,-11113.757047504028,0.9943,1458,729,22.044631619443255,12,37.95536838055675,0.0,-0.12,-4.2595640520405365,0.0,340.0,0.2
