episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-5052.522488930306,-5052.522488930306,0.99981,1458,330,7.062268583017402,6,52.937731416982615,0.0,-0.06,-2.8947407648021573,0.0,170.0,0.8
1,422.8618096786189,-2314.830339625844,0.99962,1458,189,25.900918901110625,12,34.09908109888942,7.313055057968587,-0.12,-0.0,0.0,320.0,0.7000000000000001
2,6114.195359334333,494.8448933608818,0.99943,1458,18,5.541340665061202,6,54.45865933493881,10.0,-0.06,-0.0,0.0,170.0,0.8
3,1241.6082989242414,681.5357447517217,0.99924,1458,211,21.060797225448812,12,38.93920277455125,10.0,-0.12,-0.0,0.0,320.0,0.7000000000000001
4,6122.820681990633,1769.7927321995041,0.99905,1458,47,5.741260637666054,6,54.2587393623338,10.0,-0.06,-0.0,0.0,190.0,0.7000000000000001
5,6225.520622413115,2512.414047235106,0.99886,1458,41,17.61065111715723,12,42.38934888284279,10.0,-0.12,-0.0,0.0,360.0,0.9
6,-5532.191574847134,1363.1846726519288,0.99867,1458,256,6.033736282190107,6,53.96626371780984,10.0,-0.06,-0.0,0.0,200.0,1.0
7,5895.601021554047,1929.7367162646935,0.99848,1458,45,18.77854170803679,12,41.22145829196307,10.0,-0.12,-0.0,0.0,340.0,0.6000000000000001
8,5942.643889494413,2375.6152910679957,0.99829,1458,33,5.922454255013833,6,54.07754574498596,10.0,-0.06,-0.0,0.0,130.0,0.7000000000000001
9,2435.7750068899772,2381.631262650194,0.9981,1458,56,16.475985600195855,12,43.52401439980423,7.3031033271676815,-0.12,-0.0,0.0,280.0,0.30000000000000004
10,-8122.768370728199,2074.606674470405,0.99791,1458,412,6.382768337079105,6,53.617231662920986,10.0,-0.06,-0.0,0.0,200.0,1.0
11,-1776.3513055938142,1854.6853629431612,0.99772,1458,349,20.35821392569274,12,39.64178607430721,3.8969645966401147,-0.12,-0.0,0.0,380.0,0.6000000000000001
12,5766.005614152269,1819.8663884249545,0.99753,1458,10,6.071236309692548,6,53.928763690307456,10.0,-0.06,-0.0,0.0,170.0,0.8
13,6012.85444853516,2296.9910033860465,0.99734,1458,34,17.698537816671635,12,42.301462183328404,10.0,-0.12,-0.0,0.0,260.0,0.0
14,-3547.5653602569087,1329.9523991612923,0.99715,1458,194,5.380288391581849,6,54.619711608418264,10.0,-0.06,-0.0,0.0,160.0,0.4
15,2314.65820070993,938.8661569909739,0.99696,1458,73,16.92542614191105,12,43.074573858089025,6.717953322666908,-0.12,-0.0,0.0,280.0,1.0
16,-9339.083796494739,558.1769348262135,0.99677,1458,522,7.606360364259664,6,52.39363963574028,10.0,-0.06,-0.0,0.0,120.0,0.5
17,5946.239067333191,563.2407394041277,0.99658,1458,28,18.184080033211828,12,41.81591996678807,10.0,-0.12,-0.0,0.0,360.0,0.7000000000000001
18,5732.4220971024415,542.2185601649308,0.99639,1458,23,6.256540446324929,6,53.743459553675066,10.0,-0.06,-0.0,0.0,160.0,0.8
19,3643.539318492942,662.9949913252273,0.9962,1458,72,16.111998359309567,12,43.888001640690376,10.0,-0.12,-0.0,0.0,340.0,0.5
20,5606.144813600733,2035.8863097581204,0.99601,1458,19,6.295378418904031,6,53.70462158109584,10.0,-0.06,-0.0,0.0,190.0,0.30000000000000004
21,3123.0487797112264,2525.826318288625,0.99582,1458,61,16.574962250245505,12,43.42503774975446,10.0,-0.12,-0.0,0.0,400.0,0.6000000000000001
22,-4046.31989964501,1544.5937669088967,0.99563,1458,313,6.6871729383603045,6,53.312827061639695,0.0,-0.06,-11.582813489131944,0.0,130.0,0.8
23,5989.011018055043,1542.209423860885,0.99544,1458,48,17.876108309286913,12,42.12389169071298,10.0,-0.12,-0.0,0.0,360.0,0.7000000000000001
24,5772.740067005609,2474.2399665871367,0.99525,1458,13,6.013714911111075,6,53.986285088888984,10.0,-0.06,-0.0,0.0,170.0,0.2
25,6032.672561431711,2846.041402659315,0.9950600000000001,1458,54,17.65507220140305,12,42.34492779859686,10.0,-0.12,-0.0,0.0,280.0,0.5
26,-6636.546384862211,3116.295143822568,0.99487,1458,353,6.4741909931506,6,53.52580900684947,0.9549529670425736,-0.06,-0.0,0.0,200.0,0.7000000000000001
27,6094.07785693571,3131.0790227828193,0.99468,1458,35,17.949900526234792,12,42.0500994737652,10.0,-0.12,-0.0,0.0,380.0,1.0
28,5778.1381139329405,3135.6506244658694,0.99449,1458,10,6.070120965922831,6,53.92987903407715,10.0,-0.06,-0.0,0.0,180.0,0.8
29,6168.082609325825,3388.104953549157,0.9943,1458,32,17.212624418050538,12,42.78737558194947,10.0,-0.12,-0.0,0.0,240.0,0.8
30,5653.895134804469,3392.879985669532,0.99411,1458,17,6.332669047777814,6,53.66733095222223,10.0,-0.06,-0.0,0.0,160.0,1.0
31,6253.02427208462,3705.87753490687,0.99392,1458,37,17.50061274356889,12,42.49938725643103,10.0,-0.12,-0.0,0.0,400.0,0.5
32,-3866.6825870908956,3723.8412661622824,0.99373,1458,314,6.971357020498531,6,53.028642979501576,0.0,-0.06,-6.954837226354411,0.0,150.0,0.8
33,6099.314442423358,3734.8716085991136,0.99354,1458,49,17.236646634783842,12,42.76335336521613,10.0,-0.12,-0.0,0.0,340.0,1.0
34,-5031.591337773752,2654.4384681211773,0.99335,1458,272,6.463019102555226,6,53.53698089744477,0.0,-0.06,-4.043690765663279,0.0,130.0,0.8
35,5999.31246804899,2651.102458782905,0.99316,1458,37,17.970224960109093,12,42.02977503989095,10.0,-0.12,-0.0,0.0,380.0,0.30000000000000004
36,-4842.374829221568,2830.5196143469702,0.99297,1458,270,5.957843075065664,6,54.042156924934304,0.0,-0.06,-4.1905848004640545,0.0,140.0,0.8
37,3576.710808967736,2578.782909550172,0.99278,1458,55,16.124958851817524,12,43.875041148182525,9.984826197716165,-0.12,-0.0,0.0,260.0,0.30000000000000004
38,5863.828875652826,2587.351985722161,0.99259,1458,22,5.894494719697002,6,54.105505280302985,10.0,-0.06,-0.0,0.0,190.0,0.8
39,3375.6553502360216,2308.109259813181,0.9924,1458,61,16.33083944237518,12,43.669160557624714,10.0,-0.12,-0.0,0.0,360.0,0.30000000000000004
40,-2531.751692116876,1489.544577121046,0.99221,1458,121,5.356594692379098,6,54.64340530762094,10.0,-0.06,-0.0,0.0,130.0,0.0
41,-997.066530558815,764.5354968567026,0.99202,1458,263,25.02889333434117,12,34.97110666565892,6.672016311735637,-0.12,-0.0,0.0,340.0,0.7000000000000001
42,5639.825773433515,1715.1863329091436,0.99183,1458,25,6.192964774354244,6,53.80703522564582,10.0,-0.06,-0.0,0.0,140.0,0.8
43,-846.354433547612,1020.6194453120467,0.99164,1458,270,21.25698165943034,12,38.743018340569705,10.0,-0.12,-0.0,0.0,400.0,0.2
44,5967.325749171649,2120.5111540065864,0.99145,1458,18,5.870002747044928,6,54.12999725295513,10.0,-0.06,-0.0,0.0,200.0,0.1
