episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,4472.858092968926,4472.858092968926,0.99981,1458,39,3.7476789241513604,6,56.25232107584871,6.675614224682347,-0.06,-0.0,0.0,140.0,0.2
1,2348.8194619739634,3410.8387774714447,0.99962,1458,72,13.18146195058925,12,46.818538049410705,3.5813011305339506,-0.12,-0.0,0.0,240.0,0.0
2,4449.912703464297,3757.1967528023956,0.99943,1458,41,3.75505785849092,6,56.24494214150906,6.706574615558104,-0.06,-0.0,0.0,140.0,0.2
3,2829.099577895293,3525.17245907562,0.99924,1458,62,13.142794224327035,12,46.85720577567303,5.584504809685514,-0.12,-0.0,0.0,280.0,0.5
4,4688.201028881325,3757.7781730367615,0.99905,1458,41,3.7614602136881796,6,56.238539786311826,7.424864599866716,-0.06,-0.0,0.0,180.0,0.8
5,3140.7910809238183,3654.9469910179373,0.99886,1458,59,13.091603466536041,12,46.90839653346397,5.233786421831141,-0.12,-0.0,0.0,320.0,0.1
6,4732.566850006625,3808.892685159178,0.99867,1458,52,3.8448528319348982,6,56.15514716806509,6.723521360196311,-0.06,-0.0,0.0,140.0,0.30000000000000004
7,2424.1120543999414,3635.7951063142737,0.99848,1458,117,14.088963613836835,12,45.911036386163175,5.926571282765694,-0.12,-0.0,0.0,360.0,1.0
8,4651.063173434899,3748.6026693276767,0.99829,1458,71,3.9993591871407386,6,56.00064081285919,6.925654480429502,-0.06,-0.0,0.0,150.0,0.4
9,3308.2875407317533,3704.5711564680846,0.9981,1458,75,13.400212856024368,12,46.599787143975746,5.078271321101946,-0.12,-0.0,0.0,280.0,0.4
10,4331.635339326682,3690.44888110386,0.99791,1458,93,4.154284121351553,6,55.84571587864844,7.661913135186854,-0.06,-0.0,0.0,200.0,1.0
11,3014.979636552335,3757.064898561697,0.99772,1458,97,13.800385129783606,12,46.199614870216344,6.335162613342762,-0.12,-0.0,0.0,400.0,0.8
12,4520.285090142734,3764.102137229541,0.99753,1458,90,4.167058476720482,6,55.832941523279565,7.649689043371564,-0.06,-0.0,0.0,200.0,1.0
13,3213.9990004635415,3802.5920794863655,0.99734,1458,112,14.103974371778035,12,45.89602562822209,6.593038383915905,-0.12,-0.0,0.0,400.0,1.0
14,4620.151434150053,3795.787120013238,0.99715,1458,88,4.153305410879787,6,55.84669458912015,7.412623686432507,-0.06,-0.0,0.0,180.0,1.0
15,3334.9367108314123,3815.2016830039975,0.99696,1458,113,14.087356644957904,12,45.91264335504212,6.373411072375548,-0.12,-0.0,0.0,400.0,1.0
16,4737.162686737373,3815.661266677072,0.99677,1458,91,4.15770976608563,6,55.84229023391432,7.674137225973965,-0.06,-0.0,0.0,200.0,1.0
17,3115.3900060332007,3884.789061840398,0.99658,1458,118,14.185925887317097,12,45.81407411268295,6.114286842658194,-0.12,-0.0,0.0,400.0,1.0
18,4053.4087192886,3825.0236164257685,0.99639,1458,91,4.1532087004294755,6,55.846791299570405,7.6958095006151765,-0.06,-0.0,0.0,200.0,0.7000000000000001
