episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,9171.084059158857,9171.084059158857,0.999000499833375,1000,,,,,,,,,0.06948045923374593
1,9183.582660875467,9177.33336001716,0.9980019986673331,2000,,,,,,,,,0.43997276045847683
2,9222.94144418905,9192.536054741124,0.997004495503373,3000,,,,,,,,,1.03954645967111
3,9190.414223321588,9192.00559688624,0.9960079893439915,4000,,,,,,,,,1.710744339339435
4,9223.316498111217,9198.267777131236,0.9950124791926823,5000,,,,,,,,,2.2475840446352957
5,9229.793858208754,9203.52212397749,0.9940179640539353,6000,,,,,,,,,3.65700457662344
6,9161.022758057146,9197.450785988867,0.9930244429332351,7000,,,,,,,,,3.972459092140198
7,9230.279924081606,9201.55442825046,0.9920319148370607,8000,,,,,,,,,4.665700449943542
8,9216.644674121724,9203.231122236155,0.9910403787728838,9000,,,,,,,,,6.208338580690325
9,9201.269573813132,9203.034967393853,0.9900498337491682,10000,,,,,,,,,5.938410254120827
10,9174.987918476854,9203.425353325652,0.9890602787753688,11000,,,,,,,,,6.9720780763030055
11,9204.05197165659,9205.472284403766,0.9880717128619307,12000,,,,,,,,,7.380414547771215
12,9223.311664791883,9205.50930646405,0.9870841350202878,13000,,,,,,,,,7.407154216766357
13,9229.629512364343,9209.430835368325,0.9860975442628621,14000,,,,,,,,,7.854417562782764
14,9236.437894512568,9210.74297500846,0.9851119396030629,15000,,,,,,,,,9.778815460503102
15,9229.948760086678,9210.758465196253,0.9841273200552854,16000,,,,,,,,,9.04704511910677
16,9216.635764224382,9216.319765812976,0.9831436846349099,17000,,,,,,,,,10.546018613576889
17,9190.447949737523,9212.336568378569,0.982161032358301,18000,,,,,,,,,11.874183024168014
18,9143.367418833262,9205.008842849722,0.9811793622428063,19000,,,,,,,,,11.710873529165983
19,9170.598314532412,9201.94171692165,0.9801986733067557,20000,,,,,,,,,10.874285240769387
20,9196.830181849584,9204.125943258923,0.97921896456946,21000,,,,,,,,,11.9940364395082
21,9202.352139354582,9203.955960028721,0.9782402350512105,22000,,,,,,,,,10.670793812200428
22,9229.9540970403,9204.620203253562,0.9772624837732775,23000,,,,,,,,,12.008904566764832
23,9203.033088698074,9201.960560886935,0.9762857097579097,24000,,,,,,,,,13.902905331775546
24,9236.166277413204,9201.933399177,0.9753099120283332,25000,,,,,,,,,12.627794277667999
25,9217.002128848952,9200.638736053226,0.9743350896087498,26000,,,,,,,,,11.3596557861194
26,9203.878695316169,9199.363029162409,0.9733612415243373,27000,,,,,,,,,12.470323959924281
27,9187.548393247811,9199.073073513435,0.9723883668012475,28000,,,,,,,,,14.058349200487136
28,9184.69047783254,9203.205379413364,0.9714164644666055,29000,,,,,,,,,13.008183131217956
29,9216.479224247683,9207.79347038489,0.9704455335485088,30000,,,,,,,,,14.0286311262846
30,9209.957798088553,9209.106232008786,0.9694755730760266,31000,,,,,,,,,14.469049468040467
31,9210.017287752935,9209.872746848623,0.9685065820791983,32000,,,,,,,,,12.346349175721407
32,9209.601784864966,9207.837515631089,0.9675385595890327,33000,,,,,,,,,12.224791123867035
33,9209.71060978969,9208.505267740251,0.9665715046375073,34000,,,,,,,,,12.71560862839222
34,9216.628505056558,9206.551490504586,0.9656054162575671,35000,,,,,,,,,11.394501571655274
35,9154.538083102692,9200.30508592996,0.9646402934831237,36000,,,,,,,,,15.361771261692047
36,9216.237619893605,9201.540978387704,0.9636761353490542,37000,,,,,,,,,13.289557192325592
37,9236.362415109961,9206.42238057392,0.9627129408912003,38000,,,,,,,,,12.362520176172257
38,9230.180756019865,9210.971408392652,0.9617507091463675,39000,,,,,,,,,13.950006165243686
39,9229.631606023744,9212.286646570257,0.9607894391523241,40000,,,,,,,,,9.880722092241049
40,9203.500337399644,9211.640900501367,0.9598291299477998,41000,,,,,,,,,11.44809522330761
41,9199.531141182471,9210.59228584432,0.9588697805724854,42000,,,,,,,,,10.527918004579842
42,9202.923912605347,9209.924498618358,0.9579113900670315,43000,,,,,,,,,12.034934281557799
43,9196.36031287225,9208.589468926613,0.9569539574730476,44000,,,,,,,,,10.350548274153844
44,9200.641483356809,9206.99076675664,0.9559974818331008,45000,,,,,,,,,9.371705572120845
45,9222.697497808544,9213.806708227225,0.9550419621907156,46000,,,,,,,,,8.943271130807698
46,9196.315924017337,9211.814538639597,0.9540873975903721,47000,,,,,,,,,12.766115028560161
47,9202.057371398667,9208.384034268467,0.9531337870775057,48000,,,,,,,,,13.749554236531258
48,9229.504205869367,9208.316379253418,0.9521811296985059,49000,,,,,,,,,14.587847470771521
49,9203.462035549082,9205.699422205951,0.951229424500715,50000,,,,,,,,,17.119796077609063
