episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-4729.071841341482,-4729.071841341482,1000,0.046875,498,6.521928924151369,6,53.47807107584875,6.081033285864787,-0.06,-0.0,0.0,0.0,180.0,0.7000000000000001
1,-11380.662290730823,-8054.867066036152,2000,0.04408400459215045,823,23.320861950589276,12,36.67913804941071,0.0,-0.12,-1.2598458154810466,0.0,1.8103428423404693,380.0,0.1
2,-7388.519606493043,-7832.75124618845,3000,0.040258532389998436,423,5.761157858490919,6,54.23884214150911,4.844924815699496,-0.06,-0.0,0.0,1.6717587065696717,150.0,0.5
3,-15415.30180882795,-9728.388886848325,4000,0.03838187223300338,730,21.105994224327038,9,38.89400577567291,0.0,-0.09,-11.541492590527863,0.0,1.2021589887142181,280.0,0.9
4,-8981.846120433047,-9579.080333565269,5000,0.03666163748130202,858,9.484110213688188,6,50.51588978631182,6.282378139880464,-0.06,-0.0,0.0,1.0705086547136307,200.0,1.0
5,-10863.931876484347,-9793.222257385116,6000,0.03511815844103694,930,29.81360346653603,12,30.186396533463963,0.0,-0.12,-5.720316970319712,0.0,0.9766906279325486,260.0,1.0
6,-7599.968071514239,-9479.900230832134,7000,0.03383776545524597,793,9.385702831934887,6,50.614297168064994,5.742590270218878,-0.06,-0.0,0.0,0.9085005617141724,180.0,1.0
7,-10009.96838686085,-9546.158750335722,8000,0.0326447831466794,853,25.321413613836885,12,34.67858638616318,0.0,-0.12,-5.464508253727751,0.0,0.8385736891627311,260.0,0.9
8,-6830.033425926968,-9244.367047623638,9000,0.03160886187106371,713,7.632209187140735,6,52.36779081285925,6.5202535371821435,-0.06,-0.0,0.0,0.8364997869729995,190.0,0.1
9,-10166.785007824055,-9336.60884364368,10000,0.030670137610286474,674,22.804762856024414,12,37.19523714397575,2.426716976665586,-0.12,-0.0,0.0,0.8387119936943054,340.0,0.2
10,-5702.383413475619,-9433.940000857094,11000,0.029796638060361147,600,7.415884121351559,6,52.58411587864844,5.513236816874738,-0.06,-0.0,0.0,0.8539821490645408,180.0,0.4
11,-9473.227972041463,-9243.196568988158,12000,0.028946927282959223,802,23.342185129783633,12,36.65781487021641,4.458138829949431,-0.12,-0.0,0.0,0.8269963550567627,400.0,0.4
12,-6474.479635420208,-9151.792571880875,13000,0.028155280742794275,639,7.3787084767204645,6,52.62129152327953,0.0,-0.06,-0.6752434327733869,0.0,0.8563867381215096,180.0,0.8
13,-9318.020427928415,-8542.064433790922,14000,0.027399000711739063,848,24.19567437177801,12,35.80432562822189,1.5571528881842123,-0.12,-0.0,0.0,0.86303406894207,320.0,0.5
14,-6275.090212564255,-8271.388843004042,15000,0.026665841229259968,567,6.977055410879779,6,53.022944589120144,0.0,-0.06,-4.005489834046854,0.0,0.8314360603690147,160.0,0.5
15,-10123.980836160417,-8197.39373897165,16000,0.025956949219107628,854,25.12810664495791,12,34.87189335504206,0.0,-0.12,-9.120460479449886,0.0,0.8370730608701706,240.0,0.5
16,-5909.840463330464,-8028.380978153271,17000,0.025300154462456703,473,6.256959766085631,6,53.74304023391432,6.456771461793909,-0.06,-0.0,0.0,0.8145514202117919,200.0,1.0
17,-9689.075193443048,-7996.291658811491,18000,0.02464086515828967,801,24.05442588731713,12,35.945574112682856,0.0,-0.12,-3.3026738284947665,0.0,0.8228625386953354,320.0,0.8
18,-5206.804836994974,-7833.968799918291,19000,0.02398935006931424,416,6.1017087004294766,6,53.89829129957045,5.776193263094687,-0.06,-0.0,0.0,0.8536400642991065,200.0,0.2
19,-11269.848670923275,-7944.275166228213,20000,0.02337205084040761,827,24.587348161097797,12,35.41265183890222,0.0,-0.12,-3.4210813265209117,0.0,0.8313092142343521,360.0,1.0
20,-6453.06077569163,-8019.342902449814,21000,0.022770666982978582,507,6.598251055678244,6,53.40174894432183,6.3150948986675495,-0.06,-0.0,0.0,0.823122634589672,180.0,0.30000000000000004
21,-9971.350333663331,-8069.155138612002,22000,0.022171786287799478,812,24.34040740319952,12,35.65959259680049,0.0,-0.12,-12.412169084898771,0.0,0.8240539935231209,280.0,0.2
22,-6330.380979948035,-8054.745273064784,23000,0.0215853292029351,625,7.558244306003354,6,52.44175569399668,5.3224830959228875,-0.06,-0.0,0.0,0.8337977343797683,160.0,0.8
23,-9749.910586734732,-8097.934288945416,24000,0.021023003850132227,857,25.527321803503042,12,34.472678196496986,0.0,-0.12,-6.493067394807106,0.0,0.8592943549156189,280.0,0.1
24,-6914.09618241861,-8161.834885930852,25000,0.02048390405252576,610,7.546340661209187,6,52.45365933879079,5.29336741297784,-0.06,-0.0,0.0,0.8329576885700226,140.0,0.2
25,-10584.308747406181,-8207.867677055427,26000,0.019960358506068587,893,24.3757010453687,12,35.62429895463138,0.0,-0.12,-4.1876830123680175,0.0,0.8516494572162628,320.0,0.8
26,-7919.42253979058,-8408.825884701439,27000,0.01944699604064226,722,7.540813595432869,6,52.45918640456719,0.0,-0.06,-13.433320221721438,0.0,0.8454562926292419,120.0,0.30000000000000004
27,-9324.226529157548,-8372.34101827289,28000,0.018955359468236566,750,23.621173319085045,12,36.37882668091502,4.417844385814355,-0.12,-0.0,0.0,0.8405389094352722,400.0,0.30000000000000004
28,-6223.505169642467,-8474.01105153764,29000,0.018458599224686623,567,7.023019950668768,6,52.9769800493313,4.839452882848903,-0.06,-0.0,0.0,0.8376668882369995,150.0,0.6000000000000001
29,-9529.47504102539,-8299.97368854785,30000,0.01800918090157211,865,25.61469256084347,12,34.385307439156556,0.0,-0.12,-3.6037527698225613,0.0,0.8238377153873444,320.0,0.9
30,-8110.915705549422,-8465.759181533629,31000,0.017551803728565574,696,8.13919888496542,6,51.86080111503466,0.0,-0.06,-13.721099992214274,0.0,0.8203787782788277,130.0,0.0
31,-10752.64483421015,-8543.888631588312,32000,0.017114890040829778,842,24.477664835053247,12,35.52233516494663,0.0,-0.12,-2.347959855350319,0.0,0.8171367800235748,320.0,0.6000000000000001
32,-6100.317143988847,-8520.882247992395,33000,0.01668746815994382,557,6.6763512402141565,6,53.323648759785705,6.3174992181814105,-0.06,-0.0,0.0,0.8110284143686295,170.0,0.6000000000000001
33,-8995.067130256268,-8445.397902344546,34000,0.016289614606648684,721,26.149254076597167,12,33.850745923402926,3.7560403275528675,-0.12,-0.0,0.0,0.8265581047534942,380.0,0.8
34,-5687.015713576035,-8322.689855460289,35000,0.015873200725764036,607,7.253934174424971,6,52.746065825575045,0.0,-0.06,-13.973447215536478,0.0,0.8076467171311379,120.0,0.30000000000000004
35,-9126.101007747648,-8176.869081494437,36000,0.015475040767341852,868,24.39779635007737,12,35.60220364992268,0.0,-0.12,-7.164861585064939,0.0,0.8131869927048683,300.0,0.0
36,-4670.986191648414,-7852.025446680219,37000,0.015101984143257141,506,6.5082425297896025,6,53.49175747021042,5.898701122174277,-0.06,-0.0,0.0,0.806288241147995,180.0,1.0
37,-9960.85046012326,-7915.68783977679,38000,0.014728081645444036,857,25.4671055923722,12,34.532894407627765,0.12316450069595253,-0.12,-0.0,0.0,0.8247058463096618,400.0,1.0
38,-6808.625413209546,-7974.1998641334985,39000,0.014383489964529872,559,6.776441147929039,6,53.22355885207101,5.009728842456113,-0.06,-0.0,0.0,0.8185795152187347,150.0,0.9
39,-9808.968387802965,-8002.149198811256,40000,0.014020746806636453,861,25.480945740295244,12,34.519054259704696,0.7892220779490389,-0.12,-0.0,0.0,0.8021348762512207,380.0,0.1
