episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,3154.0133113950133,3154.0133113950133,1000,0.06935121864080429,62,3.917778924151362,6,56.08222107584872,6.792929957277918,-0.06,-0.0,0.0,0.0
1,3143.48602763672,3148.7496695158666,2000,0.06865136697888374,49,3.8643847466214045,6,56.13561525337861,6.8715420025595275,-0.06,-0.0,0.0,1.9052129805088043
2,2605.653592709826,2967.717643913853,3000,0.06617892533540726,132,4.457957858490918,2,55.54204214150906,6.774602230890685,-0.02,-0.0,0.0,1.6264194762706756
3,4840.848332105133,3436.0003159616726,4000,0.06412481516599655,48,3.8173496809352074,4,56.182650319064834,6.873214278005447,-0.04,-0.0,0.0,0.9133620184659957
4,6185.861375650685,3985.972527899475,5000,0.06297219917178154,47,3.8258102136881806,5,56.17418978631183,6.882378139880132,-0.05,-0.0,0.0,0.3095061565935612
