episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,234.85968639995684,234.85968639995684,0.99981,1458,125,4.274178924151364,6,55.72582107584873,6.152929957278344,-0.06,-0.0,0.0,200.0,1.0
1,-4386.679115860311,-2075.9097147301773,0.99962,1458,487,16.415611950589263,12,43.584388049410784,0.0,-0.12,-0.6050399368491766,0.0,240.0,0.7000000000000001
2,-527.392672001426,-1559.737367153927,0.99943,1458,65,3.76720785849092,6,56.23279214150905,5.813693611774657,-0.06,-0.0,0.0,200.0,1.0
3,-4616.293428326871,-2323.876382447163,0.99924,1458,498,17.64189422432705,12,42.358105775673046,0.0,-0.12,-2.9100497926326163,0.0,360.0,1.0
4,-695.5685809242381,-1998.2148221425782,0.99905,1458,53,3.7331102136881804,6,56.266889786311815,6.282378139880464,-0.06,-0.0,0.0,200.0,1.0
5,-8192.755506653406,-3030.6382695610496,0.99886,1458,550,17.50970346653603,12,42.49029653346393,1.8541735143062321,-0.12,-0.0,0.0,400.0,0.0
6,-1965.9725917833666,-2878.5431727356663,0.99867,1458,131,4.0032528319349,6,55.9967471680651,6.16833124319699,-0.06,-0.0,0.0,200.0,0.4
7,-4088.1214751402663,-3029.7404605362412,0.99848,1458,380,15.668013613836845,12,44.33198638616319,2.104034817536885,-0.12,-0.0,0.0,400.0,1.0
8,-430.2866716877258,-2740.912261775295,0.99829,1458,66,3.7604091871407404,6,56.239590812859205,4.360370554342237,-0.06,-0.0,0.0,130.0,1.0
9,-6623.0915897073355,-3129.130194568499,0.9981,1458,677,19.807762856024375,12,40.192237143975646,0.0,-0.12,-10.690603081406497,0.0,260.0,1.0
10,-4085.895386218225,-3561.2057018303167,0.99791,1458,548,6.211234121351555,6,53.788765878648455,5.95519192374975,-0.06,-0.0,0.0,170.0,0.7000000000000001
11,-3857.962625044466,-3508.334052748732,0.99772,1458,408,16.913935129783617,12,43.08606487021631,0.7933179454915418,-0.12,-0.0,0.0,380.0,1.0
12,-461.2604618708995,-3501.7208317356794,0.99753,1458,28,3.531208476720477,6,56.46879152327959,6.774782330360863,-0.06,-0.0,0.0,200.0,1.0
13,-4039.478942590965,-3444.0393831620895,0.99734,1458,472,17.807474371778042,12,42.19252562822195,0.18950354356956356,-0.12,-0.0,0.0,400.0,0.8
14,-3646.6621971592763,-3739.148744785593,0.99715,1458,284,4.745505410879783,6,55.25449458912009,6.371361317789443,-0.06,-0.0,0.0,200.0,0.9
15,-4873.479615489039,-3407.221155669156,0.99696,1458,345,17.644606644957918,12,42.35539335504209,4.1582103848106655,-0.12,-0.0,0.0,400.0,0.9
16,645.5941753138932,-3146.0644789594303,0.99677,1458,32,3.5790097660856324,6,56.42099023391428,6.456771461793909,-0.06,-0.0,0.0,200.0,1.0
