episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
20,-4679.893707452771,-4703.446476952509,0.99601,243,8,45.94416145406148,6,14.055838545938565,7.773177384480947,-0.30000000000000004,-0.0,-2.0
21,-4714.236213162623,-4693.2172448739875,0.99582,243,6,45.948085714528595,6,14.051914285471476,7.756849351190845,-0.30000000000000004,-0.0,0.0
22,-4630.95753500165,-4696.018846241112,0.99563,243,9,45.9386313508117,6,14.06136864918843,7.759612129533259,-0.30000000000000004,-0.0,0.0
23,-4733.796623032638,-4697.276448504291,0.99544,243,10,45.94740961115435,6,14.052590388845578,7.780220962275026,-0.30000000000000004,-0.0,-2.0
24,-4712.5542206052705,-4698.895326183401,0.99525,243,7,45.94523482990318,6,14.05476517009683,7.754468195706661,-0.30000000000000004,-0.0,0.0
25,-4819.4309226705855,-4700.449528452065,0.9950600000000001,243,7,45.955785090301696,6,14.044214909698141,7.775940162823361,-0.30000000000000004,-0.0,-2.0
26,-4589.088590568775,-4695.224527476007,0.99487,243,4,45.95161239256417,6,14.048387607435753,7.759399998062646,-0.30000000000000004,-0.0,-2.0
27,-4588.818765778043,-4675.705734947195,0.99468,243,7,45.94924665285103,6,14.050753347148836,7.756235816831516,-0.30000000000000004,-0.0,0.0
28,-4718.900608099233,-4680.638064340718,0.99449,243,10,45.9440398716945,6,14.0559601283054,7.757658718298637,-0.30000000000000004,-0.0,-2.0
29,-4876.448067753516,-4706.41252541251,0.9943,243,17,45.94719213220895,6,14.05280786779135,7.773478389834904,-0.30000000000000004,-0.0,-2.0
30,-4700.190530233841,-4708.442207690618,0.99411,243,11,45.960489434394106,6,14.039510565605852,7.758765593825436,-0.30000000000000004,-0.0,0.0
31,-4713.373554506723,-4708.355941825028,0.99392,243,7,45.953913694908465,6,14.04608630509174,7.776800073705752,-0.30000000000000004,-0.0,-2.0
32,-4767.995276108328,-4722.059715935695,0.99373,243,8,45.953844913399806,6,14.046155086600317,7.764543931482443,-0.30000000000000004,-0.0,0.0
33,-4734.136834684848,-4722.093737100915,0.99354,243,14,45.934963173883936,6,14.065036826115941,7.786015898755605,-0.30000000000000004,-0.0,0.0
34,-4877.921231536114,-4738.630438194001,0.99335,243,13,45.93904847619817,6,14.060951523801814,7.7694757339948906,-0.30000000000000004,-0.0,0.0
35,-4865.98560439485,-4743.285906366427,0.99316,243,9,45.954108736815265,6,14.045891263184568,7.756565525224768,-0.30000000000000004,-0.0,0.0
36,-4813.804975742272,-4765.757544883777,0.99297,243,8,45.95492395506644,6,14.045076044933545,7.7643317994485646,-0.30000000000000004,-0.0,-2.0
37,-4807.758089052884,-4787.6514772112605,0.99278,243,7,45.94517821573952,6,14.054821784260445,7.764569031463666,-0.30000000000000004,-0.0,0.0
38,-4701.760494528007,-4785.937465854139,0.99259,243,3,45.945979183973066,6,14.054020816026808,7.764032831911985,-0.30000000000000004,-0.0,-2.0
39,-4664.151797466074,-4764.707838825395,0.9924,243,9,45.95962544426417,6,14.040374555735678,7.76187257128563,-0.30000000000000004,-0.0,0.0
40,-4718.289242938783,-4766.517710095888,0.99221,243,8,45.954396662939985,6,14.045603337059804,7.770775404352108,-0.30000000000000004,-0.0,0.0
41,-4626.328839099558,-4757.813238555173,0.99202,243,7,45.9503029232786,6,14.049697076721467,7.7662886907085324,-0.30000000000000004,-0.0,0.0
42,-4739.316893107493,-4754.945400255088,0.99183,243,7,45.95753222569135,6,14.042467774308768,7.757176008767397,-0.30000000000000004,-0.0,-2.0
43,-4681.2371304724675,-4749.655429833851,0.99164,243,6,45.94999448597802,6,14.050005514021803,7.771220493220979,-0.30000000000000004,-0.0,-2.0
44,-4707.873957142547,-4732.650702394493,0.99145,243,7,45.95751570458125,6,14.042484295418943,7.769407050446219,-0.30000000000000004,-0.0,-2.0
45,-4710.557853673718,-4717.10792732238,0.99126,243,7,45.94822396494096,6,14.051776035059076,7.762318972328672,-0.30000000000000004,-0.0,0.0
46,-4616.479058769969,-4697.37533562515,0.99107,243,6,45.94967526734078,6,14.050324732659115,7.764362540305237,-0.30000000000000004,-0.0,0.0
47,-4709.445490753202,-4687.544075795182,0.99088,243,8,45.94941152782947,6,14.050588472170597,7.771008361187102,-0.30000000000000004,-0.0,-2.0
48,-4856.739207611546,-4703.041947103536,0.99069,243,7,45.95527874639814,6,14.044721253601805,7.771105113465087,-0.30000000000000004,-0.0,-2.0
49,-4682.698053495825,-4704.896572706511,0.9905,243,7,45.953411006907956,6,14.046588993091914,7.762979446812429,-0.30000000000000004,-0.0,0.0
50,-4935.111773292632,-4726.578825741895,0.99031,243,12,45.962320309063394,6,14.037679690936592,7.7598242617236,-0.30000000000000004,-0.0,-2.0
51,-4735.829302002282,-4737.528872032168,0.99012,243,7,45.95494056945321,6,14.045059430546573,7.755906108438264,-0.30000000000000004,-0.0,-2.0
52,-4689.237976436469,-4732.520980365066,0.98993,243,6,45.958077788245085,6,14.041922211754954,7.768782884450659,-0.30000000000000004,-0.0,0.0
53,-4815.430150368824,-4745.940282354702,0.98974,243,8,45.949936048635,6,14.050063951364926,7.7626486807219255,-0.30000000000000004,-0.0,-2.0
54,-4767.3525285072365,-4751.888139491171,0.98955,243,9,45.9626616849524,6,14.037338315047625,7.766011083710951,-0.30000000000000004,-0.0,-2.0
55,-4777.808866540961,-4758.613240777895,0.98936,243,8,45.95661994547954,6,14.043380054520172,7.753927575406148,-0.30000000000000004,-0.0,0.0
56,-4611.984621355991,-4758.163797036497,0.98917,243,4,45.94743916419838,6,14.052560835801549,7.773771139529516,-0.30000000000000004,-0.0,0.0
57,-4641.625231907254,-4751.381771151902,0.98898,243,7,45.95606342479417,6,14.043936575205668,7.757443106239414,-0.30000000000000004,-0.0,0.0
58,-4840.712115233941,-4749.779061914141,0.98879,243,8,45.93945672670497,6,14.06054327329503,7.759731013607642,-0.30000000000000004,-0.0,0.0
59,-4767.948167012824,-4758.304073265842,0.9886,243,11,45.94599898728362,6,14.054001012716487,7.762374908032136,-0.30000000000000004,-0.0,0.0
60,-4640.400955996659,-4728.832991536244,0.98841,243,5,45.95352420579212,6,14.046475794207716,7.759268511114365,-0.30000000000000004,-0.0,-2.0
61,-4668.8142122985955,-4722.131482565876,0.98822,243,10,45.94559046637088,6,14.054409533629196,7.757230974612339,-0.30000000000000004,-0.0,0.0
62,-4785.944090314348,-4731.802093953664,0.98803,243,8,45.95443576853475,6,14.045564231465267,7.773068930249998,-0.30000000000000004,-0.0,-2.0
63,-4577.169054866268,-4707.975984403408,0.98784,243,4,45.95846002898466,6,14.041539971015299,7.762162775998258,-0.30000000000000004,-0.0,-2.0
64,-4590.733930405813,-4690.314124593266,0.98765,243,18,45.91593924755769,6,14.08406075244234,7.783583365107589,-0.30000000000000004,-0.0,-2.0
65,-4387.767780973765,-4651.310016036546,0.98746,243,6,45.959399508136386,6,14.040600491863705,7.761312078684127,-0.30000000000000004,-0.0,0.0
66,-4666.179657410078,-4656.7295196419545,0.98727,243,7,45.947760810223045,6,14.052239189777053,7.786406847048818,-0.30000000000000004,-0.0,0.0
67,-4734.524495269508,-4666.01944597818,0.98708,243,8,45.9352530707889,6,14.064746929211259,7.76195064396438,-0.30000000000000004,-0.0,-2.0
68,-4617.163864878667,-4643.664620942653,0.98689,243,8,45.94843628949043,6,14.051563710509493,7.759598219507618,-0.30000000000000004,-0.0,0.0
69,-4756.531817687719,-4642.522986010142,0.9867,243,5,45.94591854983311,6,14.054081450166864,7.767306710544584,-0.30000000000000004,-0.0,-2.0
70,-4837.4752126367475,-4662.230411674151,0.98651,243,6,45.95371951780908,6,14.046280482190948,7.76535166620472,-0.30000000000000004,-0.0,0.0
71,-4803.764572991251,-4675.725447743416,0.98632,243,12,45.938449778362035,6,14.061550221637837,7.765675906990466,-0.30000000000000004,-0.0,-2.0
72,-4615.19555196337,-4658.650593908318,0.98613,243,3,45.94998499696499,6,14.050015003034982,7.764119667414687,-0.30000000000000004,-0.0,0.0
73,-4578.253321880431,-4658.759020609736,0.98594,243,5,45.95418525738902,6,14.045814742610771,7.777906948669287,-0.30000000000000004,-0.0,-2.0
74,-4752.036764301471,-4674.8893039993,0.98575,243,6,45.95226255969042,6,14.04773744030963,7.769051469770672,-0.30000000000000004,-0.0,-2.0
75,-4583.107331018967,-4694.423259003821,0.98556,243,7,45.95912882025192,6,14.040871179747963,7.767395234181285,-0.30000000000000004,-0.0,-2.0
76,-4737.846472568875,-4701.589940519701,0.98537,243,8,45.942856038687474,6,14.057143961312462,7.758609093201332,-0.30000000000000004,-0.0,-2.0
77,-4281.118988261961,-4656.249389818945,0.9851800000000001,243,3,45.95080029933491,6,14.049199700665032,7.763944866031371,-0.30000000000000004,-0.0,0.0
78,-4635.498572474053,-4658.0828605784845,0.98499,243,9,45.9547056013915,6,14.045294398608638,7.765681374754434,-0.30000000000000004,-0.0,-2.0
79,-4702.015188635913,-4652.631197673303,0.9848,243,7,45.96045186195728,6,14.039548138042607,7.76505174155817,-0.30000000000000004,-0.0,0.0
80,-4623.001353142839,-4631.183811723914,0.98461,243,5,45.94362908064173,6,14.056370919358033,7.759248303513138,-0.30000000000000004,-0.0,-2.0
81,-4816.184199756429,-4632.42577440043,0.98442,243,8,45.94901134117323,6,14.050988658826764,7.777282782673726,-0.30000000000000004,-0.0,0.0
82,-4571.608543593166,-4628.06707356341,0.98423,243,3,45.944476643337154,6,14.055523356662878,7.770855179039938,-0.30000000000000004,-0.0,0.0
83,-4772.217362366091,-4647.4634776119765,0.98404,243,6,45.954940903490964,6,14.045059096509126,7.767724942574537,-0.30000000000000004,-0.0,0.0
84,-4784.262534270163,-4650.686054608846,0.98385,243,8,45.956160122523045,6,14.043839877476866,7.758938801594585,-0.30000000000000004,-0.0,0.0
85,-4727.12042667268,-4665.087364174216,0.98366,243,5,45.95540238288302,6,14.044597617116953,7.774467515577924,-0.30000000000000004,-0.0,-2.0
86,-4607.496426105289,-4652.052359527858,0.98347,243,2,45.958131346134785,6,14.041868653865366,7.763079241972015,-0.30000000000000004,-0.0,-2.0
87,-4413.274662331454,-4665.267926934806,0.98328,243,9,45.94741360657179,6,14.052586393428292,7.77860795539209,-0.30000000000000004,-0.0,0.0
88,-4782.314036868327,-4679.949473374235,0.98309,243,5,45.95261282518335,6,14.047387174816622,7.762550534302857,-0.30000000000000004,-0.0,0.0
89,-4633.6519427022995,-4673.113148780874,0.9829,243,12,45.950535085611925,6,14.049464914388144,7.762635263865409,-0.30000000000000004,-0.0,0.0
90,-4789.293805184544,-4689.742393985044,0.98271,243,9,45.950800387660024,6,14.049199612340058,7.767482336658842,-0.30000000000000004,-0.0,-2.0
91,-4471.024001679307,-4655.226374177332,0.98252,243,7,45.947412648191424,6,14.05258735180848,7.765122809792117,-0.30000000000000004,-0.0,0.0
92,-4520.057324936813,-4650.071252311697,0.98233,243,3,45.95072386698743,6,14.049276133012508,7.768438701753979,-0.30000000000000004,-0.0,-2.0
93,-4778.977754600814,-4650.747291535169,0.98214,243,10,45.94393212731296,6,14.056067872687073,7.771865382388703,-0.30000000000000004,-0.0,-2.0
94,-4759.9931826111015,-4648.320356369262,0.98195,243,7,45.943645429524175,6,14.05635457047608,7.7634089503652675,-0.30000000000000004,-0.0,-2.0
95,-4537.300671041386,-4629.338380806133,0.98176,243,3,45.9553676899397,6,14.04463231006038,7.778937663785342,-0.30000000000000004,-0.0,0.0
96,-4640.674570382282,-4632.6561952338325,0.98157,243,6,45.95132490861557,6,14.048675091384483,7.7701515233686544,-0.30000000000000004,-0.0,-2.0
97,-4647.225655361703,-4656.051294536857,0.98138,243,6,45.96100716906124,6,14.038992830938742,7.762011097713389,-0.30000000000000004,-0.0,-2.0
98,-4753.084824798658,-4653.128373329891,0.98119,243,11,45.94685847131523,6,14.053141528684955,7.777558072591086,-0.30000000000000004,-0.0,0.0
99,-4616.651008939475,-4651.428279953608,0.981,243,12,45.93776273164936,6,14.062237268350621,7.7631179732401865,-0.30000000000000004,-0.0,-2.0
100,-4777.4480932626175,-4650.243708761414,0.98081,243,10,45.933539950273705,6,14.066460049726198,7.757314535195156,-0.30000000000000004,-0.0,-2.0
101,-4706.744696530424,-4673.815778246527,0.98062,243,10,45.93855621081378,6,14.061443789186272,7.7721950913452185,-0.30000000000000004,-0.0,0.0
102,-4808.497446132687,-4702.659790366115,0.98043,243,15,45.954471178871295,6,14.045528821128693,7.758042997141155,-0.30000000000000004,-0.0,0.0
103,-4754.748216639499,-4700.236836569983,0.98024,243,12,45.931779439325446,6,14.068220560674387,7.7621525541777086,-0.30000000000000004,-0.0,-2.0
104,-4476.257000488934,-4671.8632183577665,0.98005,243,11,45.94534265800151,6,14.054657341998572,7.76684911669594,-0.30000000000000004,-0.0,-2.0
105,-4689.344240120637,-4687.067575265692,0.97986,243,8,45.94144091857173,6,14.058559081428507,7.774371029867993,-0.30000000000000004,-0.0,0.0
106,-4689.922294595291,-4691.992347686993,0.97967,243,10,45.94285022073111,6,14.057149779268869,7.757830865107277,-0.30000000000000004,-0.0,0.0
107,-4623.144402900011,-4689.584222440824,0.97948,243,9,45.960890481000746,6,14.039109518999297,7.753963391879085,-0.30000000000000004,-0.0,-2.0
108,-4636.667976165095,-4677.942537577467,0.97929,243,5,45.950285699552325,6,14.04971430044758,7.763186930560952,-0.30000000000000004,-0.0,0.0
109,-4572.475749607408,-4673.52501164426,0.9791,243,6,45.94553596018249,6,14.054464039817312,7.771205965038934,-0.30000000000000004,-0.0,-2.0
110,-4604.79111012539,-4656.259313330538,0.97891,243,9,45.95149726236773,6,14.048502737632166,7.757618733073399,-0.30000000000000004,-0.0,0.0
111,-4601.019464570503,-4645.686790134546,0.97872,243,6,45.94938352286068,6,14.050616477139318,7.761528388745412,-0.30000000000000004,-0.0,-2.0
112,-4792.531422870886,-4644.090187808366,0.97853,243,8,45.952724741558185,6,14.047275258442033,7.755724950543918,-0.30000000000000004,-0.0,-2.0
113,-4777.5598069561765,-4646.371346840033,0.97834,243,8,45.967019001874796,6,14.032980998124854,7.773759429860969,-0.30000000000000004,-0.0,-2.0
114,-4564.0446519332,-4655.15011198446,0.97815,243,5,45.95438830426193,6,14.045611695737964,7.7673318262271795,-0.30000000000000004,-0.0,0.0
115,-4808.016117703406,-4667.017299742736,0.97796,243,15,45.93048256468638,6,14.069517435313687,7.754293100272337,-0.30000000000000004,-0.0,-2.0
116,-4653.647360966288,-4663.389806379835,0.97777,243,5,45.94150578334498,6,14.058494216655017,7.762762666336735,-0.30000000000000004,-0.0,-2.0
117,-4677.694216745399,-4668.844787764375,0.97758,243,7,45.9500240438508,6,14.049975956149298,7.7715356734321865,-0.30000000000000004,-0.0,-2.0
118,-4666.694039463116,-4671.847394094178,0.97739,243,8,45.950219680159606,6,14.049780319840265,7.774898076108288,-0.30000000000000004,-0.0,-2.0
119,-4724.5117764081115,-4687.050996774247,0.9772,243,6,45.94889994073393,6,14.051100059266,7.764707558454688,-0.30000000000000004,-0.0,0.0
120,-4413.432805637431,-4667.9151663254515,0.97701,243,5,45.95016115928555,6,14.04983884071447,7.75890412097292,-0.30000000000000004,-0.0,-2.0
121,-4650.29522900903,-4672.842742769304,0.97682,243,6,45.942551419602324,6,14.057448580397693,7.7655254453988745,-0.30000000000000004,-0.0,-2.0
122,-4732.056123937732,-4666.79521287599,0.97663,243,10,45.946718721882206,6,14.053281278117943,7.770510996656182,-0.30000000000000004,-0.0,0.0
123,-4729.160270941944,-4661.955259274566,0.97644,243,8,45.94969898231497,6,14.050301017685182,7.766441644241314,-0.30000000000000004,-0.0,0.0
124,-4644.713586573235,-4670.022152738569,0.97625,243,5,45.95401020092224,6,14.04598979907774,7.757655503261363,-0.30000000000000004,-0.0,0.0
125,-4723.692265069319,-4661.58976747516,0.97606,243,8,45.96008846142365,6,14.039911538576579,7.7653133132085355,-0.30000000000000004,-0.0,0.0
126,-4655.0862362398375,-4661.733655002516,0.97587,243,4,45.96154376365185,6,14.03845623634811,7.775227784658002,-0.30000000000000004,-0.0,0.0
127,-4599.74104403729,-4653.938337731705,0.97568,243,6,45.95561602417901,6,14.044383975820812,7.753583393022392,-0.30000000000000004,-0.0,-2.0
128,-4629.261024722819,-4650.195036257675,0.97549,243,9,45.94183324289356,6,14.058166757106621,7.781970357661389,-0.30000000000000004,-0.0,-2.0
129,-4753.036138860752,-4653.047472502938,0.9753000000000001,243,10,45.94416950327912,6,14.05583049672076,7.7596990710814655,-0.30000000000000004,-0.0,0.0
130,-4539.770489123569,-4665.6812408515525,0.97511,243,9,45.93944880544738,6,14.060551194552675,7.759386829940897,-0.30000000000000004,-0.0,-2.0
131,-4660.073920538128,-4666.6591100044625,0.97492,243,9,45.95665106582869,6,14.043348934171373,7.766771352634566,-0.30000000000000004,-0.0,-2.0
132,-4506.691039259303,-4644.12260153662,0.97473,243,8,45.934678284534584,6,14.065321715465473,7.757985211654614,-0.30000000000000004,-0.0,-2.0
133,-4695.900621506962,-4640.796636593122,0.97454,243,7,45.96090054487289,6,14.039099455127111,7.773513925637953,-0.30000000000000004,-0.0,-2.0
134,-4681.672644425569,-4644.492542378354,0.97435,243,7,45.95076551301199,6,14.049234486988237,7.763738658758519,-0.30000000000000004,-0.0,0.0
135,-4594.44630329607,-4631.56794620103,0.97416,243,6,45.950341773440634,6,14.049658226559556,7.761017907110645,-0.30000000000000004,-0.0,-2.0
136,-4618.082380041317,-4627.867560581179,0.97397,243,8,45.95658099225803,6,14.043419007741935,7.772202006417686,-0.30000000000000004,-0.0,0.0
137,-4612.671986101598,-4629.160654787609,0.97378,243,6,45.95283525256642,6,14.047164747433559,7.786009945338444,-0.30000000000000004,-0.0,-2.0
138,-4689.404331987948,-4635.1749855141215,0.97359,243,10,45.94710655478174,6,14.052893445218187,7.7771338078036045,-0.30000000000000004,-0.0,-2.0
139,-4623.202577579507,-4622.191629385997,0.9734,243,3,45.95374681513735,6,14.046253184862493,7.760805775076768,-0.30000000000000004,-0.0,-2.0
140,-4695.369802882081,-4637.751560761848,0.97321,243,8,45.9541720339548,6,14.04582796604524,7.756996086318395,-0.30000000000000004,-0.0,-2.0
141,-4348.672722229391,-4606.611440930975,0.97302,243,5,45.9519042944563,6,14.04809570554367,7.75566184165697,-0.30000000000000004,-0.0,0.0
142,-4559.707693844452,-4611.91310638949,0.97283,243,7,45.95851159673175,6,14.041488403268447,7.75779724544612,-0.30000000000000004,-0.0,0.0
143,-4581.916870760363,-4600.514731314829,0.97264,243,5,45.9584638569628,6,14.041536143037197,7.76059364304289,-0.30000000000000004,-0.0,-2.0
144,-4746.683586397254,-4607.015825511998,0.97245,243,11,45.95157107581042,6,14.048428924189565,7.770028286405216,-0.30000000000000004,-0.0,0.0
145,-4717.288925491716,-4619.300087731563,0.97226,243,8,45.958455336200345,6,14.04154466379977,7.765949709623092,-0.30000000000000004,-0.0,-2.0
146,-4723.23104217487,-4629.814953944919,0.97207,243,6,45.94208863846281,6,14.057911361537151,7.771135162088479,-0.30000000000000004,-0.0,0.0
147,-4614.738970686183,-4630.021652403377,0.97188,243,6,45.94901089880116,6,14.050989101198665,7.76038151085255,-0.30000000000000004,-0.0,-2.0
148,-4625.790405539863,-4623.660259758568,0.97169,243,17,45.932610117524206,6,14.067389882475716,7.757325794711648,-0.30000000000000004,-0.0,-2.0
149,-4741.444412147565,-4635.484443215374,0.9715,243,10,45.95299437788416,6,14.047005622115831,7.763600682771426,-0.30000000000000004,-0.0,-2.0
150,-4765.968380462696,-4642.544300973435,0.97131,243,10,45.93653801427454,6,14.06346198572533,7.760976415562199,-0.30000000000000004,-0.0,-2.0
151,-4675.675738772679,-4675.244602627764,0.97112,243,6,45.95042227468584,6,14.049577725314032,7.779010894315986,-0.30000000000000004,-0.0,0.0
152,-4607.823994237775,-4680.056232667097,0.97093,243,8,45.955855493233024,6,14.044144506766974,7.763356421948568,-0.30000000000000004,-0.0,0.0
153,-4557.847231782182,-4677.649268769278,0.97074,243,4,45.94441975392324,6,14.055580246076621,7.760688196980947,-0.30000000000000004,-0.0,-2.0
154,-4733.5972252473775,-4676.340632654292,0.97055,243,6,45.95080305602723,6,14.049196943972824,7.762731765113974,-0.30000000000000004,-0.0,0.0
155,-4672.864089572026,-4671.898149062322,0.97036,243,8,45.95663931663158,6,14.043360683368329,7.767760478534049,-0.30000000000000004,-0.0,-2.0
156,-4518.011451470212,-4651.376189991855,0.97017,243,4,45.94991253522181,6,14.050087464778436,7.76314428991469,-0.30000000000000004,-0.0,-2.0
157,-4654.448572774514,-4655.347150200689,0.96998,243,8,45.94693279536693,6,14.053067204633054,7.766779853200429,-0.30000000000000004,-0.0,0.0
158,-4574.510113767512,-4650.219121023454,0.96979,243,6,45.95489409768105,6,14.04510590231889,7.768076091707411,-0.30000000000000004,-0.0,-2.0
159,-4810.193324906787,-4657.094012299376,0.9696,243,13,45.920922358238414,6,14.079077641761709,7.76788672888369,-0.30000000000000004,-0.0,-2.0
160,-4675.734838087218,-4648.070658061829,0.96941,243,9,45.94852357691858,6,14.051476423081546,7.7629321573175485,-0.30000000000000004,-0.0,-2.0
161,-4630.50609092959,-4643.553693277519,0.96922,243,7,45.950635837291145,6,14.049364162708805,7.761017905374199,-0.30000000000000004,-0.0,0.0
162,-4690.289115775869,-4651.800205431328,0.9690300000000001,243,4,45.948635139562406,6,14.051364860437838,7.76306147407049,-0.30000000000000004,-0.0,-2.0
163,-4793.791320198724,-4675.394614272984,0.96884,243,6,45.95778539999525,6,14.04221460000504,7.778590187490565,-0.30000000000000004,-0.0,-2.0
164,-4633.445545441827,-4665.379446292428,0.96865,243,3,45.95169061858953,6,14.048309381410439,7.769804047073877,-0.30000000000000004,-0.0,-2.0
165,-4725.334746866501,-4670.626512021876,0.96846,243,7,45.94679287930975,6,14.053207120690212,7.755655687611672,-0.30000000000000004,-0.0,0.0
166,-4740.478195218024,-4692.873186396656,0.96827,243,6,45.953761847259955,6,14.046238152740042,7.772724747866243,-0.30000000000000004,-0.0,-2.0
167,-4618.202947477372,-4689.248623866942,0.96808,243,7,45.93711010759393,6,14.062889892405877,7.7803208510899635,-0.30000000000000004,-0.0,0.0
168,-4548.92708429526,-4686.690320919717,0.96789,243,9,45.942969326462894,6,14.057030673536763,7.782300066054642,-0.30000000000000004,-0.0,0.0
169,-4767.606621387885,-4682.431650567827,0.9677,243,11,45.93070158681436,6,14.06929841318559,7.760028779631178,-0.30000000000000004,-0.0,0.0
170,-4554.952827874053,-4670.353449546511,0.96751,243,5,45.95402488905553,6,14.045975110944504,7.758636751626461,-0.30000000000000004,-0.0,0.0
171,-4526.934582543718,-4659.996298707923,0.96732,243,3,45.95916714940664,6,14.040832850593185,7.76629714366919,-0.30000000000000004,-0.0,0.0
172,-4707.240465013331,-4661.6914336316695,0.96713,243,6,45.961420368005356,6,14.038579631994475,7.760493705467696,-0.30000000000000004,-0.0,-2.0
173,-4639.289918959592,-4646.241293507756,0.96694,243,8,45.94960462862286,6,14.050395371377254,7.773843634031206,-0.30000000000000004,-0.0,-2.0
174,-4670.401134646156,-4649.936852428189,0.96675,243,7,45.948663930730824,6,14.051336069269096,7.758424619436121,-0.30000000000000004,-0.0,0.0
175,-4782.983100717758,-4655.701687813315,0.96656,243,10,45.937490191163654,6,14.062509808836465,7.77963506087481,-0.30000000000000004,-0.0,0.0
176,-4509.2232615539,-4632.576194446902,0.96637,243,5,45.941391409728,6,14.058608590271975,7.763780686172785,-0.30000000000000004,-0.0,-2.0
177,-4624.313372837983,-4633.187236982963,0.96618,243,6,45.95179167031083,6,14.048208329689013,7.760358488587695,-0.30000000000000004,-0.0,0.0
178,-4600.33195898355,-4638.327724451793,0.96599,243,8,45.955702972474796,6,14.044297027525252,7.758212487402243,-0.30000000000000004,-0.0,0.0
179,-4641.03956112613,-4625.671018425617,0.9658,243,4,45.96244923288184,6,14.03755076711812,7.7656729776736295,-0.30000000000000004,-0.0,0.0
180,-4444.754001056087,-4614.65113574382,0.96561,243,7,45.95466845149324,6,14.045331548506692,7.7598695400354,-0.30000000000000004,-0.0,0.0
181,-4696.941462107935,-4631.651823700242,0.96542,243,10,45.92278071221792,6,14.077219287782007,7.76740401919599,-0.30000000000000004,-0.0,0.0
182,-4448.544552363991,-4605.782232435308,0.96523,243,9,45.94437834825225,6,14.055621651747668,7.775279751423497,-0.30000000000000004,-0.0,0.0
183,-4614.526172253047,-4603.305857764654,0.96504,243,10,45.94104260886084,6,14.058957391139018,7.755264458833558,-0.30000000000000004,-0.0,0.0
