episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-3153.5950420422605,-3153.5950420422605,13000,0.019771356601268053,423,7.019037547981422,6,52.98096245201859,10.0,-0.06,-0.0,0.0,0.7331627762317657,170.0,0.8
1,-11085.466768198381,-7119.53090512032,14000,0.01875370042398572,667,22.732635298638428,12,37.26736470136148,0.08942901509588025,-0.12,-0.0,0.0,0.6566647338867188,380.0,0.4
2,-9068.338168261804,-7769.133326167481,15000,0.017850119154900312,783,8.901243382963917,6,51.09875661703602,0.3074635105090466,-0.06,-0.0,0.0,0.6668417152762413,190.0,0.6000000000000001
3,-10745.053920321101,-8513.113474705886,16000,0.017024859320372343,836,24.392759510394235,12,35.60724048960574,0.0,-0.12,-1.5311734833575885,0.0,0.6505838406085968,360.0,0.6000000000000001
4,-1106.740135698937,-7031.838806904496,17000,0.016325475182384253,298,5.491917437923974,6,54.50808256207591,0.0,-0.06,-0.4734522745129155,0.0,0.6432383626699447,200.0,0.0
5,-13600.45918811605,-8126.608870439755,18000,0.015731279039755464,801,23.44032477263446,12,36.55967522736538,0.0,-0.12,-4.200324394608175,0.0,0.6188318490982055,340.0,0.8
6,-4308.281513325235,-7581.1335337091095,19000,0.015207271091639996,498,6.8470121530613675,6,53.15298784693861,0.0,-0.06,-16.488603272392524,0.0,0.5970967961847782,120.0,1.0
7,-9477.335133345145,-7818.158733663614,20000,0.014768285909667611,665,23.74795318928902,12,36.25204681071105,0.0,-0.12,-0.5949233521297526,0.0,0.5759680107235908,400.0,0.6000000000000001
8,-3628.7257247899865,-7352.666177122101,21000,0.014391971053555608,423,6.270922208034293,6,53.72907779196568,0.0,-0.06,-7.658545156164385,0.0,0.5783202078938484,150.0,0.5
9,-9721.831383569322,-7589.582697766823,22000,0.014081150526180863,887,26.300208452237356,12,33.69979154776269,1.2922064582543786,-0.12,-0.0,0.0,0.6104951903223992,380.0,0.7000000000000001
10,-7740.430277975365,-8048.266221360132,23000,0.013823363231495023,565,7.115644042952421,6,52.88435595704754,10.0,-0.06,-0.0,0.0,0.5560359238088131,130.0,0.8
11,-11477.456186496272,-8087.465163189922,24000,0.013612961396574974,889,26.995082663800087,12,33.00491733619991,0.0,-0.12,-4.642138959201296,0.0,0.5556799347698689,280.0,0.30000000000000004
12,-4252.838534032173,-7605.915199766959,25000,0.013455364853143692,469,6.750352098071261,6,53.24964790192868,0.0,-0.06,-3.4381353454777352,0.0,0.5723066830635071,170.0,0.30000000000000004
13,-10964.550793498553,-7627.864887084705,26000,0.013333941111341119,896,25.990177926254873,12,34.00982207374512,0.0,-0.12,-6.088679639088506,0.0,0.5642963826656342,280.0,0.1
14,-815.8765068517774,-7598.778524199988,27000,0.013244986766949296,287,5.753565933075203,6,54.24643406692486,10.0,-0.06,-0.0,0.0,0.5792491470277309,200.0,0.7000000000000001
15,-12912.65173134768,-7529.997778523151,28000,0.013185094110667706,764,21.88292213783906,12,38.11707786216099,0.0,-0.12,-6.083140002582184,0.0,0.5443208228051662,280.0,0.4
16,-7727.8119641963885,-7871.950823610267,29000,0.013148377649486065,625,7.498107988086777,6,52.50189201191317,0.0,-0.06,-7.792626749118177,0.0,0.5612848694622516,140.0,0.6000000000000001
17,-11459.619113518096,-8070.179221627562,30000,0.013129004510119557,798,24.40493740029385,12,35.59506259970611,0.9944162785635999,-0.12,-0.0,0.0,0.527263481169939,380.0,0.0
18,77.82269598057384,-7699.524379550506,31000,0.013120129005983472,258,5.558247822974854,6,54.44175217702519,10.0,-0.06,-0.0,0.0,0.5499628877639771,120.0,0.4
19,-13597.210927730193,-8087.062333966593,32000,0.013114160858094692,797,21.899141612478846,12,38.100858387521214,0.0,-0.12,-3.3743866056957383,0.0,0.5361844253540039,340.0,0.30000000000000004
20,-2699.6823602962404,-7582.98754219868,33000,0.013105564983561635,387,6.5768318780722375,6,53.42316812192775,10.0,-0.06,-0.0,0.0,0.5340869614481926,180.0,0.1
21,-14607.221244982717,-7895.9640480473245,34000,0.013088226784020662,834,23.02930687514821,12,36.97069312485175,0.0,-0.12,-1.910380689544784,0.0,0.5195992341637612,360.0,0.5
22,138.46966462946563,-7456.833228181162,35000,0.013056658441200852,230,5.359256832826881,6,54.64074316717317,10.0,-0.06,-0.0,0.0,0.5335167559981346,170.0,0.8
23,-13635.127288184842,-7723.890877649789,36000,0.01300747413188219,783,21.067806882498832,12,38.93219311750122,2.658199317783631,-0.12,-0.0,0.0,0.5318580286204815,380.0,0.5
24,-877.3622210241901,-7730.0394490670315,37000,0.012935244711115956,310,5.809418887885637,6,54.19058111211433,10.0,-0.06,-0.0,0.0,0.5250173330307006,140.0,1.0
25,-10533.72237592334,-7492.146513524596,38000,0.012835371773689985,766,24.83443214518971,12,35.16556785481033,0.0,-0.12,-7.796134621533,0.0,0.5047073297202587,260.0,0.5
26,-7131.707881726953,-7432.5361052776525,39000,0.012708308873698115,591,7.410230722838105,6,52.58976927716185,0.0,-0.06,-2.274991277163343,0.0,0.5095212081074715,170.0,0.5
27,-12895.135716855892,-7576.0877656114335,40000,0.012544902507215738,779,21.934166357310307,12,38.06583364268968,0.10707325198892431,-0.12,-0.0,0.0,0.4542325836420059,360.0,0.4
28,2792.170156658027,-7304.653019543688,41000,0.012348964111879468,84,4.786514777785285,6,55.213485222214786,10.0,-0.06,-0.0,0.0,0.4711797674745321,150.0,0.9
29,-13614.706725071848,-7306.402599277853,42000,0.012113522505387664,837,23.324431619443242,12,36.67556838055679,0.0,-0.12,-5.0954477700602,0.0,0.44589109569787977,240.0,0.0
