episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,4208.962676518837,4208.962676518837,0.98,243,,,,,,,,
1,3827.1608238009762,4018.0617501599063,0.9603999999999999,243,,,,,,,,
2,3938.739272348067,3991.6209242226264,0.9411919999999999,243,,,,,,,,
3,4082.1826646999134,4014.2613593419483,0.9223681599999999,243,,,,,,,,
4,4452.389517252692,4101.886990924097,0.9039207967999998,243,,,,,,,,
5,4680.463388296376,4198.316390486143,0.8858423808639998,243,,,,,,,,
6,5243.235905491445,4347.590606915472,0.8681255332467198,243,,,,,,,,
7,4528.84858530206,4370.247854213796,0.8507630225817854,243,,,,,,,,
8,5157.6413970270705,4457.736025637493,0.8337477621301497,243,,,,,,,,
9,5022.798417605706,4514.2422648343145,0.8170728068875467,243,,,,,,,,
10,5048.235071103779,4598.169504292809,0.8007313507497957,243,,,,,,,,
11,5615.913714068963,4777.044793319607,0.7847167237347998,243,,,,,,,,
12,5729.314480218075,4956.102314106608,0.7690223892601038,243,,,,,,,,
13,6031.843657302288,5151.068413366846,0.7536419414749017,243,,,,,,,,
14,5484.467597930258,5254.276221434602,0.7385691026454037,243,,,,,,,,
15,4941.752128998273,5280.4050955047915,0.7237977205924956,243,,,,,,,,
16,5904.217095145286,5346.503214470176,0.7093217661806457,243,,,,,,,,
17,5950.177289834688,5488.636084923439,0.6951353308570327,243,,,,,,,,
18,6066.470963271502,5579.519041547882,0.6812326242398921,243,,,,,,,,
19,6072.636535560471,5684.502853343359,0.6676079717550942,243,,,,,,,,
