episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,89.34411189798149,89.34411189798149,0.99981,1458,309,6.200037547981415,6,53.79996245201864,10.0,-0.06,-0.0,0.0,200.0,0.9
1,-12551.80867374875,-6231.232280925385,0.99962,1458,822,23.201085298638436,12,36.798914701361554,0.0,-0.12,-3.234147601641064,0.0,340.0,0.6000000000000001
2,-5858.4861631831645,-6106.983575011312,0.99943,1458,469,6.47484338296391,6,53.525156617036075,10.0,-0.06,-0.0,0.0,200.0,0.7000000000000001
3,-12402.883667395621,-7680.958598107389,0.99924,1458,632,21.739559510394226,12,38.26044048960573,0.0,-0.12,-17.625210766610074,0.0,240.0,0.30000000000000004
4,-4047.7560948084597,-6954.318097447603,0.99905,1458,342,5.779467437923974,6,54.22053256207596,10.0,-0.06,-0.0,0.0,150.0,0.30000000000000004
5,-17223.521759595304,-8665.852041138887,0.99886,1458,779,21.558874772634482,12,38.441125227365376,0.0,-0.12,-0.8529218267535565,0.0,380.0,0.4
6,-1307.8021882576163,-7614.702062155848,0.99867,1458,134,4.993462153061364,6,55.006537846938635,10.0,-0.06,-0.0,0.0,180.0,0.8
7,-11346.27642534075,-8081.148857553961,0.99848,1458,593,20.554303189289048,12,39.445696810711034,0.0,-0.12,-1.27492335213101,0.0,400.0,0.7000000000000001
8,-8075.960114625862,-8080.57233056195,0.99829,1458,598,7.229422208034292,6,52.770577791965664,10.0,-0.06,-0.0,0.0,130.0,0.9
9,-12487.077016848889,-8521.222799190644,0.9981,1458,696,20.978508452237392,12,39.02149154776271,8.044569918936203,-0.12,-0.0,0.0,380.0,0.5
10,-7144.913250195252,-9244.648535399967,0.99791,1458,632,7.771744042952418,6,52.22825595704759,0.0,-0.06,-18.083836237450306,0.0,120.0,0.6000000000000001
11,-13498.883780407607,-9339.356046065852,0.99772,1458,757,23.36268266380008,12,36.637317336199835,0.0,-0.12,-0.8327747460470958,0.0,360.0,0.4
12,-6700.312298254894,-9423.538659573027,0.99753,1458,567,7.622902098071253,6,52.37709790192873,0.0,-0.06,-2.136016715173419,0.0,180.0,0.9
13,-12863.89556867335,-9469.6398497008,0.99734,1458,712,20.91012792625485,12,39.08987207374509,0.0,-0.12,-5.33610099648504,0.0,300.0,0.1
14,-3845.0811388283887,-9449.37235410279,0.99715,1458,321,5.830515933075202,6,54.16948406692486,10.0,-0.06,-0.0,0.0,160.0,0.4
15,-15686.344316062401,-9295.654609749501,0.99696,1458,794,22.91477213783906,12,37.08522786216103,3.862810523144952,-0.12,-0.0,0.0,380.0,0.9
16,-12192.593880839382,-10384.133779007676,0.99677,1458,679,7.299207988086775,6,52.700792011913094,0.0,-0.06,-5.0848451762991065,0.0,170.0,0.30000000000000004
17,-15706.687009710591,-10820.17483744466,0.99658,1458,798,22.872237400293816,12,37.12776259970617,0.0,-0.12,-9.631098058598413,0.0,280.0,0.9
18,-1996.0483460831574,-10212.183660590392,0.99639,1458,134,4.984947822974852,6,55.01505217702512,10.0,-0.06,-0.0,0.0,130.0,0.0
19,-15920.643243727307,-10555.540283278231,0.9962,1458,770,21.39334161247884,12,38.6066583875212,0.0,-0.12,-7.3831837354869645,0.0,280.0,0.6000000000000001
20,-5247.8369810130025,-10365.832656360008,0.99601,1458,435,6.754131878072237,6,53.24586812192771,10.0,-0.06,-0.0,0.0,150.0,0.9
21,-17672.060326235925,-10783.15031094284,0.99582,1458,831,23.8375068751482,12,36.16249312485168,0.0,-0.12,-10.227632315130304,0.0,280.0,0.6000000000000001
22,-7817.822436459128,-10894.901324763263,0.99563,1458,505,7.054856832826889,6,52.945143167173136,0.0,-0.06,-0.9900891317758509,0.0,190.0,0.30000000000000004
23,-17598.464689948967,-11368.358236890825,0.99544,1458,839,22.173456882498844,12,37.8265431175012,0.0,-0.12,-13.723430798385694,0.0,240.0,1.0
24,-19.68291507263025,-10985.818414515248,0.99525,1458,38,4.439618887885637,6,55.56038111211439,10.0,-0.06,-0.0,0.0,180.0,1.0
25,-14868.0817323618,-10903.992156145188,0.9950600000000001,1458,733,21.823482145189697,12,38.17651785481035,0.0,-0.12,-4.163273928997433,0.0,340.0,0.6000000000000001
26,-7931.925120448431,-10477.925280106094,0.99487,1458,616,7.7153307228380985,6,52.28466927716184,0.0,-0.06,-0.05657114272480168,0.0,190.0,0.6000000000000001
27,-16480.75744789866,-10555.332323924902,0.99468,1458,772,21.315866357310316,12,38.68413364268968,0.0,-0.12,-3.0202357758051113,0.0,340.0,1.0
28,-8597.008910748867,-11215.428380391473,0.99449,1458,659,8.151614777785273,6,51.84838522221481,0.0,-0.06,-16.042122583541044,0.0,120.0,0.4
29,-16073.609521665909,-11230.72500818533,0.9943,1458,768,21.625681619443284,12,38.37431838055678,0.0,-0.12,-0.6206294442344573,0.0,400.0,0.6000000000000001
30,-2421.654410567006,-10948.106751140733,0.99411,1458,172,5.774714612862182,6,54.22528538713783,0.0,-0.06,-3.6332515984893243,0.0,170.0,0.2
31,-15386.491652388015,-10719.54988375594,0.99392,1458,744,21.999615831091788,12,38.0003841689082,1.3674425180810341,-0.12,-0.0,0.0,400.0,0.8
32,-8694.656665949991,-10807.233306705028,0.99373,1458,654,8.238968667762164,6,51.761031332237934,0.0,-0.06,-6.191635835736511,0.0,150.0,0.4
33,-12260.176464527649,-10273.404484162897,0.99354,1458,544,21.16742109382556,12,38.83257890617443,10.0,-0.12,-0.0,0.0,400.0,0.8
34,-4184.101621964625,-10689.846354852096,0.99335,1458,348,5.758658502787572,6,54.2413414972125,10.0,-0.06,-0.0,0.0,160.0,0.9
35,-12366.413233104418,-10439.679504926358,0.99316,1458,688,23.120585305817407,12,36.87941469418255,0.0,-0.12,-11.98914043698418,0.0,240.0,1.0
36,-5710.373104684874,-10217.524303350001,0.99297,1458,563,7.451486557730458,6,52.54851344226955,2.1641635096700846,-0.06,-0.0,0.0,200.0,0.9
37,-16040.067967886991,-10173.455355348835,0.99278,1458,784,22.67377056857258,12,37.32622943142741,1.5386950531272743,-0.12,-0.0,0.0,380.0,0.8
38,-8542.94090241322,-10168.04855451527,0.99259,1458,615,7.677063273000875,6,52.3229367269991,10.0,-0.06,-0.0,0.0,190.0,0.8
39,-15650.651726312522,-10125.752774979932,0.9924,1458,788,22.39297898443321,12,37.60702101556679,0.0,-0.12,-1.312767504278729,0.0,360.0,0.6000000000000001
40,-3161.004624680242,-10199.687796391256,0.99221,1458,349,6.220071328016737,6,53.77992867198328,10.0,-0.06,-0.0,0.0,160.0,0.4
41,-17602.242622384736,-10421.262893390925,0.99202,1458,818,21.658074247038233,12,38.34192575296159,0.0,-0.12,-1.2359716922118524,0.0,400.0,0.5
42,-4579.060331106506,-10009.70325990658,0.99183,1458,480,6.995439162934844,6,53.0045608370653,0.0,-0.06,-9.31841976789598,0.0,140.0,0.8
