episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-4949.342745696956,-4949.342745696956,0.99981,1458,297,6.0047375479814225,6,53.99526245201863,10.0,-0.06,-0.0,0.0,170.0,0.8
1,-22383.406854551642,-13666.374800124298,0.99962,1458,783,22.40413529863844,12,37.595864701361585,0.0,-0.12,-4.68628182674363,0.0,320.0,0.7000000000000001
2,-11608.542631911996,-12980.430744053532,0.99943,1458,677,8.08674338296392,6,51.913256617036055,0.0,-0.06,-2.1467597635409907,0.0,170.0,0.4
3,-17735.23262186844,-14169.131213507259,0.99924,1458,585,21.029009510394243,12,38.97099048960577,0.0,-0.12,-9.15478407054254,0.0,280.0,0.9
4,-9328.681591689758,-13201.041289143759,0.99905,1458,421,6.109317437923981,6,53.89068256207592,0.0,-0.06,-0.9615287100134706,0.0,190.0,0.5
5,-22278.399039390544,-14713.934247518222,0.99886,1458,784,21.539974772634487,12,38.46002522736545,0.0,-0.12,-13.53889283127646,0.0,240.0,0.30000000000000004
6,-8448.635269911387,-13818.891536431533,0.99867,1458,487,6.822712153061371,6,53.177287846938626,0.0,-0.06,-5.7566611334535445,0.0,170.0,0.7000000000000001
7,-17350.11466705259,-14260.294427759163,0.99848,1458,689,22.40740318928902,12,37.592596810710965,0.0,-0.12,-2.03492335213066,0.0,400.0,0.6000000000000001
8,-6504.97141531246,-13398.59187082064,0.99829,1458,234,5.262472208034293,6,54.73752779196565,10.0,-0.06,-0.0,0.0,130.0,0.2
9,-18850.87957097369,-13943.820640835946,0.9981,1458,678,21.264258452237378,12,38.73574154776267,0.0,-0.12,-11.705737197995827,0.0,240.0,0.9
10,-11021.018332760603,-14550.988199542311,0.99791,1458,592,7.525144042952419,6,52.47485595704758,10.0,-0.06,-0.0,0.0,170.0,0.30000000000000004
11,-18504.973916393836,-14163.14490572653,0.99772,1458,711,22.688132663800083,12,37.31186733619983,0.0,-0.12,-5.699281816346766,0.0,280.0,1.0
12,-8572.102847542226,-13859.500927289551,0.99753,1458,450,6.639652098071266,6,53.360347901928684,0.0,-0.06,-6.5632200582081035,0.0,150.0,1.0
13,-18918.139388525382,-13977.791603955247,0.99734,1458,671,21.246277926254816,12,38.75372207374508,0.0,-0.12,-8.095501149789808,0.0,260.0,1.0
14,-6490.334229424615,-13693.956867728732,0.99715,1458,295,5.758065933075203,6,54.24193406692487,10.0,-0.06,-0.0,0.0,200.0,0.8
15,-20760.729944133232,-13542.189958203002,0.99696,1458,774,23.885422137839058,12,36.114577862161006,2.56456490910915,-0.12,-0.0,0.0,380.0,0.8
16,-8714.837650436033,-13568.810196255465,0.99677,1458,541,7.261407988086771,6,52.738592011913205,0.0,-0.06,-3.2731182991784458,0.0,150.0,0.4
17,-18310.54880694872,-13664.85361024508,0.99658,1458,742,24.43553740029382,12,35.5644625997061,0.0,-0.12,-4.017576961625355,0.0,300.0,0.5
18,-8911.771421213129,-13905.533610835148,0.99639,1458,467,6.622047822974849,6,53.377952177025165,10.0,-0.06,-0.0,0.0,140.0,0.5
19,-21731.80068872696,-14193.625722610474,0.9962,1458,801,23.03944161247884,12,36.96055838752121,0.0,-0.12,-2.19791601745984,0.0,340.0,1.0
20,-5727.929948141492,-13664.31688414856,0.99601,1458,328,6.274431878072236,6,53.725568121927715,10.0,-0.06,-0.0,0.0,140.0,0.7000000000000001
21,-24103.331890424375,-14224.152681551615,0.99582,1458,811,22.654456875148156,12,37.34554312485165,0.0,-0.12,-4.0462854359899625,0.0,340.0,0.0
22,-7657.081917417543,-14132.650588539147,0.99563,1458,533,7.311806832826881,6,52.6881931671731,10.0,-0.06,-0.0,0.0,140.0,0.8
23,-23517.164068780683,-14592.553056564677,0.99544,1458,812,22.45470688249888,12,37.54529311750123,0.0,-0.12,-3.854541932895854,0.0,320.0,0.9
24,-7933.135521357257,-14736.833185757943,0.99525,1458,419,6.3381688878856455,6,53.66183111211438,10.0,-0.06,-0.0,0.0,190.0,0.2
25,-15520.317300557796,-14212.791921400398,0.9950600000000001,1458,703,23.561382145189736,12,36.43861785481029,6.4594244814656925,-0.12,-0.0,0.0,320.0,0.7000000000000001
26,-10046.764282864977,-14345.984584643293,0.99487,1458,468,6.719930722838093,6,53.280069277161836,0.0,-0.06,-0.6460448269354524,0.0,190.0,0.7000000000000001
27,-23584.61686881256,-14873.391390829678,0.99468,1458,731,21.10931635731029,12,38.89068364268971,0.0,-0.12,-4.6527255549067315,0.0,320.0,0.6000000000000001
28,-3511.6422478156737,-14333.378473489933,0.99449,1458,50,4.643414777785283,6,55.356585222214775,10.0,-0.06,-0.0,0.0,170.0,1.0
29,-22371.143433685036,-14397.31274798574,0.9943,1458,798,22.36413161944326,12,37.6358683805568,0.0,-0.12,-3.93333794384235,0.0,340.0,0.30000000000000004
