episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-3077.716056101121,-3077.716056101121,1000,0.046875,367,5.724078924151366,6,54.27592107584877,5.72547773030927,-0.06,-0.0,0.0,0.0,180.0,1.0
1,-12885.497028715718,-7981.606542408419,2000,0.045605689752846956,872,25.683361950589227,12,34.31663804941072,0.0,-0.12,-3.070715699035347,0.0,1.8863896369934081,380.0,0.1
2,-8052.326288374072,-8005.179791063637,3000,0.04299338301643729,564,6.558107858490922,6,53.441892141509115,0.0,-0.06,-2.380254359722689,0.0,1.8048901867866516,190.0,0.9
3,-14139.872657085207,-9538.853007569029,4000,0.04088975861668587,738,21.776044224327062,12,38.223955775672906,0.0,-0.12,-15.075453559029611,0.0,1.73087184548378,260.0,0.5
4,-6472.292109599201,-8925.540827975063,5000,0.039711455814540386,301,4.88331021368818,6,55.11668978631185,0.0,-0.06,-11.129861816602528,0.0,1.596299415230751,130.0,1.0
5,-11826.292646385124,-9408.99946437674,6000,0.0387914520688355,996,30.118253466536018,8,29.881746533463787,0.0,-0.08,-9.263676717845462,0.0,1.429459040760994,240.0,1.0
6,-6993.188960334294,-9063.883678084962,7000,0.038054120261222124,765,9.247552831934884,6,50.75244716806503,0.0,-0.06,-15.081380321312622,0.0,1.2119622188806534,120.0,0.8
7,-11233.951671330673,-9335.142177240676,8000,0.037447013426572084,916,28.487163613836824,12,31.512836386163098,1.7240348175384812,-0.12,-0.0,0.0,1.1269192230701446,400.0,1.0
8,-8770.685230365429,-9272.424738698981,9000,0.03687414852902293,838,9.758459187140733,6,50.241540812859164,6.141306168760479,-0.06,-0.0,0.0,1.042765116095543,190.0,1.0
9,-10910.38233647777,-9436.220498476861,10000,0.03636776143684983,869,28.203412856024354,12,31.796587143975707,2.497588873858505,-0.12,-0.0,0.0,0.9424402618408203,380.0,0.9
10,-6198.814473929795,-9748.33034025973,11000,0.035912380553781986,668,8.313634121351562,6,51.686365878648445,5.749382247565541,-0.06,-0.0,0.0,0.8564361390471459,190.0,0.9
11,-10508.595563248577,-9510.640193713014,12000,0.03548563551157713,877,24.196285129783636,12,35.80371487021642,0.0,-0.12,-5.699105803597702,0.0,0.8008265560865402,300.0,0.9
12,-5971.9323612354465,-9302.600800999153,13000,0.03509439714252949,661,8.318308476720487,6,51.68169152327956,0.0,-0.06,-7.382455842135349,0.0,0.7534783136844635,140.0,0.7000000000000001
13,-10292.856715725105,-8917.899206863143,14000,0.03473028168082237,758,22.683674371778004,12,37.31632562822197,0.0,-0.12,-4.8142589648426615,0.0,0.6336002638936042,240.0,0.4
14,-3768.4308897966116,-8647.513084882883,15000,0.03440152667462826,486,7.672755410879785,6,52.32724458912017,5.464201647236805,-0.06,-0.0,0.0,0.6221049529314041,160.0,1.0
15,-10820.469723286671,-8546.930792573037,16000,0.03410197328776121,826,24.125506644957927,12,35.874493355042134,0.0,-0.12,-5.924028509816308,0.0,0.573072774708271,240.0,0.6000000000000001
16,-7150.432166130661,-8562.655113152676,17000,0.03383226320147514,784,8.398509766085635,6,51.60149023391433,0.0,-0.06,-2.7315273559521502,0.0,0.5502186425030231,170.0,0.1
17,-9837.746041190354,-8423.034550138644,18000,0.033597271889448166,833,24.135875887317134,12,35.86412411268288,0.0,-0.12,-1.328567434521677,0.0,0.5231435264647007,380.0,0.9
18,-6295.156994884883,-8175.481726590588,19000,0.03339290339499712,690,7.927808700429483,6,52.072191299570484,3.5018357893764396,-0.06,-0.0,0.0,0.5219082352519036,130.0,1.0
