episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,1721.8447542836418,1721.8447542836418,0.999000499833375,1000,,,,,,,,,0.001717357694869861
1,1738.8983135057088,1730.3715338946754,0.9980019986673331,2000,,,,,,,,,0.15065954039804638
2,1754.490196903091,1738.411088230814,0.997004495503373,3000,,,,,,,,,0.36530875727534295
3,1739.8879311467338,1738.7802989597938,0.9960079893439915,4000,,,,,,,,,0.5917431131750345
4,1698.577256088014,1730.739690385438,0.9950124791926823,5000,,,,,,,,,0.7191546984761953
5,1750.6087094781049,1734.0511935675493,0.9940179640539353,6000,,,,,,,,,0.9293916237354278
6,1680.6376089605296,1726.420681480832,0.9930244429332351,7000,,,,,,,,,1.150701032280922
7,1764.8239146996943,1731.22108563319,0.9920319148370607,8000,,,,,,,,,1.2557690536230803
8,1685.0378639850583,1726.0896165611753,0.9910403787728838,9000,,,,,,,,,1.2496674808859825
9,1663.3711600533923,1719.817770910397,0.9900498337491682,10000,,,,,,,,,1.3527342983335258
10,1736.0732466161712,1721.2406201436497,0.9890602787753688,11000,,,,,,,,,1.4345350199192763
11,1767.5580351605724,1724.1065923091362,0.9880717128619307,12000,,,,,,,,,1.8741642105579377
12,1746.8572293379689,1723.3432955526237,0.9870841350202878,13000,,,,,,,,,1.8548129668831825
13,1779.9314176795779,1727.3476442059084,0.9860975442628621,14000,,,,,,,,,2.09469307333231
14,1713.334776325786,1728.8233962296854,0.9851119396030629,15000,,,,,,,,,2.330146711319685
15,1668.4050939710755,1720.6030346789826,0.9841273200552854,16000,,,,,,,,,2.4828892013430597
16,1692.4768484847764,1721.7869586314075,0.9831436846349099,17000,,,,,,,,,2.431054920256138
17,1649.220624596357,1710.2266296210735,0.982161032358301,18000,,,,,,,,,2.6290700817108155
18,1694.0194211104022,1711.124785333608,0.9811793622428063,19000,,,,,,,,,2.487901069894433
19,1713.6431201537323,1716.1519813436419,0.9801986733067557,20000,,,,,,,,,2.374732107147574
20,1682.4273942217776,1710.7873961042028,0.97921896456946,21000,,,,,,,,,2.579995140731335
21,1694.054274818883,1703.4370200700334,0.9782402350512105,22000,,,,,,,,,2.551278576552868
22,1746.6399300169037,1703.415290137927,0.9772624837732775,23000,,,,,,,,,2.552825492247939
23,1729.0106198142057,1698.32321035139,0.9762857097579097,24000,,,,,,,,,2.4556239273399116
24,1711.8673014978006,1698.1764628685912,0.9753099120283332,25000,,,,,,,,,2.840893456339836
25,1705.561904123192,1701.892143883803,0.9743350896087498,26000,,,,,,,,,2.8519084091484546
26,1741.1848722856244,1706.7629462638877,0.9733612415243373,27000,,,,,,,,,2.9724767774343492
27,1706.4702336534833,1712.4879071696007,0.9723883668012475,28000,,,,,,,,,2.8194557683169843
28,1779.1928782986074,1721.0052528884212,0.9714164644666055,29000,,,,,,,,,2.7352433171868324
29,1735.502259382383,1723.1911668112857,0.9704455335485088,30000,,,,,,,,,2.487852608412504
30,1725.196734641027,1727.468100853211,0.9694755730760266,31000,,,,,,,,,2.768375683426857
31,1704.7443650170126,1728.537109873024,0.9685065820791983,32000,,,,,,,,,2.89999290779233
32,1726.9011284104452,1726.5632297123782,0.9675385595890327,33000,,,,,,,,,2.6302777506038546
33,1742.3884018115416,1727.9010079121115,0.9665715046375073,34000,,,,,,,,,2.2180375150218605
34,1707.3592762875523,1727.450205391087,0.9656054162575671,35000,,,,,,,,,2.4286819106340407
35,1729.9027662362375,1729.8842916023914,0.9646402934831237,36000,,,,,,,,,2.6941519107669594
36,1735.096089634049,1729.2754133372339,0.9636761353490542,37000,,,,,,,,,2.987849407196045
37,1770.5433883789622,1735.6827288097818,0.9627129408912003,38000,,,,,,,,,2.742116346359253
38,1772.6472184517222,1735.0281628250934,0.9617507091463675,39000,,,,,,,,,2.7006721877492965
39,1681.172339116785,1729.5951707985337,0.9607894391523241,40000,,,,,,,,,2.9491795310378075
40,1743.2246041658022,1731.3979577510108,0.9598291299477998,41000,,,,,,,,,3.030266772508621
41,1683.6473005179278,1729.2882513011023,0.9588697805724854,42000,,,,,,,,,2.6060715277493
42,1779.6748890392769,1734.5656273639856,0.9579113900670315,43000,,,,,,,,,2.4261205342411993
43,1733.899179737567,1733.7167051565884,0.9569539574730476,44000,,,,,,,,,2.4753740533068775
44,1709.8359433570972,1733.9643718635427,0.9559974818331008,45000,,,,,,,,,2.495711707174778
45,1747.357839759563,1735.7098792158752,0.9550419621907156,46000,,,,,,,,,2.9005496314913035
46,1679.4785823877683,1730.1481284912472,0.9540873975903721,47000,,,,,,,,,2.487739630639553
47,1685.1399948592605,1721.6077891392767,0.9531337870775057,48000,,,,,,,,,3.3052396708726883
48,1703.3055623166085,1714.6736235257656,0.9521811296985059,49000,,,,,,,,,2.663561849594116
49,1644.2462148985305,1710.98101110394,0.951229424500715,50000,,,,,,,,,2.2849288330972195
