episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,3925.055563337351,3925.055563337351,1000,0.06935121864080429,4,3.508728924151363,6,56.49127107584867,7.771050970094255,-0.06,-0.0,0.0,0.0
1,3828.557341055537,3876.8064521964443,2000,0.06878586206585169,18,3.534984746621405,6,56.46501525337861,7.770079401791515,-0.06,-0.0,0.0,1.842289445400238
2,6350.759576809728,4701.457493734205,3000,0.0662796888500452,26,4.257707858490918,3,55.7422921415091,7.764573170551766,-0.03,-0.0,0.0,1.3520561736822128
3,3773.303827241831,4469.419077111112,4000,0.0644907308742404,23,9.656999680935213,2,50.34300031906479,3.9254149333654755,-0.02,-0.0,0.0,0.5879614698886871
4,7527.342847957758,5081.003831280441,5000,0.06342524196952581,1,3.360960213688179,3,56.63903978631184,7.771705934761377,-0.03,-0.0,0.0,0.3577015770971775
