episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,6874.764093607705,6874.764093607705,1000,0.06935121864080429,14,3.5672289241513626,6,56.432771075848656,7.771050970094255,-0.06,-0.0,0.0,0.0
1,7073.48282640508,6974.123460006393,2000,0.06868951581418514,22,3.5997847466214035,6,56.4002152533786,7.770079401791515,-0.06,-0.0,0.0,2.5679126620292663
2,7518.317607969339,7155.5215093273755,3000,0.06662064138799906,7,3.552107858490924,3,56.44789214150906,7.764573170551766,-0.03,-0.0,0.0,2.197142552137375
3,5913.156389621416,6844.930229400885,4000,0.0644532423466444,6,6.139799680935204,3,53.860200319064816,7.76625678824356,-0.03,-0.0,0.0,1.6883432841300965
4,7691.241609521409,7014.19250542499,5000,0.06266393419355154,1,3.3483602136881796,3,56.65163978631184,7.771705934761377,-0.03,-0.0,0.0,1.3339869105815887
