episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-660.3500403238211,-660.3500403238211,21000,0.014367664698511362,306,5.907537547981418,6,54.092462452018566,10.0,-0.06,-0.0,0.0,0.5917293900251388,180.0,1.0
1,-11756.34350498654,-6208.346772655181,22000,0.014058662112802267,921,27.975585298638407,12,32.024414701361465,0.0,-0.12,-10.28170910232269,0.0,0.5723279289901256,240.0,0.1
2,-5106.496711020137,-5841.063418776833,23000,0.013801252003759146,543,6.806943382963912,6,53.19305661703607,0.0,-0.06,-0.9163842211220485,0.0,0.5825250044465065,180.0,0.0
3,-12293.88067542491,-7454.267732938852,24000,0.013591149356216192,940,30.438509510394248,12,29.561490489605724,1.0365731082993177,-0.12,-0.0,0.0,0.5557180576026439,400.0,0.7000000000000001
4,-5756.175220559283,-7114.649230462938,25000,0.013425158802419901,598,7.504767437923964,6,52.495232562075984,10.0,-0.06,-0.0,0.0,0.5524797335267067,140.0,0.1
5,-13132.898262732504,-8117.690735841199,26000,0.013298565056174994,985,30.84597477263449,12,29.154025227365615,0.0,-0.12,-2.2350902092262803,0.0,0.5569300608336926,380.0,0.4
6,-5755.13914921699,-7780.183366323456,27000,0.013205974595621228,622,8.592112153061372,6,51.407887846938735,10.0,-0.06,-0.0,0.0,0.5498568437993526,120.0,0.30000000000000004
7,-12704.886663325546,-8395.771278448718,28000,0.013144869357347488,974,30.070903189289027,12,29.92909681071094,2.9629123201675513,-0.12,-0.0,0.0,0.5405026103556156,280.0,1.0
8,-8732.622343095372,-8433.199174520567,29000,0.013106010155752301,752,8.716222208034294,6,51.28377779196569,10.0,-0.06,-0.0,0.0,0.5595934695005417,170.0,0.6000000000000001
9,-12929.476558853778,-8882.826912953888,30000,0.013085421174764633,964,30.041508452237352,12,29.958491547762637,0.0,-0.12,-9.26683433660716,0.0,0.5392800220847129,260.0,0.4
10,-6272.840917167692,-9444.076000638277,31000,0.01307581877335906,583,7.358644042952424,6,52.64135595704752,10.0,-0.06,-0.0,0.0,0.5224051308631897,120.0,0.4
11,-12925.948444961403,-9561.036494635762,32000,0.01306967344135046,965,28.175882663800067,12,31.824117336199944,10.0,-0.12,-0.0,0.0,0.5388293884694576,260.0,0.6000000000000001
12,-7038.396027210922,-9754.226426254838,33000,0.01306084357202053,679,8.69975209807127,6,51.30024790192874,0.0,-0.06,-2.7322529925365346,0.0,0.5661337742209435,170.0,0.8
13,-12923.309002857746,-9817.169258998123,34000,0.013042337028309703,971,30.495127926254895,12,29.50487207374511,2.4977440665029604,-0.12,-0.0,0.0,0.5294437588751316,240.0,0.7000000000000001
14,-6984.564942013684,-9940.008231143565,35000,0.013008060865104198,691,9.454815933075206,6,50.545184066924826,0.0,-0.06,-1.7890826315079966,0.0,0.5308340871334076,180.0,0.1
15,-12720.72177535151,-9898.790582405465,36000,0.012955212965607643,876,28.119022137839057,12,31.880977862161014,0.0,-0.12,-5.843381541239934,0.0,0.49442762494087217,260.0,0.4
16,-4875.760774120506,-9810.852744895816,37000,0.012878912966698408,450,6.310107988086775,6,53.68989201191321,10.0,-0.06,-0.0,0.0,0.4922359122335911,190.0,0.6000000000000001
17,-13102.31399767324,-9850.595478330582,38000,0.012773074209690094,964,29.87963740029384,12,30.12036259970613,0.0,-0.12,-4.017576961625355,0.0,0.4831165146827698,300.0,0.1
18,-5736.2594245592745,-9550.959186476975,39000,0.012642498593777418,614,8.07734782297486,6,51.922652177025114,10.0,-0.06,-0.0,0.0,0.46793196246027946,200.0,0.0
19,-13075.33028069887,-9565.544558661484,40000,0.012473058188334107,924,27.59119161247887,12,32.408808387521184,0.0,-0.12,-2.5508571939271008,0.0,0.4693831253051758,340.0,0.1
20,-4266.851430387271,-9364.94560998344,41000,0.012269805883988738,487,7.388631878072231,6,52.611368121927725,10.0,-0.06,-0.0,0.0,0.47462778821587565,160.0,0.9
21,-13774.812444839843,-9449.832009971286,42000,0.012027933495119214,853,24.961156875148205,12,35.03884312485183,0.0,-0.12,-16.465571034313523,0.0,0.43634320139884947,240.0,0.8
22,-7149.191503221226,-9460.911557572317,43000,0.011758337961509824,714,8.850806832826887,6,51.14919316717303,10.0,-0.06,-0.0,0.0,0.44664240956306456,150.0,1.0
23,-13651.622656393214,-9533.742922925865,44000,0.011451066704466939,871,25.54980688249884,12,34.45019311750122,0.0,-0.12,-2.863598210627387,0.0,0.41578748434782026,340.0,1.0
24,-4057.7454917247796,-9241.060977896974,45000,0.011109478306025267,501,7.760618887885644,6,52.239381112114394,10.0,-0.06,-0.0,0.0,0.4305762302875519,170.0,0.30000000000000004
25,-12554.868133273761,-9224.4756136892,46000,0.010729409055784345,965,28.222032145189708,12,31.777967854810225,0.8960196921253902,-0.12,-0.0,0.0,0.4047006979584694,360.0,0.7000000000000001
26,-3283.7499600405595,-9065.274532281204,47000,0.010344500886276364,431,6.651980722838089,6,53.34801927716184,0.0,-0.06,-10.174988593215538,0.0,0.42784113734960555,130.0,0.7000000000000001
27,-13080.217388323023,-9063.064871346183,48000,0.009934164583683014,876,27.437216357310295,12,32.56278364268964,4.585775730190027,-0.12,-0.0,0.0,0.40340671002864836,400.0,0.6000000000000001
28,-376.8940682181082,-8527.128335712066,49000,0.009486223803833127,257,5.553314777785279,6,54.44668522221479,10.0,-0.06,-0.0,0.0,0.4093041115999222,200.0,0.9
29,-13253.889419025914,-8544.98424954477,50000,0.00904294429346919,904,28.430581619443263,12,31.56941838055681,0.0,-0.12,-7.919053217519427,0.0,0.4058047117292881,280.0,0.8
