episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity,replication_state
0,3492.9429978046255,3492.9429978046255,0.99981,1458,180,4.893828924151366,6,55.106171075848756,6.792929957277918,-0.06,-0.0,0.0,200.0,1.0,BALANCED
1,2252.606274562318,2872.7746361834716,0.99962,1458,193,15.814861950589252,12,44.185138049410746,5.85878067831998,-0.12,-0.0,0.0,400.0,1.0,BALANCED
2,3640.666507149731,3128.738593172225,0.99943,1458,176,4.880957858490917,6,55.11904214150907,6.774602230890685,-0.06,-0.0,0.0,200.0,1.0,BALANCED
3,2273.86631665276,2915.020524042359,0.99924,1458,200,15.872494224327042,12,44.12750577567301,5.689153366779861,-0.12,-0.0,0.0,400.0,1.0,BALANCED
4,3594.2849509056045,3050.873409415008,0.99905,1458,177,4.8833102136881745,6,55.11668978631183,6.882378139880132,-0.06,-0.0,0.0,200.0,1.0,BALANCED
5,2329.0338315124914,2930.5668130979216,0.99886,1458,200,15.885203466536037,12,44.11479653346399,5.397029137464978,-0.12,-0.0,0.0,400.0,1.0,BALANCED
6,3569.908118416197,3021.9012852862465,0.99867,1458,178,4.877602831934901,6,55.122397168065085,6.826464952137692,-0.06,-0.0,0.0,200.0,1.0,BALANCED
7,2246.73029285145,2925.004911231897,0.99848,1458,196,15.82641361383683,12,44.17358638616318,5.583914154489095,-0.12,-0.0,0.0,400.0,1.0,BALANCED
8,3537.1864234304567,2993.025079253959,0.99829,1458,180,4.8903591871407475,6,55.10964081285921,6.914240860322169,-0.06,-0.0,0.0,200.0,1.0,BALANCED
9,2258.3304478219516,2919.5556161107584,0.9981,1458,198,15.891412856024388,12,44.10858714397573,5.864789924771193,-0.12,-0.0,0.0,400.0,1.0,BALANCED
10,3493.60550415462,2919.621866745758,0.99791,1458,188,4.9116341213515495,6,55.08836587864844,6.861913135186942,-0.06,-0.0,0.0,200.0,1.0,BALANCED
11,2033.0648816243283,2897.6677274519593,0.99772,1458,211,16.00898512978362,12,43.99101487021632,5.377133626536894,-0.12,-0.0,0.0,382.0,0.955,BALANCED
12,3491.4482000966655,2882.7458967466528,0.99753,1458,174,4.879858476720476,6,55.12014152327955,6.949689043371774,-0.06,-0.0,0.0,200.0,1.0,BALANCED
13,1989.2270427990404,2854.2819693612805,0.99734,1458,186,15.626324371778042,12,44.37367562822207,5.787731675811401,-0.12,-0.0,0.0,390.0,0.975,BALANCED
14,3554.387876740047,2850.2922619447245,0.99715,1458,179,4.8863554108797835,6,55.113644589120184,6.951361317789512,-0.06,-0.0,0.0,200.0,1.0,BALANCED
15,2174.6243841614214,2834.851317209618,0.99696,1458,190,15.7285066449579,12,44.2714933550421,5.601418163191476,-0.12,-0.0,0.0,398.0,0.995,BALANCED
16,3431.876508458931,2821.048156213891,0.99677,1458,181,4.886709766085628,6,55.113290233914334,6.774137225974286,-0.06,-0.0,0.0,200.0,1.0,BALANCED
17,2283.6866734376417,2824.743794272511,0.99658,1458,195,15.816725887317114,12,44.183274112682966,5.304286842658305,-0.12,-0.0,0.0,400.0,1.0,BALANCED
18,3467.3149401240444,2817.756645941869,0.99639,1458,179,4.882208700429476,6,55.117791299570385,6.755809500615236,-0.06,-0.0,0.0,200.0,1.0,BALANCED
19,2235.456344565271,2815.469235616201,0.9962,1458,201,15.888398161097806,12,44.11160183890216,5.634659531520063,-0.12,-0.0,0.0,400.0,1.0,BALANCED
20,3595.6873212155897,2825.6774173222975,0.99601,1458,183,4.886901055678237,6,55.11309894432179,6.843585408800066,-0.06,-0.0,0.0,200.0,1.0,BALANCED
21,2206.4831223599062,2843.0192413958557,0.99582,1458,199,15.879057403199553,12,44.120942596800624,5.315535301802847,-0.12,-0.0,0.0,400.0,1.0,BALANCED
22,3600.486552997278,2853.923076685917,0.99563,1458,180,4.888844306003348,6,55.11115569399668,6.848843145601503,-0.06,-0.0,0.0,200.0,1.0,BALANCED
23,2278.714687567055,2882.8718411627187,0.99544,1458,196,15.80102180350305,12,44.19897819649689,5.7718956615862025,-0.12,-0.0,0.0,400.0,1.0,BALANCED
24,3501.730020370438,2877.606055525758,0.99525,1458,185,4.924190661209194,6,55.07580933879079,7.005619054814513,-0.06,-0.0,0.0,200.0,1.0,BALANCED
25,2428.894513232118,2903.033068432827,0.9950600000000001,1458,196,15.825701045368715,12,44.17429895463117,5.47977143175723,-0.12,-0.0,0.0,400.0,1.0,BALANCED
26,3600.743021051444,2919.9197196920786,0.99487,1458,175,4.890763595432886,6,55.109236404567206,6.953291328427591,-0.06,-0.0,0.0,200.0,1.0,BALANCED
27,2232.789184404574,2914.829970788772,0.99468,1458,197,15.863173319085039,12,44.13682668091501,6.310144120328671,-0.12,-0.0,0.0,400.0,1.0,BALANCED
28,3453.111307320998,2913.409607508467,0.99449,1458,177,4.8841699506687615,6,55.11583004933121,6.741067237416718,-0.06,-0.0,0.0,200.0,1.0,BALANCED
29,2241.3992906618437,2914.0039021181246,0.9943,1458,199,15.908192560843451,12,44.09180743915654,5.491019891013532,-0.12,-0.0,0.0,400.0,1.0,BALANCED
30,3444.855353251493,2898.920705321715,0.99411,1458,184,4.88749888496541,6,55.112501115034675,6.742739511253313,-0.06,-0.0,0.0,200.0,1.0,BALANCED
31,2308.9996061098236,2909.1723536967065,0.99392,1458,196,15.842614835053277,12,44.15738516494685,5.8113925794733365,-0.12,-0.0,0.0,400.0,1.0,BALANCED
