episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-9806.32872045472,-9806.32872045472,21000,0.00944721675477922,871,8.182768583017381,5,51.817231416982544,10.0,-0.05,-0.0,0.0,0.89142116189003,140.0,0.30000000000000004
1,-5314.115221070721,-7560.221970762721,22000,0.008791287196800113,227,23.903818901110597,12,36.096181098889446,10.0,-0.12,-0.0,0.0,0.8978793299198151,380.0,0.7000000000000001
2,-10443.082904857452,-8521.175615460965,23000,0.008182608522474766,850,8.096890665061206,6,51.903109334938804,10.0,-0.06,-0.0,0.0,0.9010813897848129,190.0,0.1
3,100.2187074478865,-6365.827034733752,24000,0.007615628303028643,139,16.520297225448807,12,43.479702774551214,10.0,-0.12,-0.0,0.0,0.8654974156618118,340.0,0.2
4,-9463.655905218877,-6985.3928088307775,25000,0.007064045290462673,568,7.021060637666065,6,52.9789393623339,0.0,-0.06,-3.293401777838021,0.0,0.8750110641121864,190.0,0.9
5,1088.0878900118773,-5639.812692357002,26000,0.006571718957275152,101,17.268201117157233,12,42.73179888284271,10.0,-0.12,-0.0,0.0,0.8488663655519485,400.0,0.8
6,-7668.190905038811,-5929.581008454404,27000,0.006124800071120262,458,6.879286282190101,6,53.120713717809856,10.0,-0.06,-0.0,0.0,0.8374557533860206,140.0,0.4
7,-3645.51201421164,-5644.072384174057,28000,0.005721840192563832,264,20.627141708036774,12,39.372858291963134,10.0,-0.12,-0.0,0.0,0.8519502279162406,300.0,0.9
8,-10270.024178363396,-6158.067027972873,29000,0.005347686703316867,571,7.665304255013835,6,52.334695744985986,10.0,-0.06,-0.0,0.0,0.8403855556249619,200.0,1.0
9,-3121.694121546434,-5854.429737330229,30000,0.005044366582296789,137,20.82118560019585,12,39.17881439980424,8.752961574952785,-0.12,-0.0,0.0,0.8597750654816627,380.0,0.7000000000000001
10,-9910.324568247783,-5864.829322109535,31000,0.0047237606486305594,585,7.474018337079091,6,52.525981662920934,0.0,-0.06,-3.6598203509710903,0.0,0.8356967160105705,160.0,0.4
11,-275.06077142424215,-5360.923877144886,32000,0.00443579739658162,59,16.84821392569275,12,43.15178607430719,10.0,-0.12,-0.0,0.0,0.8456065401434898,400.0,0.5
12,-7993.749532287194,-5115.990539887861,33000,0.004195991263259202,469,6.937036309692543,6,53.06296369030743,0.0,-0.06,-2.8881650633732825,0.0,0.8370831668376922,140.0,0.6000000000000001
