episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,4008.36532366572,4008.36532366572,0.995,8,,,,,,,,
1,4020.084882032464,4014.225102849092,0.990025,10,,,,,,,,
2,4504.007989033781,4177.486064910655,0.985074875,11,,,,,,,,
3,4352.647106823254,4221.276325388804,0.9801495006250001,12,,,,,,,,
4,4084.7963356413625,4193.980327439316,0.9752487531218751,12,,,,,,,,
5,4061.6267151487464,4171.921392057554,0.9703725093562657,12,,,,,,,,
6,3916.7388147911115,4135.4667381623485,0.9655206468094844,12,,,,,,,,
7,4139.913201734016,4136.022546108807,0.960693043575437,12,,,,,,,,
8,4587.691865092081,4186.208025995837,0.9558895783575597,12,,,,,,,,
9,4437.685525543565,4211.355775950609,0.9511101304657719,12,,,,,,,,
10,4373.727713072036,4247.892014891241,0.946354579813443,12,,,,,,,,
