episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,-4708.860345781994,-4708.860345781994,0.999000499833375,3000,8,45.948536579143216,6,14.051463420856894,7.7671932992361565,-0.30000000000000004,-0.0,-2.0,0.20202141903340817
1,-4694.941007853084,-4701.900676817539,0.9980019986673331,6000,8,45.94351083980328,6,14.056489160196561,7.76671295493275,-0.30000000000000004,-0.0,0.0,0.30807668432593344
2,-4709.768388880006,-4704.523247505028,0.997004495503373,9000,10,45.95111214205314,6,14.048887857946783,7.768300174762956,-0.30000000000000004,-0.0,0.0,0.32310587279498576
3,-4773.783621830376,-4721.838341086364,0.9960079893439915,12000,7,45.95587240252864,6,14.044127597471258,7.771644757288735,-0.30000000000000004,-0.0,0.0,0.31734703861176966
4,-4497.214490983199,-4676.913571065731,0.9950124791926823,15000,7,45.93717962106737,6,14.062820378932608,7.780531216441778,-0.30000000000000004,-0.0,-2.0,0.3088561788201332
5,-4724.6686695485605,-4684.872754146203,0.9940179640539353,18000,9,45.95037988167615,6,14.049620118323991,7.761989263935421,-0.30000000000000004,-0.0,-2.0,0.2886926893144846
6,-4776.615623498172,-4697.978878339341,0.9930244429332351,21000,9,45.94231084969072,6,14.057689150309299,7.767334755700478,-0.30000000000000004,-0.0,0.0,0.2801085977256298
7,-4782.765975177128,-4708.577265444064,0.9920319148370607,24000,14,45.93492511006763,6,14.065074889932252,7.767742710476061,-0.30000000000000004,-0.0,0.0,0.2441821802407503
8,-4723.746581321414,-4710.262744985992,0.9910403787728838,27000,11,45.932016328636266,6,14.067983671363546,7.758956569652572,-0.30000000000000004,-0.0,0.0,0.26622120015323164
9,-4829.822958668416,-4722.2187663542345,0.9900498337491682,30000,10,45.93925858904335,6,14.060741410956632,7.759800276383427,-0.30000000000000004,-0.0,0.0,0.24335365943610668
10,-4568.53247402687,-4708.185979178723,0.9890602787753688,33000,6,45.94832189125451,6,14.05167810874538,7.768245582124962,-0.30000000000000004,-0.0,0.0,0.22649093614891172
11,-4448.472227199857,-4683.5391011134,0.9880717128619307,36000,10,45.940180151730225,6,14.059819848269917,7.76090715222315,-0.30000000000000004,-0.0,0.0,0.23306637905538083
12,-4502.231890033441,-4662.785451228743,0.9870841350202878,39000,6,45.9519033704662,6,14.048096629533665,7.76560371458492,-0.30000000000000004,-0.0,-2.0,0.18799335535615683
13,-4563.601889982096,-4641.767278043915,0.9860975442628621,42000,4,45.955407631134904,6,14.044592368864961,7.761000138035938,-0.30000000000000004,-0.0,-2.0,0.2050691883265972
14,-4628.945696202193,-4654.9403985658155,0.9851119396030629,45000,3,45.94400293327304,6,14.055997066726812,7.766710590268183,-0.30000000000000004,-0.0,0.0,0.191596672013402
15,-4736.474720696373,-4656.121003680596,0.9841273200552854,48000,8,45.940553193684444,6,14.059446806315517,7.762205417207784,-0.30000000000000004,-0.0,-2.0,0.19997102174907921
16,-4600.203833299276,-4638.479824660707,0.9831436846349099,50000,8,45.93566841230022,6,14.064331587699678,7.769786279172352,-0.30000000000000004,-0.0,-2.0,0.18214085387066006
17,-4598.747707074793,-4620.0779978504725,0.982161032358301,50000,5,45.954382672741616,6,14.0456173272584,7.774814992592427,-0.30000000000000004,-0.0,-2.0,0.19658592756837606
18,-4582.970855053758,-4606.000425223708,0.9811793622428063,50000,6,45.94798397495684,6,14.052016025042827,7.776858560568991,-0.30000000000000004,-0.0,-2.0,0.18420275639742612
19,-4700.929875166149,-4593.111116873481,0.9801986733067557,50000,8,45.944278235295286,6,14.055721764704511,7.761993285173907,-0.30000000000000004,-0.0,-2.0,0.16603517703711987
20,-4606.483534735298,-4596.906222944324,0.97921896456946,50000,7,45.94516145406148,6,14.05483854593856,7.773177384480947,-0.30000000000000004,-0.0,-2.0,0.1803651687502861
21,-4599.072988716275,-4611.966299095965,0.9782402350512105,50000,3,45.946035714528584,6,14.053964285471466,7.756849351190845,-0.30000000000000004,-0.0,-2.0,0.1617037092335522
22,-4356.874259547181,-4597.43053604734,0.9772624837732775,50000,8,45.9404813508117,6,14.059518649188412,7.759612129533259,-0.30000000000000004,-0.0,0.0,0.1499241491034627
23,-4842.519302141987,-4625.322277263328,0.9762857097579097,50000,13,45.955009611154345,6,14.044990388845575,7.780220962275026,-0.30000000000000004,-0.0,0.0,0.147121890373528
24,-4403.13772410502,-4602.741480053611,0.9753099120283332,50000,11,45.94378482990317,6,14.056215170096822,7.754468195706661,-0.30000000000000004,-0.0,0.0,0.14670109141618012
25,-4715.488429220862,-4600.64285090606,0.9743350896087498,50000,9,45.9487350903017,6,14.051264909698148,7.775940162823361,-0.30000000000000004,-0.0,0.0,0.13135925782844424
