episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,2954.018781084231,2954.018781084231,0.99981,1458,140,4.561728924151366,6,55.438271075848746,4.654883262129862,-0.06,-0.0,0.0,120.0,0.0
1,913.5541027667307,1933.7864419254806,0.99962,1458,158,15.080461950589253,12,44.91953804941078,3.0979677971999675,-0.12,-0.0,0.0,240.0,0.0
2,2785.6377914044638,2217.7368917518083,0.99943,1458,187,4.966007858490916,6,55.03399214150907,4.624337051484475,-0.06,-0.0,0.0,120.0,0.0
3,1263.4364351272693,1979.1617775956734,0.99924,1458,187,15.626794224327039,12,44.373205775673014,2.8152556112997686,-0.12,-0.0,0.0,240.0,0.0
4,2262.574611764673,2035.844344429473,0.99905,1458,188,4.964310213688178,6,55.03568978631181,4.803963566466888,-0.06,-0.0,0.0,120.0,0.0
5,1148.6441739154768,1887.977649343807,0.99886,1458,205,16.00850346653604,12,43.99149653346398,2.328381895774964,-0.12,-0.0,0.0,240.0,0.0
6,2986.118261090368,2044.8548795933154,0.99867,1458,150,4.642702831934903,6,55.35729716806508,4.710774920229487,-0.06,-0.0,0.0,120.0,0.0
7,1261.7424181135298,1946.9658219083426,0.99848,1458,195,15.72696361383683,12,44.27303638616318,2.639856924148493,-0.12,-0.0,0.0,240.0,0.0
8,3106.653207128884,2075.819975821736,0.99829,1458,167,4.801259187140746,6,55.19874081285921,4.857068100536947,-0.06,-0.0,0.0,120.0,0.0
9,1148.0385233614647,1983.0418305757091,0.9981,1458,208,16.08581285602439,12,43.91418714397573,3.107983207951989,-0.12,-0.0,0.0,240.0,0.0
10,2932.2861266342456,1980.8685651307103,0.99791,1458,156,4.652434121351552,6,55.34756587864843,4.769855225311571,-0.06,-0.0,0.0,120.0,0.0
11,1098.9873524787354,1999.4118901019112,0.99772,1458,184,15.626035129783608,12,44.373964870216334,2.6419376889045565,-0.12,-0.0,0.0,240.0,0.0
12,2539.17411751636,1974.7655227131006,0.99753,1458,167,4.802908476720476,6,55.19709152327954,4.916148405619623,-0.06,-0.0,0.0,120.0,0.0
13,1300.9541983332063,1978.5172990336941,0.99734,1458,175,15.36532437177804,12,44.63467562822208,3.155063973193525,-0.12,-0.0,0.0,240.0,0.0
14,2523.7001781691542,2004.6298556741426,0.99715,1458,189,4.967355410879782,6,55.03264458912019,4.918935529649189,-0.06,-0.0,0.0,120.0,0.0
15,1108.7801365051305,2000.6434519331076,0.99696,1458,185,15.628156644957901,12,44.3718433550421,2.7056851206258647,-0.12,-0.0,0.0,240.0,0.0
16,2965.3674475966777,1998.5683705837387,0.99677,1458,169,4.797609766085626,6,55.20239023391432,4.623562043290477,-0.06,-0.0,0.0,120.0,0.0
17,676.7602666587933,1940.070155438265,0.99658,1458,192,15.664625887317115,12,44.33537411268294,2.173811404430508,-0.12,-0.0,0.0,240.0,0.0
18,2736.312457669725,1903.0360804923494,0.99639,1458,153,4.647308700429477,6,55.352691299570374,4.593015834358725,-0.06,-0.0,0.0,120.0,0.0
19,1304.9240859875724,1918.72463675496,0.9962,1458,160,15.180098161097812,12,44.81990183890214,2.724432552533437,-0.12,-0.0,0.0,240.0,0.0
20,2958.5525664287607,1921.3512807344116,0.99601,1458,143,4.554801055678236,6,55.445198944321795,4.739309014666777,-0.06,-0.0,0.0,120.0,0.0
21,1332.3281073165213,1944.68535621819,0.99582,1458,203,16.013607403199554,12,43.98639259680063,2.1925588363380797,-0.12,-0.0,0.0,240.0,0.0
22,2804.58395435808,1971.226339902362,0.99563,1458,173,4.811894306003347,6,55.188105693996675,4.748071909335838,-0.06,-0.0,0.0,120.0,0.0
23,1038.3937893914688,1944.9702990081882,0.99544,1458,188,15.643521803503045,12,44.35647819649689,2.953159435977004,-0.12,-0.0,0.0,240.0,0.0
24,3172.302685885097,2009.8305497797828,0.99525,1458,145,4.640690661209193,6,55.35930933879079,5.009365091357524,-0.06,-0.0,0.0,120.0,0.0
25,1300.1127154683115,2028.963807676101,0.9950600000000001,1458,192,15.73525104536872,12,44.26474895463118,2.4662857195953833,-0.12,-0.0,0.0,240.0,0.0
26,2931.862206058732,2025.6132835223063,0.99487,1458,139,4.58296359543288,6,55.417036404567206,4.922152214045985,-0.06,-0.0,0.0,120.0,0.0
27,1188.088550526108,2076.7461119090376,0.99468,1458,155,15.047773319085037,12,44.95222668091497,3.850240200547784,-0.12,-0.0,0.0,240.0,0.0
28,2922.6275562450755,2095.3776217665727,0.99449,1458,137,4.560169950668766,6,55.43983004933118,4.56844539569453,-0.06,-0.0,0.0,120.0,0.0
29,1367.6417158977777,2101.6493847575935,0.9943,1458,155,15.050942560843453,12,44.949057439156554,2.48503315168922,-0.12,-0.0,0.0,240.0,0.0
