episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,5909.9823612883565,5909.9823612883565,1000,0.06935121864080429,50,3.840828924151361,6,56.15917107584872,6.792929957277918,-0.06,-0.0,0.0,0.0
1,5811.723765258029,5860.853063273193,2000,0.06861853040754795,74,4.042584746621403,6,55.957415253378606,6.8715420025595275,-0.06,-0.0,0.0,2.394526240825653
2,6331.941307771657,6017.882478106014,3000,0.06618044711649418,47,3.8140078584909194,2,56.18599214150907,6.774602230890685,-0.02,-0.0,0.0,1.780654857158661
3,6326.375959116749,6095.005848358698,4000,0.0640889285132289,49,3.8123996809352074,2,56.187600319064835,6.873214278005447,-0.02,-0.0,0.0,1.2203551399707795
4,6338.911153284903,6143.7869093439385,5000,0.06255417410284281,48,3.8163602136881805,2,56.18363978631183,6.882378139880132,-0.02,-0.0,0.0,0.8974555242061615
