episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,4154.611127958596,4154.611127958596,0.999000499833375,1000,,,,,,,,,0.16723120987415313
1,3903.9950249175354,4029.3030764380655,0.9980019986673331,2000,,,,,,,,,0.44831255950033666
2,4239.422622110362,4099.342924995498,0.997004495503373,3000,,,,,,,,,1.020345664396882
3,3998.673430956385,4074.1755514857196,0.9960079893439915,4000,,,,,,,,,1.61825975574553
4,4406.289434173846,4140.598328023345,0.9950124791926823,5000,,,,,,,,,1.8249512064456939
5,4086.952436961536,4131.65734617971,0.9940179640539353,6000,,,,,,,,,2.7496803799271583
6,4090.3685707359077,4125.758949687738,0.9930244429332351,7000,,,,,,,,,3.513468126952648
7,4255.557621393137,4141.983783650913,0.9920319148370607,8000,,,,,,,,,3.843574372306466
8,3832.3668805423317,4107.581905527737,0.9910403787728838,9000,,,,,,,,,4.355660168007017
9,4240.312927998643,4120.855007774828,0.9900498337491682,10000,,,,,,,,,5.273593989163637
10,4144.138120469807,4119.80770702595,0.9890602787753688,11000,,,,,,,,,5.718615575283766
11,4302.641426875971,4159.672347221792,0.9880717128619307,12000,,,,,,,,,6.35769771784544
12,4287.021184500908,4164.432203460848,0.9870841350202878,13000,,,,,,,,,7.277362541481852
13,4000.244745628475,4164.589334928056,0.9860975442628621,14000,,,,,,,,,6.834145075827837
14,4363.130207560525,4160.273412266724,0.9851119396030629,15000,,,,,,,,,7.814836232662201
15,3915.9054834045323,4143.168716911025,0.9841273200552854,16000,,,,,,,,,8.847078743577004
16,4367.201340527307,4170.8519938901645,0.9831436846349099,17000,,,,,,,,,9.719041492640972
17,3883.5047650148313,4133.646708252334,0.982161032358301,18000,,,,,,,,,9.160817480683328
18,3879.8551227420476,4138.395532472305,0.9811793622428063,19000,,,,,,,,,8.84378221616149
19,3904.5020263444067,4104.814442306881,0.9801986733067557,20000,,,,,,,,,10.523802083432674
20,4269.020914960199,4117.30272175592,0.97921896456946,21000,,,,,,,,,9.016289095878602
