episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-5759.765111857708,-5759.765111857708,1000,0.06093749962747097,314,5.165628924151362,6,54.83437107584875,0.0,-0.06,-6.845785419400037,0.0,0.0,160.0,0.7000000000000001
1,-17379.505800576884,-11569.635456217296,2000,0.059739421121776104,709,19.71411195058927,12,40.28588804941075,0.489981567608071,-0.12,-0.0,0.0,1.766044908761978,260.0,0.4
2,-6889.806619207501,-10009.692510547366,3000,0.056604258716106415,81,3.8977078584909197,6,56.102292141509054,5.427874837381963,-0.06,-0.0,0.0,1.6166768813133239,170.0,0.4
3,-10243.376806263737,-10068.113584476458,4000,0.05415098927915096,667,21.28509422432707,12,38.71490577567295,0.0,-0.12,-3.2410998035468452,0.0,1.667736073732376,380.0,0.0
4,-7819.636707257149,-9618.418209032596,5000,0.052735124714672565,753,7.916310213688184,5,52.08368978631185,0.0,-0.05,-12.052938739679488,0.0,1.4967854845523834,130.0,0.4
5,-13054.622870117346,-10191.118985880055,6000,0.05166970659047365,1000,32.856953466536055,0,27.143046533463977,0.0,-0.0,-19.061791218645606,0.0,1.321246379315853,240.0,0.0
6,-8389.552732176533,-9933.752378208123,7000,0.05062075983732939,764,9.774052831934906,6,50.22594716806497,6.16833124319699,-0.06,-0.0,0.0,1.204362542629242,200.0,1.0
7,-11301.630960958004,-10104.737201051857,8000,0.04974786564707756,915,27.683913613836868,12,32.31608638616314,1.6884577026719005,-0.12,-0.0,0.0,0.97322899132967,380.0,1.0
8,-9414.24100170839,-10028.015401124805,9000,0.04900079686194658,874,10.039259187140742,6,49.960740812859164,0.0,-0.06,-15.11848588656187,0.0,0.891159054338932,120.0,0.1
9,-11450.871582465596,-10170.301019258884,10000,0.048304660245776176,918,29.378812856024336,12,30.62118714397572,0.0,-0.12,-4.924301899448902,0.0,0.8146947997808457,240.0,0.2
10,-8328.345544452814,-10427.159062518394,11000,0.04768740199506283,875,9.735184121351567,6,50.264815878648456,5.749382247565541,-0.06,-0.0,0.0,0.7659699869155884,190.0,0.8
11,-10773.157209416257,-9766.524203402332,12000,0.04711270146071911,935,27.618085129783644,12,32.38191487021638,2.5976735374370072,-0.12,-0.0,0.0,0.6918700382113456,320.0,0.7000000000000001
12,-6774.655606897647,-9755.009102171349,13000,0.04660170339047909,692,8.937958476720485,6,51.062041523279575,6.774782330360863,-0.06,-0.0,0.0,0.6816580414772033,200.0,1.0
13,-9430.265161629613,-9673.697937707935,14000,0.04613753454759717,699,24.278024371778038,12,35.72197562822195,0.25500393729997906,-0.12,-0.0,0.0,0.6470593285560607,360.0,0.4
14,-5033.121310438059,-9395.046398026028,15000,0.0457021864131093,654,9.22390541087979,6,50.77609458912022,5.464201647236805,-0.06,-0.0,0.0,0.5821523751318455,160.0,1.0
15,-8077.3164618204855,-8897.31575719634,16000,0.04531976766884327,720,26.15545664495794,12,33.84454335504208,1.3586571633945632,-0.12,-0.0,0.0,0.5688758631050587,360.0,0.7000000000000001
16,-4999.5114278900555,-8558.311626767692,17000,0.04497547773644328,657,8.167659766085634,6,51.832340233914344,6.456771461793909,-0.06,-0.0,0.0,0.5506354166567325,200.0,0.8
