episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,-4112.631350403641,-4112.631350403641,1000,0.06093749962747097,433,6.052128924151371,6,53.94787107584875,4.081430703505143,-0.06,-0.0,0.0,0.0,130.0,1.0
1,-12899.718750796525,-8506.175050600083,2000,0.059674156829714775,890,25.516861950589277,12,34.4831380494107,0.0,-0.12,-4.843741075394639,0.0,1.7327869707345962,340.0,0.30000000000000004
2,-8945.159330265144,-8652.50314382177,3000,0.05672542471438646,590,6.457757858490922,6,53.54224214150913,5.926326235304618,-0.06,-0.0,0.0,1.577776249051094,180.0,0.0
3,-11020.70630950335,-9244.553935242166,4000,0.05418791435658932,777,22.128394224327053,12,37.871605775673,0.0,-0.12,-6.8224056627873475,0.0,1.5429896372556686,340.0,1.0
4,-7067.737157407158,-8809.190579675163,5000,0.052588905207812786,271,4.75371021368818,6,55.24628978631184,0.0,-0.06,-3.8051884479901688,0.0,1.4635461139678956,170.0,0.8
5,-17760.187473965372,-10301.023395390199,6000,0.051510585471987724,744,20.223653466536046,12,39.77634653346398,0.0,-0.12,-4.7510211312994155,0.0,1.3611840111017228,340.0,0.6000000000000001
6,-8952.93219880015,-10108.438938734476,7000,0.050538322888314724,654,7.210402831934897,6,52.7895971680651,0.0,-0.06,-14.014713654646073,0.0,1.1629586043953895,120.0,0.9
7,-11616.897420508549,-10296.996248956237,8000,0.04966388549655676,907,22.80141361383684,7,37.1985863861633,0.0,-0.07,-13.923202445601696,0.0,1.0415465658903122,260.0,1.0
8,-9789.45523100489,-10240.602802517198,9000,0.04888922814279795,926,9.837659187140753,2,50.162340812859185,0.0,-0.02,-5.894043816735008,0.0,0.9128857570886612,170.0,0.6000000000000001
9,-12332.174844255473,-10449.760006691025,10000,0.04817882925271988,1000,31.92536285602437,1,28.074637143975664,0.0,-0.01,-8.4651893372203,0.0,0.8003242510557175,300.0,0.1
10,-9717.72063428235,-11010.268935078895,11000,0.04751611594110727,929,9.858484121351559,1,50.141515878648455,3.269855225312106,-0.01,-0.0,0.0,0.7403436860442162,120.0,0.1
11,-12419.096555344508,-10962.206715533695,12000,0.0469085993245244,999,28.181935129783653,2,31.818064870216432,0.0,-0.02,-16.837388900084026,0.0,0.7089983436465264,240.0,0.8
12,-9566.138641477728,-11024.304646654953,13000,0.04636409878730774,903,9.997258476720477,2,50.00274152327956,0.13614045525257024,-0.02,-0.0,0.0,0.6768332144618034,200.0,0.30000000000000004
13,-13184.635060952089,-11240.697521799826,14000,0.04587654024362564,1000,32.50672437177804,0,27.493275628221912,0.0,-0.0,-4.219536638688655,0.0,0.6346722695231438,360.0,1.0
14,-6343.266068032775,-11168.25041286239,15000,0.045425781048834324,692,8.109255410879795,4,51.89074458912016,0.0,-0.04,-4.705489834045222,0.0,0.6274701946973801,160.0,0.5
15,-12064.025986017159,-10598.634264067567,16000,0.04503197502344847,994,30.707206644957974,3,29.292793355042075,0.0,-0.03,-14.765072806954835,0.0,0.5619172656536102,240.0,0.30000000000000004
16,-6705.677395087689,-10373.90878369632,17000,0.044681109953671694,710,7.72890976608563,4,52.271090233914315,0.0,-0.04,-6.615731003412342,0.0,0.5485505951941013,150.0,0.0
17,-12551.805634510143,-10467.399605096482,18000,0.04436619067564607,1000,29.576825887317163,3,30.423174112682947,0.0,-0.03,-6.376726976530525,0.0,0.5599985525012017,360.0,0.6000000000000001
18,-8820.442406535778,-10370.49832264957,19000,0.04409551154822111,875,9.741308700429487,4,50.25869129957049,5.1202415788692015,-0.04,-0.0,0.0,0.5407651028037072,160.0,1.0
19,-11896.786821279373,-10326.959520351958,20000,0.04385901149362326,993,27.8021481610978,4,32.197851838902245,0.0,-0.04,-3.767340204071008,0.0,0.5311487966775894,380.0,0.7000000000000001
20,-6202.458884137593,-9975.433345337484,21000,0.04365828074514866,642,7.620651055678248,6,52.379348944321826,4.22090062892369,-0.06,-0.0,0.0,0.514184461236,130.0,0.4
21,-11962.935445187342,-9929.817234321767,22000,0.043487331829965115,985,26.46170740319956,4,33.53829259680044,0.0,-0.04,-17.366951322197313,0.0,0.49645486727356913,260.0,0.9
22,-6336.909380520718,-9606.894308226065,23000,0.04334342200309038,705,8.022644306003361,4,51.977355693996635,4.243056118058939,-0.04,-0.0,0.0,0.4976346357166767,130.0,0.8
23,-10713.053538269924,-9359.736155957851,24000,0.04323079437017441,855,23.139621803503022,12,36.86037819649685,0.0,-0.12,-7.493067394807822,0.0,0.4427254628390074,280.0,0.30000000000000004
24,-4237.467622568138,-9149.156311411385,25000,0.04314174875617027,518,7.37444066120919,6,52.625559338790794,3.542261981807365,-0.06,-0.0,0.0,0.4382925865799189,120.0,0.8
25,-7620.0491020159425,-8704.758623011261,26000,0.04307407746091485,633,23.040551045368737,12,36.959448954631384,0.9474317563480583,-0.12,-0.0,0.0,0.4642577765882015,400.0,0.6000000000000001
26,-7561.755793410067,-8790.366462843502,27000,0.0430260868743062,774,7.883713595432891,6,52.116286404567134,0.0,-0.06,-0.05999213303286233,0.0,0.4621204000711441,200.0,0.1
27,-9701.893971209545,-8505.37529651344,28000,0.042993320152163506,813,23.411023319085057,12,36.588976680915025,1.0101347053750653,-0.12,-0.0,0.0,0.45574314162135127,360.0,0.0
28,-8878.046204105438,-8511.135676270409,29000,0.04297336796298623,867,9.302719950668767,6,50.697280049331304,0.0,-0.06,-11.979692575127988,0.0,0.4238269480317831,130.0,0.6000000000000001
29,-11507.762466982796,-8472.23324084075,30000,0.042962620966136456,829,23.284142560843453,12,36.715857439156586,0.0,-0.12,-6.483112738541279,0.0,0.4592050516605377,320.0,0.8
