episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,4994.528711944559,4994.528711944559,1000,0.06935121864080429,51,3.900228924151362,6,56.099771075848714,7.771050970094255,-0.06,-0.0,0.0,0.0
1,5910.78558216253,5452.657147053545,2000,0.06855356879532337,44,3.8436847466214044,6,56.1563152533786,7.770079401791515,-0.06,-0.0,0.0,2.283911340236664
2,3632.7540568032146,4846.022783636768,3000,0.0659472607076168,49,8.746907858490925,3,51.25309214150905,7.7645731705524765,-0.03,-0.0,0.0,1.6234466606378555
3,7103.8899827126415,5410.489583405736,4000,0.06401745695620775,48,3.8267996809352076,4,56.17320031906483,7.76625678824356,-0.04,-0.0,0.0,0.8453161019086838
4,7165.815149025801,5761.554696529749,5000,0.06286256015300751,47,3.8262602136881805,3,56.17373978631183,7.771705934761377,-0.03,-0.0,0.0,0.5023644952476025
