episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity,replication_state
0,-54.51616245435479,-54.51616245435479,0.99981,729,39,0.5709377810483318,0,59.429062218951685,0.0,-0.0,-2.344700831618529,0.0,200.0,0.3,BALANCED
1,-54.07745211554701,-54.2968072849509,0.99962,729,38,0.5710051646984028,0,59.42899483530159,0.0,-0.0,-1.316531443986908,0.0,200.0,0.3,BALANCED
2,-53.393829590174555,-53.99581472002546,0.99943,729,39,0.5695427035317803,0,59.43045729646821,0.0,-0.0,-0.19749138546101275,0.0,200.0,0.3,BALANCED
3,-53.44497108411797,-53.85810381104858,0.99924,729,36,0.5694303973768031,0,59.4305696026232,0.0,-0.0,-1.0822908854072466,0.0,200.0,0.3,BALANCED
4,-56.29401369950665,-54.34528578874019,0.99905,729,37,0.5702719361758485,0,59.42972806382415,0.596656716582532,-0.0,-0.0,0.0,200.0,0.3,BALANCED
5,-52.07825490190756,-53.96744730760142,0.99886,729,37,0.5697633198173364,0,59.43023668018267,0.0,-0.0,-0.6803710900779025,0.0,200.0,0.3,BALANCED
6,-49.56101383579819,-53.337956811629525,0.99867,729,35,0.5706048585863411,0,59.42939514141367,0.0,-0.0,-0.6013309796959732,0.0,200.0,0.3,BALANCED
7,-48.73732284199902,-52.76287756542572,0.99848,729,35,0.5707805524785705,0,59.42921944752141,0.0,-0.0,-1.4861305154049953,0.0,200.0,0.3,BALANCED
8,-52.83710992593844,-52.77112560548269,0.99829,729,40,0.5710460912432838,0,59.428953908756725,0.0,-0.0,-1.3486723735769024,0.0,200.0,0.3,BALANCED
9,-67.95833420677394,-54.28984646561181,0.9981,729,39,0.57053747493627,0,59.42946252506375,0.437894623868903,-0.0,-0.0,0.0,200.0,0.3,BALANCED
10,-53.16403447936437,-54.154633668112766,0.99791,729,36,0.5708030137138577,0,59.42919698628613,0.0,-0.0,-1.9651706418802206,0.0,200.0,0.3,BALANCED
11,-50.822948805125634,-53.82918333707064,0.99772,729,40,0.5706907075760466,0,59.429309292423966,0.5750149112053582,-0.0,-0.0,0.0,200.0,0.3,BALANCED
12,-54.2117750163863,-53.91097787969181,0.99753,729,37,0.5703802464008411,0,59.429619753599155,0.0,-0.0,-1.8506581087932972,0.0,200.0,0.3,BALANCED
13,-48.9690879271721,-53.463389563997225,0.99734,729,38,0.5704476300552037,0,59.429552369944794,0.0,-0.0,-0.8480503464971534,0.0,200.0,0.3,BALANCED
14,-62.99035773256916,-54.13302396730347,0.99715,729,38,0.5698491688156253,0,59.430150831184385,0.0,-0.0,-2.3690102879712205,0.0,200.0,0.3,BALANCED
15,-64.68924776721994,-55.39412325383471,0.99696,729,38,0.5707436218293421,0,59.42925637817066,0.0,-0.0,-3.161261335802399,0.0,200.0,0.3,BALANCED
16,-72.83206012392762,-57.721227882647646,0.99677,729,45,0.5707211606112214,0,59.42927883938879,0.0,-0.0,-2.6640526518586327,0.0,200.0,0.3,BALANCED
17,-56.96004245539674,-58.54349984398742,0.99658,729,39,0.5713645442612922,0,59.428635455738736,0.0,-0.0,-0.410268460147587,0.0,200.0,0.3,BALANCED
18,-65.38936006339331,-59.79872485773291,0.99639,729,40,0.5701900830732122,0,59.4298099169268,0.0,-0.0,-1.3421328726225523,0.0,200.0,0.3,BALANCED
19,-53.06137736120563,-58.30902917317608,0.9962,729,36,0.5700777769611504,0,59.42992222303886,0.1683764287278111,-0.0,-0.0,0.0,200.0,0.3,BALANCED
20,-54.57749435814919,-58.45037516105456,0.99601,729,38,0.5700553156958227,0,59.42994468430416,0.0,-0.0,-0.02789231404292103,0.0,200.0,0.3,BALANCED
21,-52.610518126632066,-58.629132093205214,0.99582,729,37,0.5698346993802258,0,59.43016530061977,0.0,-0.0,-0.9522542311267612,0.0,200.0,0.3,BALANCED
22,-60.6245112385408,-59.27040571542066,0.99563,729,40,0.5706762381749795,0,59.42932376182502,0.0,-0.0,-1.0877506948821791,0.0,200.0,0.3,BALANCED
23,-58.88450876204439,-60.26194779890788,0.99544,729,37,0.5705639320242939,0,59.42943606797572,0.02461399067008596,-0.0,-0.0,0.0,200.0,0.3,BALANCED
24,-60.58112199700833,-60.0210242253518,0.99525,729,43,0.5716934708319222,0,59.42830652916809,0.0,-0.0,-0.47173190827787703,0.0,200.0,0.3,BALANCED
25,-57.225583789964155,-59.27465782762623,0.9950600000000001,729,41,0.5708968545206171,0,59.429103145479374,0.0,-0.0,-2.374240002105945,0.0,200.0,0.3,BALANCED
26,-59.076120216596436,-57.899063836893106,0.99487,729,37,0.5705863932724554,0,59.42941360672757,0.0,-0.0,-1.6297364140053139,0.0,200.0,0.3,BALANCED
27,-57.26057583671583,-57.92911717502501,0.99468,729,37,0.5698980871518105,0,59.43010191284821,0.0,-0.0,-1.3146116647508244,0.0,200.0,0.3,BALANCED
28,-53.30344113632746,-56.720525282318434,0.99449,729,34,0.5707396259465642,0,59.42926037405342,0.09864245179893039,-0.0,-0.0,0.0,200.0,0.3,BALANCED
29,-64.92302879700823,-57.90669042589868,0.9943,729,43,0.5705190095966355,0,59.42948099040335,0.0,-0.0,-0.9126918497519476,0.0,200.0,0.3,BALANCED
