episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,450.3602921532736,450.3602921532736,0.99981,1458,136,4.387578924151365,6,55.61242107584875,6.152929957278344,-0.06,-0.0,0.0,200.0,1.0
1,-4813.125057550966,-2181.382382698846,0.99962,1458,524,16.712161950589238,12,43.28783804941073,0.0,-0.12,-4.19650391633938,0.0,360.0,0.6000000000000001
2,-1840.3450339799763,-2067.703266459223,0.99943,1458,192,4.3387078584909196,6,55.661292141509065,5.813693611774657,-0.06,-0.0,0.0,200.0,0.5
3,-6927.639804737997,-3282.6874010289166,0.99924,1458,639,17.999194224327066,12,42.00080577567293,0.7258090469831557,-0.12,-0.0,0.0,400.0,0.9
4,-870.564357236275,-2800.262792270388,0.99905,1458,44,3.64401021368818,6,56.35598978631181,6.282378139880464,-0.06,-0.0,0.0,200.0,1.0
5,-8457.044040623647,-3743.059666995932,0.99886,1458,610,18.330503466536044,12,41.66949653346396,0.0,-0.12,-0.25836796160276787,0.0,400.0,0.0
6,-1598.8510712109883,-3436.7441533123683,0.99867,1458,131,4.120702831934898,6,55.87929716806508,6.648331243191608,-0.06,-0.0,0.0,200.0,0.2
7,-5604.1640389874865,-3707.671639021758,0.99848,1458,610,18.359913613836852,12,41.640086386163205,0.0,-0.12,-7.562601987053155,0.0,320.0,0.30000000000000004
8,-537.2459512473572,-3355.4021181579355,0.99829,1458,61,3.7199091871407406,6,56.28009081285919,4.360370554342237,-0.06,-0.0,0.0,130.0,1.0
9,-3259.1672143517726,-3345.7786277773193,0.9981,1458,334,17.868712856024374,12,42.13128714397575,1.1313849011882349,-0.12,-0.0,0.0,400.0,0.7000000000000001
10,1523.1031962442105,-3238.5043373682256,0.99791,1458,44,3.599434121351551,6,56.400565878648436,5.961913135187265,-0.06,-0.0,0.0,200.0,1.0
11,-5074.394688827837,-3264.6313004959125,0.99772,1458,570,22.0569851297836,12,37.94301487021641,0.0,-0.12,-1.4898610357936448,0.0,400.0,1.0
12,-316.53012348849813,-3112.249809446764,0.99753,1458,35,3.5555084767204783,6,56.444491523279595,6.774782330360863,-0.06,-0.0,0.0,200.0,1.0
13,-3461.859533158128,-2765.6717822887776,0.99734,1458,338,17.07847437177804,12,42.92152562822196,1.0651977827172399,-0.12,-0.0,0.0,400.0,0.9
14,-4526.556267750994,-3131.27097334025,0.99715,1458,373,5.321955410879788,6,54.67804458912009,0.0,-0.06,-9.545218257288436,0.0,130.0,0.7000000000000001
15,-5493.103105393264,-2834.8768798172114,0.99696,1458,349,17.65135664495794,12,42.34864335504211,3.509122649789629,-0.12,-0.0,0.0,360.0,0.5
16,-6899.855815035252,-3364.977354199638,0.99677,1458,707,8.000259766085634,6,51.99974023391436,6.4157080288607125,-0.06,-0.0,0.0,180.0,0.30000000000000004
17,-3914.899662272966,-3196.050916528186,0.99658,1458,447,18.992825887317135,12,41.00717411268284,0.0,-0.12,-0.2621390627955922,0.0,400.0,1.0
18,-746.4526804951973,-3216.9715894529695,0.99639,1458,108,3.979508700429485,6,56.02049129957038,5.776193263094687,-0.06,-0.0,0.0,200.0,0.9
19,-6658.249472089118,-3556.8798152267045,0.9962,1458,436,18.079898161097834,12,41.92010183890215,0.0,-0.12,-1.0789731938688218,0.0,400.0,1.0
20,973.1577470819423,-3611.8743601429314,0.99601,1458,118,4.122351055678241,6,55.87764894432183,6.243585408800398,-0.06,-0.0,0.0,200.0,1.0
21,-5472.56581211597,-3651.691472471744,0.99582,1458,358,18.08495740319952,12,41.91504259680048,0.0,-0.12,-1.8885183594281596,0.0,400.0,0.8
22,-473.82841329623096,-3667.421301452518,0.99563,1458,49,3.7710443060033487,6,56.22895569399662,5.957986476738299,-0.06,-0.0,0.0,200.0,1.0
23,-7086.240460221454,-4029.8593941588506,0.99544,1458,347,17.783721803503038,12,42.21627819649697,0.3774264118172621,-0.12,-0.0,0.0,400.0,0.8
24,-848.1459965749605,-3662.018367041247,0.99525,1458,50,3.7091906612091914,6,56.2908093387908,6.125357189084419,-0.06,-0.0,0.0,200.0,1.0
25,-2501.620714087289,-3362.870127910649,0.9950600000000001,1458,427,17.00785104536874,12,42.99214895463133,0.0,-0.12,-2.694596097001467,0.0,360.0,1.0
26,1222.8417075434716,-2550.6003756527775,0.99487,1458,30,3.5178135954328784,6,56.482186404567216,6.07329132842751,-0.06,-0.0,0.0,200.0,1.0
27,-6463.621625404172,-2805.472571965898,0.99468,1458,476,17.34277331908504,12,42.657226680915,4.417844385814355,-0.12,-0.0,0.0,400.0,1.0
28,189.20507529448668,-2711.9067963869297,0.99449,1458,46,3.7623199506687675,6,56.23768004933121,6.129589662136676,-0.06,-0.0,0.0,200.0,1.0
29,-3806.9915717054682,-2426.7810063485645,0.9943,1458,345,18.763892560843455,12,41.236107439156605,0.0,-0.12,-0.07276071577181131,0.0,400.0,0.7000000000000001
30,1658.8176282404004,-2358.215018232718,0.99411,1458,31,3.603648884965408,6,56.39635111503464,6.122503621275877,-0.06,-0.0,0.0,200.0,1.0
31,-6856.367447288213,-2496.5951817499426,0.99392,1458,359,17.382964835053265,12,42.61703516494663,0.7108160578596223,-0.12,-0.0,0.0,400.0,1.0
32,608.8573288117012,-2388.3266075391493,0.99373,1458,52,3.8206512402141626,6,56.1793487597858,5.6131657806060975,-0.06,-0.0,0.0,150.0,1.0
33,-2158.98998981433,-1895.6015604984373,0.99354,1458,278,17.990754076597117,12,42.00924592340302,3.948238311175504,-0.12,-0.0,0.0,400.0,1.0
34,-2098.328317553966,-2020.6197925963377,0.99335,1458,392,5.765334174424978,6,54.23466582557501,6.812762193946549,-0.06,-0.0,0.0,200.0,1.0
35,-5479.2118530722255,-2318.3789064948314,0.99316,1458,451,18.09194635007739,12,41.90805364992251,0.5866866284763139,-0.12,-0.0,0.0,400.0,1.0
36,-1042.15657594672,-2544.8787348438505,0.99297,1458,404,6.271542529789607,6,53.728457470210394,6.640132908124883,-0.06,-0.0,0.0,200.0,1.0
37,-5530.131276302297,-2451.5296999336633,0.99278,1458,422,18.91285559237222,12,41.087144407627704,0.0,-0.12,-0.5336709986084109,0.0,400.0,1.0
38,-1904.8785504050836,-2660.93806250362,0.99259,1458,359,5.370641147929033,6,54.62935885207101,6.257296631842085,-0.06,-0.0,0.0,200.0,1.0
39,-5129.480286769126,-2793.186934009986,0.9924,1458,429,17.9978957402953,12,42.002104259704765,3.6651770873771783,-0.12,-0.0,0.0,360.0,1.0
40,764.9561882966591,-2882.57307800436,0.99221,1458,170,4.77186550318209,6,55.22813449681795,6.646322897595494,-0.06,-0.0,0.0,200.0,1.0
41,-5547.043478775602,-2751.6406811530987,0.99202,1458,312,18.0313049818391,12,41.968695018160865,0.0,-0.12,-0.35575313376282836,0.0,400.0,0.9
42,1529.8350361592493,-2659.542910418344,0.99183,1458,90,4.1367344373843125,6,55.863265562615645,0.3240258367011195,-0.06,-0.0,0.0,200.0,0.9
43,-1759.8536190242353,-2619.6292733393348,0.99164,1458,277,18.214397255770013,12,41.78560274422996,4.330922044361659,-0.12,-0.0,0.0,400.0,1.0
44,83.74500652966077,-2401.4219409309717,0.99145,1458,59,3.915166792714608,6,56.08483320728541,6.110581471071681,-0.06,-0.0,0.0,200.0,1.0
45,-2091.903554965141,-2062.6911111202635,0.99126,1458,288,17.289756498193544,12,42.710243501806346,0.30649451693781304,-0.12,-0.0,0.0,400.0,0.9
46,584.6994789773786,-1900.0055056278536,0.99107,1458,43,3.7773217268696344,6,56.222678273130335,6.807928531414649,-0.06,-0.0,0.0,200.0,1.0
47,-1695.5387457926995,-1516.546252576894,0.99088,1458,294,16.921238771802646,12,43.07876122819737,3.580186058239967,-0.12,-0.0,0.0,400.0,0.9
48,1013.7672879701399,-1224.6816687393716,0.99069,1458,179,4.597846082251431,6,55.402153917748564,0.0,-0.06,-1.3011002199633515,0.0,200.0,1.0
49,-2495.8854200068117,-961.3221820631403,0.9905,1458,327,17.428858013732654,12,42.57114198626725,2.1338642877132896,-0.12,-0.0,0.0,400.0,0.6000000000000001
50,269.5828552963374,-1010.8595153631725,0.99031,1458,81,4.000731016535191,6,55.99926898346471,6.131158651963973,-0.06,-0.0,0.0,200.0,1.0
51,-4901.010306416933,-946.2561981273054,0.99012,1458,387,17.913630287384635,12,42.08636971261535,0.6147492648791375,-0.12,-0.0,0.0,400.0,1.0
52,-372.86873399222395,-1136.5265751424527,0.98993,1458,63,3.801861371766788,6,56.1981386282332,6.68276903148918,-0.06,-0.0,0.0,200.0,1.0
53,-1855.1306833696642,-1146.0542815769954,0.98974,1458,312,17.381029529550663,12,42.618970470449156,3.110677388743348,-0.12,-0.0,0.0,400.0,1.0
54,17.02208969904825,-1152.7265732600567,0.98955,1458,82,4.033826621993198,6,55.96617337800668,6.321428607985533,-0.06,-0.0,0.0,200.0,1.0
55,-3240.9957581886224,-1267.635793582405,0.98936,1458,404,18.020923929467976,12,41.979076070532,1.585709740868766,-0.12,-0.0,0.0,400.0,1.0
56,120.8394467576188,-1314.0217968043812,0.98917,1458,62,3.78826497712608,6,56.21173502287391,5.764934377899166,-0.06,-0.0,0.0,200.0,1.0
57,-4855.889379119657,-1630.0568601370767,0.98898,1458,484,18.487053171140523,12,41.51294682885941,0.0,-0.12,-0.10972480244087812,0.0,400.0,1.0
