episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,2506.338880749171,2506.338880749171,1000,0.06935121864080429,4,3.596928924151362,6,56.40307107584865,7.771050970094255,-0.06,-0.0,0.0,0.0
1,3390.523457650603,2948.4311691998873,2000,0.06851428467780352,6,3.4845847466214046,6,56.5154152533786,7.770079401791515,-0.06,-0.0,0.0,2.574048764705658
2,519.2143002915465,2138.692212897107,3000,0.06619908940047026,580,10.634207858490912,2,49.36579214150915,3.7110207527148686,-0.02,-0.0,0.0,1.8347333484888078
3,2877.844636067999,2323.48031868983,4000,0.06418615859001875,1,3.3578996809352106,6,56.64210031906481,7.76625678824356,-0.06,-0.0,0.0,0.9351014304161072
4,2306.8606754722655,2320.156390046317,5000,0.06283642910420895,1,3.3672602136881795,6,56.63273978631183,7.771705934761377,-0.06,-0.0,0.0,0.48231133610010146
