episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,27590.08987333392,27590.08987333392,0.99981,243,,,,,,,,
1,27611.36064299724,27600.725258165578,0.99962,243,,,,,,,,
2,27580.873153739,27594.107890023384,0.99943,243,,,,,,,,
3,27468.25935314376,27562.645755803478,0.99924,243,,,,,,,,
4,27564.848018810175,27563.086208404817,0.99905,243,,,,,,,,
5,27573.8902489798,27564.88688183398,0.99886,243,,,,,,,,
6,27600.43477131418,27569.96515175972,0.99867,243,,,,,,,,
7,27595.29827629194,27573.13179232625,0.99848,243,,,,,,,,
8,27604.73540865248,27576.64330525139,0.99829,243,,,,,,,,
9,27607.86855595134,27579.765830321383,0.9981,243,,,,,,,,
10,27623.152392306543,27583.072082218645,0.99791,243,,,,,,,,
11,27561.700750053977,27578.106092924318,0.99772,243,,,,,,,,
12,27550.173909218873,27575.036168472307,0.99753,243,,,,,,,,
13,27566.57661160873,27584.867894318806,0.99734,243,,,,,,,,
14,27542.34338398492,27582.617430836275,0.99715,243,,,,,,,,
15,27592.533018492697,27584.481707787567,0.99696,243,,,,,,,,
16,27630.476405925583,27587.485871248704,0.99677,243,,,,,,,,
17,27603.05121001283,27588.2611646208,0.99658,243,,,,,,,,
18,27582.442675813694,27586.03189133692,0.99639,243,,,,,,,,
19,27584.926657247794,27583.73770146656,0.9962,243,,,,,,,,
20,27580.901615816565,27579.512623817565,0.99601,243,,,,,,,,
21,27603.778450920538,27583.720393904223,0.99582,243,,,,,,,,
22,27609.774994933563,27589.680502475694,0.99563,243,,,,,,,,
23,27582.797471119633,27591.30258842678,0.99544,243,,,,,,,,
24,27510.295100443687,27588.09776007266,0.99525,243,,,,,,,,
25,27598.91377681867,27588.735835905256,0.9950600000000001,243,,,,,,,,
26,27556.78616014799,27581.366811327498,0.99487,243,,,,,,,,
27,27621.4104594915,27583.202736275365,0.99468,243,,,,,,,,
28,27617.287404013856,27586.687209095377,0.99449,243,,,,,,,,
29,27598.545226460476,27588.049066016647,0.9943,243,,,,,,,,
30,27527.058497532384,27582.66475418823,0.99411,243,,,,,,,,
31,27595.117288583635,27581.79863795454,0.99392,243,,,,,,,,
32,27610.011454113646,27581.82228387255,0.99373,243,,,,,,,,
33,27611.096427547556,27584.65217951534,0.99354,243,,,,,,,,
34,27573.953074100948,27591.01797688107,0.99335,243,,,,,,,,
35,27547.526645085585,27585.879263707757,0.99316,243,,,,,,,,
36,27628.47690632023,27593.048338324985,0.99297,243,,,,,,,,
37,27596.30187224185,27590.537479600014,0.99278,243,,,,,,,,
38,27538.331670640044,27582.64190626263,0.99259,243,,,,,,,,
39,27621.348073278088,27584.922190944395,0.9924,243,,,,,,,,
40,27589.019027870672,27591.118243978224,0.99221,243,,,,,,,,
41,27558.654004642554,27587.471915584116,0.99202,243,,,,,,,,
42,27591.13633131074,27585.58440330383,0.99183,243,,,,,,,,
43,27603.978348647754,27584.872595413843,0.99164,243,,,,,,,,
44,27621.760822371452,27589.653370240896,0.99145,243,,,,,,,,
45,27576.129377693767,27592.513643501716,0.99126,243,,,,,,,,
46,27610.062546487326,27590.672207518423,0.99107,243,,,,,,,,
47,27611.185514113575,27592.160571705597,0.99088,243,,,,,,,,
48,27632.107730943804,27601.538177735976,0.99069,243,,,,,,,,
49,27606.644293877966,27600.06779979596,0.9905,243,,,,,,,,
