query,response_time_ms,cost_bw,cumulative_cost,replicas,bw_inter_provider_gb,bw_inter_region_gb,cpu_cost,replica_cost,total_cost,sla_violations_cumul,avg_bw_price
95,64.657173,0.00135,0.831584,2,0,1.35,0.001899,0,0.003249,51,0.006717
96,63.090959,0.00135,0.834917,2,0,1.35,0.001821,0,0.003171,51,0.006662
97,63.415915,0.00135,0.838313,2,0,1.35,0.001884,0,0.003234,51,0.006608
98,61.327346,0.00135,0.841541,2,0,1.35,0.001716,0,0.003066,51,0.006555
99,60.452916,0.00135,0.844753,2,0,1.35,0.0017,0,0.00305,51,0.006502
100,61.133368,0.00135,0.847989,2,0,1.35,0.001724,0,0.003074,51,0.006451
101,59.396717,0.00135,0.851169,2,0,1.35,0.001668,0,0.003018,51,0.006401
102,59.611989,0.00135,0.854339,2,0,1.35,0.001658,0,0.003008,51,0.006352
103,63.290295,0.00135,0.857721,2,0,1.35,0.00187,0,0.00322,51,0.006304
104,62.60555,0.00135,0.861032,2,0,1.35,0.001799,0,0.003149,51,0.006257
105,60.287652,0.00135,0.86426,2,0,1.35,0.001716,0,0.003066,51,0.006211
106,64.665169,0.00135,0.867669,2,0,1.35,0.001897,0,0.003247,51,0.006165
107,62.289629,0.00135,0.871009,2,0,1.35,0.001828,0,0.003178,51,0.006121
108,64.913249,0.00135,0.874464,2,0,1.35,0.001943,0,0.003293,51,0.006077
109,59.582037,0.00135,0.877645,2,0,1.35,0.001669,0,0.003019,51,0.006034
110,62.414769,0.00135,0.880945,2,0,1.35,0.001788,0,0.003138,51,0.005992
111,62.479986,0.00135,0.884228,2,0,1.35,0.001771,0,0.003121,51,0.00595
112,60.423513,0.00135,0.887423,2,0,1.35,0.001683,0,0.003033,51,0.00591
113,64.653172,0.00135,0.890836,2,0,1.35,0.0019,0,0.00325,51,0.00587
114,62.964637,0.00135,0.894158,2,0,1.35,0.00181,0,0.00316,51,0.00583
115,62.68163,0.00135,0.897467,2,0,1.35,0.001797,0,0.003147,51,0.005792
116,62.824788,0.00135,0.900771,2,0,1.35,0.001792,0,0.003142,51,0.005754
117,61.168528,0.00135,0.904019,2,0,1.35,0.001736,0,0.003086,51,0.005717
118,62.685877,0.00135,0.907364,2,0,1.35,0.001833,0,0.003183,51,0.00568
119,62.849938,0.00135,0.910716,2,0,1.35,0.00184,0,0.00319,51,0.005644
120,64.341883,0.00135,0.914127,2,0,1.35,0.0019,0,0.00325,51,0.005608
121,65.110131,0.00135,0.917562,2,0,1.35,0.001923,0,0.003273,51,0.005573
122,60.823053,0.00135,0.920817,2,0,1.35,0.001743,0,0.003093,51,0.005539
123,64.16522,0.00135,0.924227,2,0,1.35,0.001898,0,0.003248,51,0.005505
124,62.698623,0.00135,0.927565,2,0,1.35,0.001826,0,0.003176,51,0.005472
125,59.468124,0.00135,0.93076,2,0,1.35,0.001683,0,0.003033,51,0.005439
126,68.258057,0.00585,0.938568,3,0,1.35,0.001795,0,0.007645,51,0.005443
127,70.101224,0.00135,0.941952,3,0,1.35,0.001872,0,0.003222,51,0.005411
128,64.610766,0.00135,0.945127,3,0,1.35,0.001663,0,0.003013,51,0.005379
129,66.454261,0.00135,0.94841,3,0,1.35,0.001771,0,0.003121,51,0.005348
130,68.526553,0.00135,0.951857,3,0,1.35,0.001935,0,0.003285,51,0.005318
131,63.634382,0.00135,0.955147,3,0,1.35,0.001778,0,0.003128,51,0.005287
132,62.818896,0.00135,0.958417,3,0,1.35,0.001758,0,0.003108,51,0.005258
133,60.858537,0.00135,0.961652,3,0,1.35,0.001723,0,0.003073,51,0.005229
134,65.172621,0.00135,0.965092,3,0,1.35,0.001928,0,0.003278,51,0.0052
135,68.111824,0.00585,0.972884,4,0,1.35,0.00178,0,0.00763,51,0.005205
136,66.696658,0.00135,0.976156,4,0,1.35,0.001759,0,0.003109,51,0.005177
137,67.217591,0.00135,0.979468,4,0,1.35,0.0018,0,0.00315,51,0.005149
138,63.426259,0.00135,0.982638,4,0,1.35,0.001658,0,0.003008,51,0.005122
139,68.349084,0.00135,0.986065,4,0,1.35,0.001915,0,0.003265,51,0.005095
140,64.0489,0.00135,0.989359,4,0,1.35,0.001783,0,0.003133,51,0.005068
141,65.807583,0.00135,0.992799,4,0,1.35,0.001928,0,0.003278,51,0.005042
142,65.381753,0.00135,0.996243,4,0,1.35,0.001931,0,0.003281,51,0.005016
143,65.138337,0.00135,0.999672,4,0,1.35,0.001918,0,0.003268,51,0.004991
144,60.779968,0.00135,1.002899,4,0,1.35,0.001715,0,0.003065,51,0.004966
145,63.048616,0.00135,1.006233,4,0,1.35,0.001822,0,0.003172,51,0.004941
146,60.509394,0.00135,1.009458,4,0,1.35,0.001713,0,0.003063,51,0.004916
147,64.44962,0.00135,1.012843,4,0,1.35,0.001874,0,0.003224,51,0.004892
148,61.961523,0.00135,1.016161,4,0,1.35,0.001805,0,0.003155,51,0.004868
149,59.671383,0.00135,1.019336,4,0,1.35,0.001664,0,0.003014,51,0.004845
150,65.14129,0.00135,1.022769,4,0,1.35,0.00192,0,0.00327,51,0.004822
151,63.275162,0.00135,1.02614,4,0,1.35,0.001859,0,0.003209,51,0.004799
152,61.666644,0.00135,1.029383,4,0,1.35,0.001731,0,0.003081,51,0.004776
153,62.940676,0.00135,1.032737,4,0,1.35,0.001842,0,0.003192,51,0.004754
154,62.617877,0.00135,1.03607,4,0,1.35,0.001821,0,0.003171,51,0.004732
155,60.239857,0.00135,1.039265,4,0,1.35,0.001683,0,0.003033,51,0.004711
156,63.021391,0.00135,1.042611,4,0,1.35,0.001835,0,0.003185,51,0.004689
157,60.463068,0.00135,1.045815,4,0,1.35,0.001691,0,0.003041,51,0.004668
158,63.544728,0.00135,1.049178,4,0,1.35,0.001851,0,0.003201,51,0.004647
159,61.227694,0.00135,1.052427,4,0,1.35,0.001737,0,0.003087,51,0.004627
160,59.453252,0.00135,1.055627,4,0,1.35,0.001688,0,0.003038,51,0.004606
161,63.577824,0.00135,1.058998,4,0,1.35,0.001859,0,0.003209,51,0.004586
162,60.990044,0.00135,1.06224,4,0,1.35,0.00173,0,0.00308,51,0.004566
163,59.518203,0.00135,1.065434,4,0,1.35,0.001682,0,0.003032,51,0.004547
164,62.548501,0.00135,1.06874,4,0,1.35,0.001794,0,0.003144,51,0.004527
165,60.878729,0.00135,1.071988,4,0,1.35,0.001735,0,0.003085,51,0.004508
166,66.898145,0.00585,1.079688,5,0,1.35,0.001688,0,0.007538,51,0.004516
167,68.091725,0.00135,1.082908,5,0,1.35,0.001708,0,0.003058,51,0.004497
168,65.396217,0.00135,1.086081,5,0,1.35,0.001661,0,0.003011,51,0.004479
169,70.909811,0.00135,1.089511,5,0,1.35,0.001919,0,0.003269,51,0.00446
170,65.941021,0.00135,1.092827,5,0,1.35,0.001804,0,0.003154,51,0.004442
171,62.315456,0.00135,1.096048,5,0,1.35,0.001709,0,0.003059,51,0.004424
172,65.657926,0.00135,1.099447,5,0,1.35,0.001887,0,0.003237,51,0.004406
173,65.606972,0.00135,1.102888,5,0,1.35,0.001928,0,0.003278,51,0.004389
174,60.41167,0.00135,1.106114,5,0,1.35,0.001714,0,0.003064,51,0.004371
175,61.841263,0.00135,1.109357,5,0,1.35,0.001731,0,0.003081,51,0.004354
176,62.839146,0.00135,1.112676,5,0,1.35,0.001807,0,0.003157,51,0.004337
177,60.669555,0.00135,1.115902,5,0,1.35,0.001714,0,0.003064,51,0.004321
178,59.494134,0.00135,1.119081,5,0,1.35,0.001667,0,0.003017,51,0.004304
179,59.643397,0.00135,1.122262,5,0,1.35,0.00167,0,0.00302,51,0.004287
180,65.056832,0.00135,1.125697,5,0,1.35,0.001922,0,0.003272,51,0.004271
181,59.917304,0.00135,1.12889,5,0,1.35,0.001682,0,0.003032,51,0.004255
182,61.085835,0.00135,1.132164,5,0,1.35,0.001762,0,0.003112,51,0.004239
183,59.931379,0.00135,1.135381,5,0,1.35,0.001705,0,0.003055,51,0.004224
184,63.027271,0.00135,1.138738,5,0,1.35,0.001845,0,0.003195,51,0.004208
185,62.407573,0.00135,1.142079,5,0,1.35,0.001829,0,0.003179,51,0.004193
186,62.709415,0.00135,1.145417,5,0,1.35,0.001826,0,0.003176,51,0.004178
187,63.147066,0.00135,1.148794,5,0,1.35,0.001864,0,0.003214,51,0.004162
188,61.448592,0.00135,1.152051,5,0,1.35,0.001745,0,0.003095,51,0.004148
189,63.840931,0.00135,1.155417,5,0,1.35,0.001854,0,0.003204,51,0.004133
190,60.580813,0.00135,1.158662,5,0,1.35,0.001733,0,0.003083,51,0.004118
191,62.261443,0.00135,1.161949,5,0,1.35,0.001775,0,0.003125,51,0.004104
192,62.204996,0.00135,1.165234,5,0,1.35,0.001773,0,0.003123,51,0.00409
193,63.05835,0.00135,1.168565,5,0,1.35,0.001819,0,0.003169,51,0.004076
194,60.745826,0.00135,1.171822,5,0,1.35,0.001745,0,0.003095,51,0.004062
195,62.867122,0.00135,1.175167,5,0,1.35,0.001833,0,0.003183,51,0.004048
196,64.124177,0.00135,1.178551,5,0,1.35,0.001872,0,0.003222,51,0.004034
197,61.725171,0.00135,1.181806,5,0,1.35,0.001743,0,0.003093,51,0.00402
198,62.333012,0.00135,1.18513,5,0,1.35,0.001812,0,0.003162,51,0.004007
199,60.537289,0.00135,1.188312,5,0,1.35,0.00167,0,0.00302,51,0.003994
200,61.53141,0.00135,1.19161,5,0,1.35,0.001785,0,0.003135,51,0.003981
201,61.093484,0.00135,1.194852,5,0,1.35,0.00173,0,0.00308,51,0.003968
202,62.181278,0.00135,1.198139,5,0,1.35,0.001775,0,0.003125,51,0.003955
203,61.47653,0.00135,1.201429,5,0,1.35,0.001778,0,0.003128,51,0.003942
204,60.293294,0.00135,1.204628,5,0,1.35,0.001687,0,0.003037,51,0.003929
205,63.739781,0.00135,1.207977,5,0,1.35,0.001837,0,0.003187,51,0.003917
206,64.52691,0.00135,1.211399,5,0,1.35,0.001911,0,0.003261,51,0.003904
207,62.85833,0.00135,1.214703,5,0,1.35,0.001791,0,0.003141,51,0.003892
208,65.039309,0.00135,1.218127,5,0,1.35,0.001912,0,0.003262,51,0.00388
209,60.815665,0.00135,1.221349,5,0,1.35,0.00171,0,0.00306,51,0.003868
210,63.898823,0.00135,1.224755,5,0,1.35,0.001895,0,0.003245,51,0.003856
211,63.577994,0.00135,1.22812,5,0,1.35,0.001853,0,0.003203,51,0.003844
212,64.561917,0.00135,1.231504,5,0,1.35,0.001872,0,0.003222,51,0.003832
213,64.979901,0.00135,1.234951,5,0,1.35,0.001935,0,0.003285,51,0.003821
214,62.640242,0.00135,1.23826,5,0,1.35,0.001796,0,0.003146,51,0.003809
215,62.537573,0.00135,1.241605,5,0,1.35,0.001833,0,0.003183,51,0.003798
216,64.685928,0.00135,1.24505,5,0,1.35,0.001933,0,0.003283,51,0.003787
217,60.106178,0.00135,1.24824,5,0,1.35,0.001679,0,0.003029,51,0.003775
218,65.108609,0.00135,1.25169,5,0,1.35,0.001937,0,0.003287,51,0.003764
219,60.655186,0.00135,1.254903,5,0,1.35,0.001701,0,0.003051,51,0.003753
220,63.758862,0.00135,1.258286,5,0,1.35,0.001871,0,0.003221,51,0.003743
221,62.506118,0.00135,1.26162,5,0,1.35,0.001822,0,0.003172,51,0.003732
222,65.21779,0.00585,1.269374,6,0,1.35,0.001742,0,0.007592,51,0.003741
223,66.658726,0.00135,1.272699,6,0,1.35,0.001812,0,0.003162,51,0.003731
224,65.857982,0.00135,1.276001,6,0,1.35,0.00179,0,0.00314,51,0.00372
225,67.796617,0.00135,1.279455,6,0,1.35,0.001942,0,0.003292,51,0.00371
226,63.553218,0.00135,1.282701,6,0,1.35,0.001734,0,0.003084,51,0.003699
227,66.561718,0.00135,1.286155,6,0,1.35,0.001942,0,0.003292,51,0.003689
228,61.472,0.00135,1.289369,6,0,1.35,0.001703,0,0.003053,51,0.003679
229,62.64733,0.00135,1.292662,6,0,1.35,0.001781,0,0.003131,51,0.003668
230,63.233047,0.00135,1.296006,6,0,1.35,0.001832,0,0.003182,51,0.003658
231,61.005242,0.00135,1.299279,6,0,1.35,0.001761,0,0.003111,51,0.003648
232,63.66004,0.00135,1.302659,6,0,1.35,0.001869,0,0.003219,51,0.003639
233,64.392821,0.00135,1.306063,6,0,1.35,0.001892,0,0.003242,51,0.003629
234,59.698999,0.00135,1.309233,6,0,1.35,0.001657,0,0.003007,51,0.003619
235,62.987196,0.00135,1.312541,6,0,1.35,0.001796,0,0.003146,51,0.00361
236,62.774453,0.00135,1.315884,6,0,1.35,0.001831,0,0.003181,51,0.0036
237,64.246661,0.00135,1.319299,6,0,1.35,0.001903,0,0.003253,51,0.003591
238,61.187859,0.00135,1.322551,6,0,1.35,0.00174,0,0.00309,51,0.003581
239,61.361189,0.00135,1.325811,6,0,1.35,0.001747,0,0.003097,51,0.003572
240,63.493409,0.00135,1.329202,6,0,1.35,0.001879,0,0.003229,51,0.003563
241,59.995834,0.00135,1.332403,6,0,1.35,0.00169,0,0.00304,51,0.003554
242,59.60778,0.00135,1.335581,6,0,1.35,0.001666,0,0.003016,51,0.003544
243,59.799363,0.00135,1.338754,6,0,1.35,0.001661,0,0.003011,51,0.003535
244,61.922821,0.00135,1.342059,6,0,1.35,0.001793,0,0.003143,51,0.003527
245,62.45456,0.00135,1.345372,6,0,1.35,0.001801,0,0.003151,51,0.003518
246,63.097963,0.00135,1.348708,6,0,1.35,0.001825,0,0.003175,51,0.003509
247,59.663179,0.00135,1.351891,6,0,1.35,0.001671,0,0.003021,51,0.0035
248,60.542861,0.00135,1.355082,6,0,1.35,0.001679,0,0.003029,51,0.003492
249,59.960751,0.00135,1.35828,6,0,1.35,0.001685,0,0.003035,51,0.003483
250,60.932055,0.00135,1.36153,6,0,1.35,0.001738,0,0.003088,51,0.003475
251,64.465416,0.00135,1.364947,6,0,1.35,0.001906,0,0.003256,51,0.003466
252,65.552969,0.00135,1.36839,6,0,1.35,0.001931,0,0.003281,51,0.003458
253,64.346567,0.00135,1.371814,6,0,1.35,0.001912,0,0.003262,51,0.003449
254,62.616919,0.00135,1.375132,6,0,1.35,0.001806,0,0.003156,51,0.003441
255,60.076411,0.00135,1.37833,6,0,1.35,0.001687,0,0.003037,51,0.003433
256,62.730457,0.00135,1.381662,6,0,1.35,0.00182,0,0.00317,51,0.003425
257,59.349847,0.00135,1.384857,6,0,1.35,0.001682,0,0.003032,51,0.003417
258,60.762309,0.00135,1.38808,6,0,1.35,0.001712,0,0.003062,51,0.003409
259,62.624088,0.00135,1.391417,6,0,1.35,0.001825,0,0.003175,51,0.003401
260,60.544369,0.00135,1.394645,6,0,1.35,0.001716,0,0.003066,51,0.003393
261,62.545877,0.00135,1.39796,6,0,1.35,0.001803,0,0.003153,51,0.003385
262,59.882457,0.00135,1.401153,6,0,1.35,0.001681,0,0.003031,51,0.003378
263,60.155988,0.00135,1.404341,6,0,1.35,0.001676,0,0.003026,51,0.00337
264,63.949616,0.00135,1.407711,6,0,1.35,0.001858,0,0.003208,51,0.003362
265,60.611222,0.00135,1.410934,6,0,1.35,0.001711,0,0.003061,51,0.003355
266,61.577573,0.00135,1.414207,6,0,1.35,0.001761,0,0.003111,51,0.003347
267,65.032849,0.00135,1.417631,6,0,1.35,0.001912,0,0.003262,51,0.00334
268,63.471234,0.00135,1.420991,6,0,1.35,0.001847,0,0.003197,51,0.003332
269,63.302876,0.00135,1.424371,6,0,1.35,0.001869,0,0.003219,51,0.003325
270,64.947653,0.00135,1.427798,6,0,1.35,0.001915,0,0.003265,51,0.003318
271,59.537222,0.00135,1.430971,6,0,1.35,0.001661,0,0.003011,51,0.00331
272,63.658273,0.00135,1.43437,6,0,1.35,0.001886,0,0.003236,51,0.003303
273,61.52843,0.00135,1.437625,6,0,1.35,0.001744,0,0.003094,51,0.003296
274,59.509641,0.00135,1.440827,6,0,1.35,0.001689,0,0.003039,51,0.003289
275,60.111845,0.00135,1.444042,6,0,1.35,0.001703,0,0.003053,51,0.003282
276,62.127864,0.00135,1.44738,6,0,1.35,0.001826,0,0.003176,51,0.003275
277,61.365278,0.00135,1.450647,6,0,1.35,0.001755,0,0.003105,51,0.003268
278,62.964564,0.00135,1.453985,6,0,1.35,0.001826,0,0.003176,51,0.003261
279,62.37549,0.00135,1.457298,6,0,1.35,0.001801,0,0.003151,51,0.003254
280,60.927557,0.00135,1.460532,6,0,1.35,0.001722,0,0.003072,51,0.003248
281,63.560203,0.00135,1.463875,6,0,1.35,0.001832,0,0.003182,51,0.003241
282,61.56754,0.00135,1.467127,6,0,1.35,0.00174,0,0.00309,51,0.003234
283,61.027742,0.00135,1.470356,6,0,1.35,0.001716,0,0.003066,51,0.003228
284,63.786658,0.00135,1.473714,6,0,1.35,0.001846,0,0.003196,51,0.003221
285,61.863268,0.00135,1.477003,6,0,1.35,0.001778,0,0.003128,51,0.003215
286,59.780131,0.00135,1.480223,6,0,1.35,0.001708,0,0.003058,51,0.003208
287,62.607533,0.00135,1.483583,6,0,1.35,0.001848,0,0.003198,51,0.003202
288,64.771937,0.00135,1.486995,6,0,1.35,0.001901,0,0.003251,51,0.003195
289,63.782325,0.00135,1.490359,6,0,1.35,0.001852,0,0.003202,51,0.003189
290,61.901937,0.00135,1.493681,6,0,1.35,0.001809,0,0.003159,51,0.003182
291,60.726616,0.00135,1.49689,6,0,1.35,0.001698,0,0.003048,51,0.003176
292,61.320135,0.00135,1.500151,6,0,1.35,0.001749,0,0.003099,51,0.00317
293,63.994243,0.00135,1.503516,6,0,1.35,0.001853,0,0.003203,51,0.003164
294,63.72311,0.00135,1.506866,6,0,1.35,0.001838,0,0.003188,51,0.003158
295,64.651674,0.00135,1.510297,6,0,1.35,0.001919,0,0.003269,51,0.003152
296,64.38808,0.00135,1.513697,6,0,1.35,0.001888,0,0.003238,51,0.003145
297,61.056129,0.00135,1.51692,6,0,1.35,0.001711,0,0.003061,51,0.003139
298,60.979102,0.00135,1.520167,6,0,1.35,0.001735,0,0.003085,51,0.003133
299,60.455352,0.00135,1.523354,6,0,1.35,0.001675,0,0.003025,51,0.003127
300,61.693133,0.00135,1.52662,6,0,1.35,0.001754,0,0.003104,51,0.003122
301,63.921287,0.00135,1.530006,6,0,1.35,0.001874,0,0.003224,51,0.003116
302,60.786714,0.00135,1.533251,6,0,1.35,0.001733,0,0.003083,51,0.00311
303,59.824495,0.00135,1.536447,6,0,1.35,0.001684,0,0.003034,51,0.003104
304,61.722921,0.00135,1.539725,6,0,1.35,0.001766,0,0.003116,51,0.003098
305,64.339763,0.00135,1.54313,6,0,1.35,0.001893,0,0.003243,51,0.003093
306,60.100848,0.00135,1.546323,6,0,1.35,0.001682,0,0.003032,51,0.003087
307,63.02573,0.00135,1.549672,6,0,1.35,0.001837,0,0.003187,51,0.003081
308,64.307963,0.00135,1.553077,6,0,1.35,0.001893,0,0.003243,51,0.003076
309,59.138456,0.00135,1.556258,6,0,1.35,0.001669,0,0.003019,51,0.00307
310,60.144378,0.00135,1.559448,6,0,1.35,0.001678,0,0.003028,51,0.003065
