episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,-4736.374580981546,-4736.374580981546,0.999000499833375,3000,7,45.95663657914322,6,14.043363420856874,7.7671932992361565,-0.30000000000000004,-0.0,-2.0,0.18132313191890717
1,-4680.638176033632,-4708.506378507589,0.9980019986673331,6000,9,45.943160839803284,6,14.056839160196565,7.76671295493275,-0.30000000000000004,-0.0,0.0,0.28579956203699114
2,-4798.476289738726,-4738.496348917968,0.997004495503373,9000,13,45.946562142053146,6,14.05343785794677,7.768300174762956,-0.30000000000000004,-0.0,-2.0,0.3353980182111263
3,-4617.077747222418,-4708.141698494081,0.9960079893439915,12000,5,45.93132240252864,6,14.068677597471245,7.771644757288735,-0.30000000000000004,-0.0,-2.0,0.3657881285250187
4,-4796.390048512322,-4725.791368497729,0.9950124791926823,15000,7,45.94197962106737,6,14.05802037893262,7.780531216441778,-0.30000000000000004,-0.0,0.0,0.3630184505879879
5,-4701.630459268673,-4721.764550292886,0.9940179640539353,18000,6,45.95837988167615,6,14.041620118323992,7.761989263935421,-0.30000000000000004,-0.0,-2.0,0.35321250826120376
6,-4677.8878731736495,-4715.496453561566,0.9930244429332351,21000,9,45.949060849690724,6,14.05093915030929,7.767334755700478,-0.30000000000000004,-0.0,0.0,0.345576393827796
7,-4502.377466162654,-4688.856580136702,0.9920319148370607,24000,5,45.95757511006763,6,14.042424889932262,7.767742710476061,-0.30000000000000004,-0.0,-2.0,0.33310731559991835
8,-4562.6324173166295,-4674.831673156694,0.9910403787728838,27000,5,45.94901632863627,6,14.050983671363518,7.758956569652572,-0.30000000000000004,-0.0,0.0,0.3330132908374071
9,-4628.8025794441055,-4670.228763785435,0.9900498337491682,30000,8,45.957158589043345,6,14.042841410956619,7.759800276383427,-0.30000000000000004,-0.0,-2.0,0.32088188879191876
10,-4689.57730820917,-4665.549036508199,0.9890602787753688,33000,7,45.93797189125451,6,14.06202810874538,7.768245582124962,-0.30000000000000004,-0.0,0.0,0.2888315163552761
11,-4757.694886783031,-4673.254707583137,0.9880717128619307,36000,6,45.94868015173023,6,14.051319848269905,7.76090715222315,-0.30000000000000004,-0.0,0.0,0.23134504582732915
12,-4608.463491949678,-4654.253427804234,0.9870841350202878,39000,4,45.949403370466186,6,14.050596629533684,7.76560371458492,-0.30000000000000004,-0.0,-2.0,0.23385444641113282
13,-4619.795422613779,-4654.525195343369,0.9860975442628621,42000,8,45.944007631134895,6,14.055992368864944,7.761000138035938,-0.30000000000000004,-0.0,0.0,0.21563876159489154
14,-4728.287844076059,-4647.7149748997435,0.9851119396030629,45000,9,45.93405293327304,6,14.065947066726782,7.766710590268183,-0.30000000000000004,-0.0,0.0,0.20336553409695626
15,-4380.825340643992,-4615.634463037275,0.9841273200552854,48000,5,45.947153193684436,6,14.052846806315536,7.762205417207784,-0.30000000000000004,-0.0,0.0,0.2265838485956192
