episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,9121.834965179756,9121.834965179756,0.99981,243,,,,,,,,
1,9160.46364493259,9141.149305056173,0.99962,243,,,,,,,,
2,9230.142596859823,9170.81373565739,0.99943,243,,,,,,,,
3,9216.663119284776,9182.276081564236,0.99924,243,,,,,,,,
4,9236.37004470127,9193.094874191642,0.99905,243,,,,,,,,
5,9190.189925489787,9192.610716074667,0.99886,243,,,,,,,,
6,9190.226017820267,9192.270044895467,0.99867,243,,,,,,,,
7,9201.911344238913,9193.475207313397,0.99848,243,,,,,,,,
8,9196.439858339572,9193.80461298297,0.99829,243,,,,,,,,
9,9117.555569260863,9186.17970861076,0.9981,243,,,,,,,,
10,9223.357000874643,9196.33191218025,0.99791,243,,,,,,,,
11,9209.234147021178,9201.208962389112,0.99772,243,,,,,,,,
12,9230.063268429501,9201.201029546077,0.99753,243,,,,,,,,
13,9229.629512364343,9202.497668854034,0.99734,243,,,,,,,,
14,9210.362186492977,9199.896883033205,0.99715,243,,,,,,,,
15,9150.032622313887,9195.881152715614,0.99696,243,,,,,,,,
16,9181.114759693217,9194.970026902909,0.99677,243,,,,,,,,
17,9236.718502126914,9198.450742691708,0.99658,243,,,,,,,,
18,9216.26535648614,9200.433292506366,0.99639,243,,,,,,,,
19,9141.924286098925,9202.870164190172,0.9962,243,,,,,,,,
20,9196.88226845419,9200.222690948129,0.99601,243,,,,,,,,
21,9230.002475219242,9202.299523767933,0.99582,243,,,,,,,,
22,9210.055798174051,9200.298776742387,0.99563,243,,,,,,,,
23,9208.536209956674,9198.189446501621,0.99544,243,,,,,,,,
24,9229.362531017203,9200.089480954044,0.99525,243,,,,,,,,
25,9190.631188458832,9204.14933756854,0.9950600000000001,243,,,,,,,,
26,9210.143289970558,9207.052190596272,0.99487,243,,,,,,,,
27,9209.762991681946,9204.356639551774,0.99468,243,,,,,,,,
28,9174.168081410107,9200.146912044172,0.99449,243,,,,,,,,
29,9173.06385918757,9203.260869353038,0.9943,243,,,,,,,,
30,9223.426783521481,9205.915320859767,0.99411,243,,,,,,,,
31,9230.040056726004,9205.919079010444,0.99392,243,,,,,,,,
32,9214.718791159226,9206.385378308962,0.99373,243,,,,,,,,
33,9190.060671432268,9204.537824456518,0.99354,243,,,,,,,,
34,9197.36620290982,9201.338191645782,0.99335,243,,,,,,,,
35,9197.290030541177,9202.004075854016,0.99316,243,,,,,,,,
36,9176.254533328436,9198.615200189804,0.99297,243,,,,,,,,
37,9203.02987009427,9197.941888031037,0.99278,243,,,,,,,,
38,9230.180756019865,9203.54315549201,0.99259,243,,,,,,,,
39,9208.426110326507,9207.079380605905,0.9924,243,,,,,,,,
40,9197.13288319626,9204.449990573381,0.99221,243,,,,,,,,
41,9193.08783435075,9200.754768335859,0.99202,243,,,,,,,,
42,9203.610117246386,9199.643900944573,0.99183,243,,,,,,,,
43,9217.346985825567,9202.372532383904,0.99164,243,,,,,,,,
44,9176.986959660964,9200.334608059018,0.99145,243,,,,,,,,
45,9176.669005118723,9198.272505516772,0.99126,243,,,,,,,,
46,9229.77522450673,9203.624574634601,0.99107,243,,,,,,,,
47,9181.406312169787,9201.462218842153,0.99088,243,,,,,,,,
48,9125.229913387313,9190.9671345789,0.99069,243,,,,,,,,
49,9230.05624268777,9193.130147815025,0.9905,243,,,,,,,,
