episode,reward,avg10,epsilon,buffer,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,27594.938025938638,27594.938025938638,0.999000499833375,3000,,,,,,,,,0.06327101276721805
1,27617.889740584807,27606.413883261725,0.9980019986673331,6000,,,,,,,,,0.8075711042014881
2,27583.272415933097,27598.70006081885,0.997004495503373,9000,,,,,,,,,1.8674809154029937
3,27564.705216752525,27590.201349802268,0.9960079893439915,12000,,,,,,,,,2.159317290969193
4,27573.166714202842,27586.794422682382,0.9950124791926823,15000,,,,,,,,,3.4296112886827905
5,27570.779980751962,27584.12534902731,0.9940179640539353,18000,,,,,,,,,3.7672804227285086
6,27602.57394653786,27586.760862957388,0.9930244429332351,21000,,,,,,,,,4.746661216141656
7,27599.03871500297,27588.29559446309,0.9920319148370607,24000,,,,,,,,,4.916361610299209
8,27543.725252857577,27583.3433342847,0.9910403787728838,27000,,,,,,,,,4.910490992395207
9,27595.09376232292,27584.518377088523,0.9900498337491682,30000,,,,,,,,,5.203681135452353
10,27562.874990597844,27581.312073554443,0.9890602787753688,33000,,,,,,,,,5.749464640598744
11,27545.201736828632,27574.043273178824,0.9880717128619307,36000,,,,,,,,,5.548717895341106
12,27585.367336187184,27574.252765204234,0.9870841350202878,39000,,,,,,,,,5.054613210633397
13,27522.117956429483,27569.99403917193,0.9860975442628621,42000,,,,,,,,,6.233281395127997
14,27589.806837841064,27571.65805153575,0.9851119396030629,45000,,,,,,,,,5.57961726189591
15,27615.67697732965,27576.147751193515,0.9841273200552854,48000,,,,,,,,,5.434263481348753
16,27605.281075876985,27576.418464127426,0.9831436846349099,50000,,,,,,,,,5.423948971889913
17,27595.299798919645,27576.044572519102,0.982161032358301,50000,,,,,,,,,5.835586629360915
18,27615.360215131044,27583.208068746444,0.9811793622428063,50000,,,,,,,,,4.804519620854408
19,27576.61915710407,27581.36060822456,0.9801986733067557,50000,,,,,,,,,6.091788499392569
20,27560.438730773483,27581.11698224212,0.97921896456946,50000,,,,,,,,,5.305511810684111
21,27555.12162043674,27582.108970602934,0.9782402350512105,50000,,,,,,,,,6.075150784570724
22,27604.20557074833,27583.992794059053,0.9772624837732775,50000,,,,,,,,,5.5776796006038785
23,27529.055201042163,27584.68651852032,0.9762857097579097,50000,,,,,,,,,5.336910945884884
24,27597.080539713545,27585.413888707564,0.9753099120283332,50000,,,,,,,,,3.958404894497944
25,27602.705215077076,27584.116712482308,0.9743350896087498,50000,,,,,,,,,3.5006107342988253
26,27607.822455533926,27584.37085044801,0.9733612415243373,50000,,,,,,,,,3.681143838018179
27,27609.219543294206,27585.76282488546,0.9723883668012475,50000,,,,,,,,,3.896679340880364
28,27626.21053220056,27586.84785659241,0.9714164644666055,50000,,,,,,,,,4.236248393923742
29,27560.96417183009,27585.282358065007,0.9704455335485088,50000,,,,,,,,,3.90246355291456
30,27578.85124332677,27587.12360932034,0.9694755730760266,50000,,,,,,,,,3.789153054729104
31,27590.398802061638,27590.651327482832,0.9685065820791983,50000,,,,,,,,,4.620729332530172
32,27568.753208280006,27587.106091235997,0.9675385595890327,50000,,,,,,,,,3.869076407030225
33,27555.948308542116,27589.795401985997,0.9665715046375073,50000,,,,,,,,,4.1715832650626545
34,27608.873760228274,27590.974724037464,0.9656054162575671,50000,,,,,,,,,3.6918992483010515
35,27597.53301939249,27590.457504469006,0.9646402934831237,50000,,,,,,,,,3.8658188355155287
36,27627.709240404864,27592.446182956097,0.9636761353490542,50000,,,,,,,,,3.52863190109143
37,27615.599382005294,27593.08416682721,0.9627129408912003,50000,,,,,,,,,4.6104701203649165
38,27577.805633420863,27588.24367694924,0.9617507091463675,50000,,,,,,,,,4.17161746955011
39,27578.925499001598,27590.039809666392,0.9607894391523241,50000,,,,,,,,,4.805990602951497
40,27615.698197845784,27593.72450511829,0.9598291299477998,50000,,,,,,,,,3.821256692315219
41,27574.584309752507,27592.14305588738,0.9588697805724854,50000,,,,,,,,,4.247327713170089
42,27604.372603653886,27595.704995424767,0.9579113900670315,50000,,,,,,,,,4.779562334832735
43,27593.378689234243,27599.44803349398,0.9569539574730476,50000,,,,,,,,,3.470699477493763
44,27622.760822371452,27600.8367397083,0.9559974818331008,50000,,,,,,,,,3.7318218063237145
45,27615.421878113237,27602.625625580375,0.9550419621907156,50000,,,,,,,,,3.5014855997171255
46,27572.165283796574,27597.07122991954,0.9540873975903721,50000,,,,,,,,,4.809696111390367
47,27621.24771679553,27597.636063398568,0.9531337870775057,50000,,,,,,,,,4.597510269889608
48,27590.177054179163,27598.873205474403,0.9521811296985059,50000,,,,,,,,,2.3367731893155725
49,27613.547033403964,27602.335358914635,0.951229424500715,50000,,,,,,,,,2.8892329754756063
50,27596.29490182609,27600.39502931266,0.950278670532428,50000,,,,,,,,,3.017877519214526
51,27593.77247532051,27602.313845869467,0.9493288668428906,50000,,,,,,,,,4.69802397960797
52,27563.977946971307,27598.274380201205,0.9483800124822993,50000,,,,,,,,,4.9641804241796486
53,27594.84507782435,27598.421019060217,0.9474321065017994,50000,,,,,,,,,5.58844710463658
54,27612.43174340479,27597.388111163553,0.946485147953485,50000,,,,,,,,,5.5092077558021995
55,27595.104327550915,27595.356356107317,0.9455391358903975,50000,,,,,,,,,6.484204269000329
56,27466.460362378653,27584.785863965528,0.9445940693665246,50000,,,,,,,,,2.740993196601048
57,27609.31848381262,27583.592940667237,0.9436499474367998,50000,,,,,,,,,3.880705471225083
58,27625.365541385254,27587.111789387847,0.942706769157101,50000,,,,,,,,,5.345674402383156
59,27611.316313151812,27586.888717362628,0.94176453358425,50000,,,,,,,,,4.279991919705644
60,27568.552018213497,27584.114429001376,0.9408232397760111,50000,,,,,,,,,2.656743711363524
61,27623.405768905035,27587.07775835982,0.9398828867910903,50000,,,,,,,,,2.994949731272645
