episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-3794.1916004902732,-3794.1916004902732,0.99981,1458,286,5.877837547981421,6,54.122162452018635,10.0,-0.06,-0.0,0.0,180.0,0.5
1,-21745.72126912199,-12769.956434806132,0.99962,1458,848,23.8927352986384,12,36.10726470136147,0.0,-0.12,-2.2929711310516776,0.0,340.0,0.6000000000000001
2,-9054.36961045349,-11531.427493355251,0.99943,1458,620,7.617393382963914,6,52.382606617036046,1.9587570016502616,-0.06,-0.0,0.0,200.0,0.7000000000000001
3,-15994.22249520651,-12647.126243818066,0.99924,1458,649,21.761159510394226,12,38.238840489605785,1.5477996851164395,-0.12,-0.0,0.0,320.0,1.0
4,-4235.383807483667,-10964.777756551186,0.99905,1458,49,4.352517437923983,6,55.64748256207601,10.0,-0.06,-0.0,0.0,200.0,0.30000000000000004
5,-19110.660835687475,-12322.424936407233,0.99886,1458,801,23.697724772634455,12,36.30227522736543,0.0,-0.12,-7.151114265020424,0.0,300.0,0.8
6,-7605.729783627116,-11648.611343152932,0.99867,1458,513,6.923512153061368,6,53.07648784693861,0.0,-0.06,-5.7566611334535445,0.0,170.0,0.1
7,-14913.762762752107,-12056.75527060283,0.99848,1458,632,21.015103189289036,12,38.984896810711,0.0,-0.12,-0.5149233521313601,0.0,400.0,0.9
8,-6973.758670525765,-11491.977870594266,0.99829,1458,332,5.821372208034293,6,54.178627791965674,10.0,-0.06,-0.0,0.0,130.0,1.0
9,-18372.414085346147,-12180.021492069454,0.9981,1458,692,21.199908452237388,12,38.80009154776276,0.0,-0.12,-0.2927136875531611,0.0,360.0,0.30000000000000004
10,-9136.308760177912,-12714.233208038218,0.99791,1458,478,6.594994042952418,6,53.40500595704758,10.0,-0.06,-0.0,0.0,150.0,0.9
11,-17790.991115791414,-12318.760192705162,0.99772,1458,734,22.66203266380007,12,37.33796733619989,10.0,-0.12,-0.0,0.0,400.0,0.30000000000000004
12,-10656.743950333479,-12478.997626693159,0.99753,1458,688,8.166052098071269,6,51.83394790192874,0.0,-0.06,-2.7582389373941885,0.0,180.0,1.0
13,-15204.177840440585,-12399.993161216567,0.99734,1458,670,22.858627926254904,12,37.141372073745075,2.1305668176872627,-0.12,-0.0,0.0,400.0,0.4
14,-2247.385975117321,-12201.193377979931,0.99715,1458,33,4.554315933075211,6,55.44568406692482,10.0,-0.06,-0.0,0.0,160.0,0.4
15,-18990.928408047792,-12189.220135215965,0.99696,1458,729,20.691772137839028,12,39.30822786216101,0.0,-0.12,-1.4802329433029726,0.0,340.0,0.6000000000000001
16,-14822.92736862751,-12910.939893716004,0.99677,1458,727,7.7645079880867724,6,52.23549201191311,0.0,-0.06,-1.8548614735306534,0.0,190.0,0.6000000000000001
17,-15587.566505687511,-12978.320268009546,0.99658,1458,722,23.274087400293848,12,36.725912599706064,0.0,-0.12,-1.6860973190808792,0.0,340.0,0.1
18,-4565.221950561261,-12737.466596013093,0.99639,1458,250,5.497497822974856,6,54.50250217702515,10.0,-0.06,-0.0,0.0,120.0,0.9
19,-18826.2544473693,-12782.850632215408,0.9962,1458,735,20.780441612478835,12,39.219558387521225,0.21961897526437218,-0.12,-0.0,0.0,400.0,0.7000000000000001
20,-5740.150855660205,-12443.234841763637,0.99601,1458,433,6.758181878072236,6,53.241818121927714,10.0,-0.06,-0.0,0.0,180.0,0.0
21,-20793.282065630206,-12743.463936747517,0.99582,1458,835,23.09320687514819,12,36.906793124851646,0.0,-0.12,-3.5103806895457934,0.0,360.0,0.9
22,-4570.383631039026,-12134.827904818072,0.99563,1458,239,5.402006832826882,6,54.597993167173165,10.0,-0.06,-0.0,0.0,150.0,0.5
23,-20307.72790160199,-12645.182910934212,0.99544,1458,807,22.81605688249886,12,37.18394311750119,0.0,-0.12,-1.5933983100369797,0.0,360.0,0.2
24,-7505.589480906937,-13171.003261513173,0.99525,1458,473,6.800768887885646,6,53.19923111211438,10.0,-0.06,-0.0,0.0,150.0,0.2
25,-17894.32519603107,-13061.342940311502,0.9950600000000001,1458,723,20.867232145189714,12,39.13276785481043,0.9748023699399349,-0.12,-0.0,0.0,240.0,0.8
26,-9783.948550142886,-12557.44505846304,0.99487,1458,551,7.236080722838089,6,52.7639192771618,10.0,-0.06,-0.0,0.0,140.0,0.8
27,-20980.85415664708,-13096.773823558997,0.99468,1458,791,22.624016357310317,12,37.375983642689725,0.0,-0.12,-9.067429156335223,0.0,280.0,0.7000000000000001
28,-7616.537689537065,-13401.905397456576,0.99449,1458,428,6.402014777785278,6,53.597985222214824,10.0,-0.06,-0.0,0.0,160.0,0.0
29,-19782.20150514584,-13497.500103234232,0.9943,1458,817,22.874431619443243,12,37.12556838055677,0.0,-0.12,-13.034382407055798,0.0,240.0,0.8
