episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss
0,7542.237107256736,7542.237107256736,1000,0.06935121864080429,4,3.403428924151364,6,56.59657107584868,7.771050970094255,-0.06,-0.0,0.0,0.0
1,7494.912134299384,7518.574620778059,2000,0.06879802979528904,10,3.4656847466214047,6,56.5343152533786,7.770079401791515,-0.06,-0.0,0.0,2.7601568150520324
2,7636.3388754431535,7557.829372333091,3000,0.0668822256848216,4,3.3730078584909267,4,56.626992141509064,7.764573170551766,-0.04,-0.0,0.0,1.9623431527614594
3,4328.5410616175695,6750.50729465421,4000,0.06495731230825186,123,7.855199680935212,3,52.144800319064935,7.76625678824427,-0.03,-0.0,0.0,1.2921707850694657
4,7680.903422251305,6936.586520173629,5000,0.06332143396139145,1,3.3483602136881796,3,56.65163978631184,7.771705934761377,-0.03,-0.0,0.0,1.114339154958725
