episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-2683.7553439948233,-2683.7553439948233,0.99981,1458,430,6.003528924151372,6,53.99647107584875,5.474035243856874,-0.06,-0.0,0.0,170.0,0.8
1,-10085.881213900502,-6384.818278947663,0.99962,1458,849,24.251461950589263,12,35.74853804941068,0.0,-0.12,-13.718738329359352,0.0,260.0,0.2
2,-8415.444575185082,-7061.693711026802,0.99943,1458,705,7.578257858490926,6,52.42174214150913,0.0,-0.06,-8.34832218898207,0.0,150.0,0.1
3,-10842.85026102053,-8006.982848525235,0.99924,1458,569,19.166494224327046,12,40.83350577567294,0.0,-0.12,-8.983402722904552,0.0,280.0,0.6000000000000001
4,-6572.936775145212,-7720.173633849231,0.99905,1458,236,4.482360213688182,6,55.517639786311825,0.0,-0.06,-0.23441018079164433,0.0,200.0,0.6000000000000001
5,-16157.012592186038,-9126.313460238698,0.99886,1458,736,19.582853466536037,12,40.41714653346396,0.7904178785739224,-0.12,-0.0,0.0,380.0,0.9
6,-5048.1546775659135,-8543.719348428302,0.99867,1458,253,4.549552831934905,6,55.45044716806511,0.0,-0.06,-10.069754561125105,0.0,140.0,0.1
7,-12988.132892614021,-9099.271041451517,0.99848,1458,542,17.79651361383683,12,42.203486386163256,0.0,-0.12,-2.5599005213231862,0.0,280.0,0.0
8,-7353.338293861967,-8905.278513941566,0.99829,1458,393,5.219309187140742,6,54.78069081285925,4.360370554342237,-0.06,-0.0,0.0,130.0,0.7000000000000001
9,-13272.549178667192,-9342.005580414128,0.9981,1458,608,19.112962856024385,12,40.88703714397571,2.0267169766640105,-0.12,-0.0,0.0,340.0,0.6000000000000001
10,-7928.933607658605,-9866.523406780505,0.99791,1458,627,6.890284121351555,6,53.1097158786484,5.846570150208084,-0.06,-0.0,0.0,180.0,0.5
11,-15314.447777337988,-10389.380063124256,0.99772,1458,752,20.994085129783628,12,39.005914870216365,0.0,-0.12,-3.960994147953927,0.0,280.0,0.7000000000000001
12,-7752.901408710561,-10323.125746476802,0.99753,1458,429,5.53190847672047,6,54.46809152327951,6.89977087406338,-0.06,-0.0,0.0,190.0,0.2
13,-13856.615723159375,-10624.502292690688,0.99734,1458,692,19.72582437177803,12,40.27417562822202,0.0,-0.12,-6.1613238838145,0.0,300.0,0.4
14,-6737.480632934194,-10640.956678469587,0.99715,1458,305,4.655505410879782,6,55.34449458912009,6.651361317789501,-0.06,-0.0,0.0,200.0,0.30000000000000004
15,-15823.469173389,-10607.602336589882,0.99696,1458,728,20.304106644957916,12,39.695893355042124,1.1935387959626609,-0.12,-0.0,0.0,380.0,1.0
16,-8318.893924310054,-10934.676261264296,0.99677,1458,537,5.985609766085634,6,54.01439023391435,5.170964327242428,-0.06,-0.0,0.0,160.0,0.9
17,-12655.309933761144,-10901.393965379008,0.99658,1458,677,20.037275887317136,12,39.96272411268293,0.0,-0.12,-2.8966341915264193,0.0,340.0,0.2
18,-8186.426229829603,-10984.702758975774,0.99639,1458,510,5.928458700429483,6,54.07154129957043,6.096193263095362,-0.06,-0.0,0.0,200.0,0.30000000000000004
19,-16467.44537153693,-11304.192378262745,0.9962,1458,753,19.70079816109779,12,40.29920183890216,0.0,-0.12,-3.9282037574922546,0.0,340.0,0.4
20,-5461.893423812693,-11057.488359878154,0.99601,1458,299,4.83560105567824,6,55.164398944321825,5.826206009777826,-0.06,-0.0,0.0,180.0,0.4
21,-14414.810919241461,-10967.524674068502,0.99582,1458,734,21.222357403199524,12,38.777642596800504,0.0,-0.12,-5.751198069917156,0.0,340.0,0.8
22,-6898.851583445414,-10882.119691541986,0.99563,1458,458,5.772644306003353,6,54.227355693996664,5.842207196375505,-0.06,-0.0,0.0,180.0,0.7000000000000001
23,-16166.966415674735,-11113.154760793523,0.99544,1458,745,19.29752180350304,12,40.70247819649696,0.0,-0.12,-7.916635893877495,0.0,260.0,0.5
24,-3723.0156844033513,-10811.708265940437,0.99525,1458,60,3.7820906612091916,6,56.21790933879081,6.125357189084419,-0.06,-0.0,0.0,200.0,1.0
25,-11529.925491956841,-10382.35389779722,0.9950600000000001,1458,561,20.874701045368745,12,39.12529895463135,0.5574317563479014,-0.12,-0.0,0.0,400.0,0.6000000000000001
26,-6535.039040942853,-10203.968409460504,0.99487,1458,521,6.492763595432873,6,53.50723640456714,0.0,-0.06,-10.861526358512098,0.0,130.0,0.8
27,-14674.596914073742,-10405.89710749176,0.99468,1458,738,19.78222331908504,12,40.21777668091502,0.0,-0.12,-3.8727120648098223,0.0,300.0,1.0
28,-6610.998968979013,-10248.354381406703,0.99449,1458,378,5.367469950668766,6,54.632530049331244,0.0,-0.06,-11.466857391190203,0.0,140.0,0.7000000000000001
29,-17465.04855181637,-10348.114699434645,0.9943,1458,753,20.178692560843434,12,39.82130743915651,0.0,-0.12,-7.5896581653908335,0.0,280.0,0.9
