episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity,replication_state
14,3162.8050322219033,2574.1805069605,15000,0.047631711699068546,48,3.8113054108797857,2,56.18869458912012,6.951361317789512,-0.02,-0.0,0.0,0.34566024541854856,200.0,0.3,BALANCED
15,2282.5508250402922,2572.5880268049127,16000,0.04715147614479065,67,13.294006644957907,5,46.70599335504211,5.62341107237552,-0.05,-0.0,0.0,0.30726189583539965,400.0,0.3,BALANCED
16,3254.799831314708,2609.9074919054274,17000,0.04673721082508564,50,3.811659766085631,2,56.188340233914296,6.774137225974286,-0.02,-0.0,0.0,0.28571508128196,200.0,0.3,BALANCED
17,1757.3061707776624,2556.7161128035227,18000,0.046357871033251286,72,15.091775887317118,5,44.908224112682866,5.304286842658305,-0.05,-0.0,0.0,0.3232288293540478,400.0,0.3,BALANCED
18,3296.9968091317487,2580.9904566056143,19000,0.04601743072271347,49,3.8112087004294795,2,56.18879129957041,6.755809500615236,-0.02,-0.0,0.0,0.2838386607915163,200.0,0.3,BALANCED
19,1581.4171510561985,2511.663209404243,20000,0.045717211440205574,130,15.726848161097829,5,44.27315183890209,5.634659531520063,-0.05,-0.0,0.0,0.30421282067894934,400.0,0.3,BALANCED
20,3343.7389860234234,2540.6859209326067,21000,0.045444329269230366,53,3.80780105567824,2,56.1921989443218,6.843585408800066,-0.02,-0.0,0.0,0.2983690765500069,200.0,0.3,BALANCED
21,1853.6869940610757,2496.222714835497,22000,0.04519140534102917,66,14.707707403199535,5,45.29229259680056,5.315535301802847,-0.05,-0.0,0.0,0.3166103707998991,400.0,0.3,BALANCED
22,3341.845181040792,2518.0077917544304,23000,0.04496525414288044,52,3.829994306003349,2,56.17000569399663,6.848843145601503,-0.02,-0.0,0.0,0.29497874915599825,200.0,0.3,BALANCED
23,2393.419214551954,2626.8566195219764,24000,0.04476159159094095,63,13.224321803503049,5,46.775678196496884,5.7718956615862025,-0.05,-0.0,0.0,0.2909796330332756,400.0,0.3,BALANCED
24,3327.0591665485676,2643.282032954642,25000,0.04458313900977373,46,3.8167406612091908,2,56.18325933879083,7.005619054814513,-0.02,-0.0,0.0,0.2636343829147518,200.0,0.3,BALANCED
25,2370.6292090471684,2652.0898713553297,26000,0.044425141997635365,64,13.253951045368716,5,46.74604895463116,5.47977143175723,-0.05,-0.0,0.0,0.2571550452709198,400.0,0.3,BALANCED
26,3353.5123218836125,2661.96112041222,27000,0.04428393952548504,46,3.8238135954328767,2,56.176186404567176,6.953291328427591,-0.02,-0.0,0.0,0.2585757824033499,200.0,0.3,BALANCED
27,2359.3539315971566,2722.16589649417,28000,0.04415883123874664,65,13.27342331908504,5,46.72657668091497,5.810144120328415,-0.05,-0.0,0.0,0.26594797395169734,400.0,0.3,BALANCED
28,3347.5405045282446,2727.22026603382,29000,0.04404628835618496,48,3.8172199506687674,2,56.18278004933121,6.741067237416718,-0.02,-0.0,0.0,0.23707164466381073,200.0,0.3,BALANCED
29,2374.7152032152158,2806.550071249721,30000,0.04395366366952658,64,13.267592560843452,5,46.73240743915655,5.491019891013532,-0.05,-0.0,0.0,0.2327665136754513,400.0,0.3,BALANCED
30,3299.0573850795736,2802.081911155336,31000,0.04387466236948967,52,3.812448884965409,2,56.18755111503465,6.742739511253313,-0.02,-0.0,0.0,0.21738568909466266,200.0,0.3,BALANCED
31,2398.527505570558,2856.5659623062843,32000,0.04380805045366287,63,13.262764835053284,5,46.73723516494674,5.8113925794733365,-0.05,-0.0,0.0,0.22330382991582154,400.0,0.3,BALANCED
32,3293.2780826995195,2851.7092524721565,33000,0.04375181905925274,47,3.827401240214163,3,56.1725987597858,6.830515420242806,-0.03,-0.0,0.0,0.2081317645870149,200.0,0.3,BALANCED
33,2375.194356128005,2849.886766629762,34000,0.0437071043998003,65,13.274304076597105,5,46.72569592340294,5.502268349643986,-0.05,-0.0,0.0,0.21199418030679226,400.0,0.3,BALANCED
34,3323.5734786543844,2849.538197840344,35000,0.04367160890251398,43,3.8226841744249773,5,56.17731582557504,6.832187694079401,-0.05,-0.0,0.0,0.20942011937499047,200.0,0.3,BALANCED
35,2389.890497459119,2851.4643266815388,36000,0.04364394769072533,63,13.212146350077376,5,46.787853649922624,5.822641038103791,-0.05,-0.0,0.0,0.19586669646203517,400.0,0.3,BALANCED
36,3298.483583394998,2845.9614528326774,37000,0.043624091893434525,52,3.8257925297896116,6,56.17420747021035,6.354963603068827,-0.06,-0.0,0.0,0.19043720994144678,200.0,0.3,BALANCED
37,2155.0970432647473,2825.5357639994368,38000,0.04361016396433115,65,13.948455592372214,5,46.051544407627695,6.0305168087884535,-0.05,-0.0,0.0,0.1866138007119298,400.0,0.3,BALANCED
38,3299.710749078347,2820.7527884544465,39000,0.043599892407655716,50,3.8127411479290383,2,56.187258852070975,6.8640504145214365,-0.02,-0.0,0.0,0.17674774134531618,200.0,0.3,BALANCED
39,2026.3400936802504,2785.9152775009497,40000,0.04359319154173136,63,14.337595740295276,5,45.6624042597047,5.717401825522453,-0.05,-0.0,0.0,0.189209778085351,400.0,0.3,BALANCED
