episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,3663.683192830237,3663.683192830237,0.99981,1458,139,4.557678924151365,6,55.442321075848746,6.121549928796071,-0.06,-0.0,0.0,120.0,0.0
1,1556.7960894521432,2610.23964114119,0.99962,1458,160,15.107011950589254,12,44.89298804941078,3.8146344639164775,-0.12,-0.0,0.0,240.0,0.0
2,3443.928037051824,2888.1357731114017,0.99943,1458,188,4.970057858490916,6,55.02994214150907,6.157670384817788,-0.06,-0.0,0.0,120.0,0.0
3,1935.0198873144016,2649.8568016621516,0.99924,1458,187,15.626794224327039,12,44.373205775673014,4.8485889446331,-0.12,-0.0,0.0,240.0,0.0
4,2822.566338737498,2684.3987090772207,0.99905,1458,193,4.984560213688177,6,55.01543978631181,6.1372968998000745,-0.06,-0.0,0.0,120.0,0.0
5,1645.2389963377095,2511.2054236206354,0.99886,1458,212,16.063853466536045,12,43.93614653346399,3.6450485624415228,-0.12,-0.0,0.0,240.0,0.0
6,3710.7036695951706,2682.5623159027123,0.99867,1458,150,4.642702831934902,6,55.35729716806508,6.177441586895696,-0.06,-0.0,0.0,120.0,0.0
7,1960.3012557092238,2592.279683378526,0.99848,1458,186,15.628863613836831,12,44.371136386163165,3.8898569241485403,-0.12,-0.0,0.0,240.0,0.0
8,3589.757532478842,2703.1105555007834,0.99829,1458,168,4.805309187140745,6,55.19469081285921,6.157068100536877,-0.06,-0.0,0.0,120.0,0.0
9,1809.5687987909746,2613.7563798298024,0.9981,1458,208,16.08041285602439,12,43.91958714397573,4.25798320795227,-0.12,-0.0,0.0,240.0,0.0
10,3559.2529191055423,2603.313352457333,0.99791,1458,156,4.652434121351553,6,55.34756587864843,6.1031885586447565,-0.06,-0.0,0.0,120.0,0.0
11,1763.6128149863603,2623.995025010755,0.99772,1458,184,15.626035129783608,12,44.373964870216334,3.891937688904604,-0.12,-0.0,0.0,240.0,0.0
12,3304.7959597211748,2610.08181727769,0.99753,1458,166,4.798858476720476,6,55.20114152327954,6.082815072285939,-0.06,-0.0,0.0,120.0,0.0
13,2055.16314431437,2622.096142977686,0.99734,1458,182,15.42517437177804,12,44.57482562822208,4.321730639859841,-0.12,-0.0,0.0,240.0,0.0
14,3127.755546150857,2652.6150637190226,0.99715,1458,193,4.983555410879782,6,55.016444589120184,6.11893552964876,-0.06,-0.0,0.0,120.0,0.0
15,1646.4118121539698,2652.732345300648,0.99696,1458,190,15.680356644957904,12,44.31964335504211,3.9556851206259114,-0.12,-0.0,0.0,240.0,0.0
16,3551.482012090015,2636.810179550133,0.99677,1458,169,4.797609766085626,6,55.20239023391432,6.123562043289942,-0.06,-0.0,0.0,120.0,0.0
17,1970.904539445899,2637.8705079238002,0.99658,1458,168,15.260975887317118,12,44.73902411268298,3.5238114044303224,-0.12,-0.0,0.0,240.0,0.0
18,3436.4820833080166,2622.542963006718,0.99639,1458,154,4.651358700429477,6,55.348641299570374,6.1596825010252925,-0.06,-0.0,0.0,120.0,0.0
19,1610.6686923761063,2602.6529523652307,0.9962,1458,187,15.655748161097803,12,44.34425183890213,3.957765885867449,-0.12,-0.0,0.0,240.0,0.0
20,3783.418358549049,2625.069496309582,0.99601,1458,143,4.554801055678236,6,55.445198944321795,6.139309014666474,-0.06,-0.0,0.0,120.0,0.0
21,1326.7558642887136,2581.383801239817,0.99582,1458,223,16.226457403199557,12,43.77354259680064,4.359225503004433,-0.12,-0.0,0.0,240.0,0.0
22,3363.354449121716,2587.2396501798708,0.99563,1458,171,4.803794306003346,6,55.196205693996674,6.081405242669025,-0.06,-0.0,0.0,120.0,0.0
23,1949.9743060683436,2576.720766355268,0.99544,1458,165,15.22502180350305,12,44.774978196496875,4.13649276931054,-0.12,-0.0,0.0,240.0,0.0
24,3695.64176955179,2633.5093886953614,0.99525,1458,145,4.640690661209193,6,55.35930933879079,6.17603175802384,-0.06,-0.0,0.0,120.0,0.0
25,2085.8140749541694,2677.449614975382,0.9950600000000001,1458,164,15.139451045368727,12,44.86054895463115,4.599619052928482,-0.12,-0.0,0.0,240.0,0.0
26,3753.3826421716753,2697.639677983548,0.99487,1458,138,4.57891359543288,6,55.421086404567205,6.122152214045558,-0.06,-0.0,0.0,120.0,0.0
27,1767.9354852574963,2677.342772564708,0.99468,1458,156,15.028423319085038,12,44.971576680914964,4.20024020054756,-0.12,-0.0,0.0,240.0,0.0
28,3598.3783195457886,2693.532396188485,0.99449,1458,138,4.5642199506687655,6,55.43578004933118,6.101778729027842,-0.06,-0.0,0.0,120.0,0.0
29,1531.07092019125,2685.572618969999,0.9943,1458,169,15.274142560843451,12,44.72585743915655,3.768366485022523,-0.12,-0.0,0.0,240.0,0.0
30,3446.856686491708,2651.916451764265,0.99411,1458,175,4.80649888496541,6,55.193501115034664,6.137899185422089,-0.06,-0.0,0.0,120.0,0.0
31,1801.5978574022338,2699.400651075617,0.99392,1458,156,15.09966483505328,12,44.900335164946796,4.202320965789098,-0.12,-0.0,0.0,240.0,0.0
32,3806.78773702484,2743.7439798659298,0.99373,1458,148,4.65090124021416,6,55.349098759785846,6.117525700404375,-0.06,-0.0,0.0,120.0,0.0
33,1973.493504203725,2746.0958996794675,0.99354,1458,170,15.3195540765971,12,44.6804459234029,5.374669070919844,-0.12,-0.0,0.0,280.0,0.0
34,3805.615123527625,2757.0932350770513,0.99335,1458,135,4.564284174424977,6,55.435715825575066,6.153646156798621,-0.06,-0.0,0.0,120.0,0.0
35,2074.8876462283447,2756.000592204469,0.99316,1458,164,15.096746350077385,12,44.90325364992266,4.204401730172633,-0.12,-0.0,0.0,240.0,0.0
36,3611.7142162491245,2741.833749612214,0.99297,1458,151,4.591242529789601,6,55.408757470210375,6.158272671780907,-0.06,-0.0,0.0,120.0,0.0
37,2020.6867187722644,2767.1088729636904,0.99278,1458,162,15.14275559237221,12,44.85724440762771,4.667528014647391,-0.12,-0.0,0.0,240.0,0.0
38,3209.799875690298,2728.2510285781414,0.99259,1458,175,4.82299114792904,6,55.17700885207101,6.173417357535424,-0.06,-0.0,0.0,120.0,0.0
39,1548.102917834304,2729.954228342447,0.9924,1458,206,16.028245740295283,12,43.97175425970473,4.91233637587012,-0.12,-0.0,0.0,240.0,0.0
