episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity,replication_state
11,2031.86496696727,3747.4070275788995,12000,0.050358979031443596,191,17.97143512978363,12,42.02856487021633,5.5851626133427335,-0.12,-0.0,0.0,0.3610455125570297,400.0,1.0,BALANCED
12,5047.198081738589,3784.2421557623975,13000,0.04972304031252861,174,4.879858476720477,6,55.12014152327955,6.949689043371774,-0.06,-0.0,0.0,0.34821137055754664,200.0,1.0,BALANCED
13,2105.605821452554,3886.608871417652,14000,0.04912683740258217,193,17.986124371778068,12,42.013875628221946,5.893038383916116,-0.12,-0.0,0.0,0.3461192452907562,400.0,1.0,BALANCED
14,5012.358208103408,3895.7230049424006,15000,0.04855711292475462,178,4.882305410879784,6,55.117694589120184,6.951361317789512,-0.06,-0.0,0.0,0.33600423216819764,200.0,1.0,BALANCED
15,2048.7075883738457,3785.1510375173375,16000,0.047996897250413895,193,18.13780664495793,12,41.86219335504218,5.62341107237552,-0.12,-0.0,0.0,0.3516063330322504,400.0,1.0,BALANCED
16,5030.598767830474,3787.2615020771436,17000,0.04748821537941694,179,4.878609766085627,6,55.12139023391433,6.774137225974286,-0.06,-0.0,0.0,0.33834144748747347,200.0,1.0,BALANCED
17,2213.6856264361595,3683.9609070090023,18000,0.046985212713479996,193,17.83767588731711,12,42.16232411268281,5.304286842658305,-0.12,-0.0,0.0,0.3409590204805136,400.0,1.0,BALANCED
18,5016.43838759274,3693.1148634388423,19000,0.04651731066405773,179,4.882208700429475,6,55.117791299570385,6.755809500615236,-0.06,-0.0,0.0,0.34619241759181024,200.0,1.0,BALANCED
19,2231.636743082971,3577.603928750741,20000,0.04605508502572775,193,17.836898161097835,12,42.16310183890214,5.634659531520063,-0.12,-0.0,0.0,0.3237662400305271,400.0,1.0,BALANCED
20,5038.332907018966,3577.642709859698,21000,0.04561734292656183,181,4.878801055678237,6,55.12119894432179,6.843585408800066,-0.06,-0.0,0.0,0.31457005605101585,200.0,1.0,BALANCED
21,3580.5166930970754,3732.507882472678,22000,0.045192502439022064,193,15.80435740319955,12,44.19564259680061,5.315535301802847,-0.12,-0.0,0.0,0.30426796548068524,400.0,1.0,BALANCED
22,5047.326531051395,3732.520727403959,23000,0.04479692131280899,179,4.8847943060033465,6,55.11520569399668,6.848843145601503,-0.06,-0.0,0.0,0.3123462638258934,200.0,1.0,BALANCED
23,2964.73247556938,3818.433392815641,24000,0.04440498165786266,228,16.34462180350305,12,43.65537819649686,5.572665614226391,-0.12,-0.0,0.0,0.30950671195983886,382.0,0.955,BALANCED
24,5023.089811122311,3819.5065531175314,25000,0.04402426350861788,175,4.883690661209192,6,55.116309338790785,7.005619054814513,-0.06,-0.0,0.0,0.3130563944578171,200.0,1.0,BALANCED
25,3292.7568224173197,3943.91147652188,26000,0.04364946763962507,185,15.61960104536872,12,44.38039895463117,5.363868135135621,-0.12,-0.0,0.0,0.30991179212927816,390.0,0.975,BALANCED
26,5046.155595215815,3945.4671592604136,27000,0.04328847397118807,174,4.8867135954328855,6,55.113286404567205,6.953291328427591,-0.06,-0.0,0.0,0.30094509780406953,200.0,1.0,BALANCED
27,3420.7914385457993,4066.177740471377,28000,0.0429471880197525,189,15.693073319085043,12,44.30692668091499,5.789089568169262,-0.12,-0.0,0.0,0.2903109381347895,398.0,0.995,BALANCED
28,5011.6534747353935,4065.6992491856427,29000,0.04261268116533756,177,4.884169950668761,6,55.11583004933121,6.741067237416718,-0.06,-0.0,0.0,0.29605972349643705,200.0,1.0,BALANCED
29,3565.0071210389096,4199.036286981236,30000,0.04229692928493023,192,15.779942560843454,12,44.220057439156534,5.491019891013532,-0.12,-0.0,0.0,0.28733937367796897,400.0,1.0,BALANCED
30,5014.27063714081,4196.63005999342,31000,0.04198904987424612,183,4.883448884965409,6,55.116551115034675,6.742739511253313,-0.06,-0.0,0.0,0.28452382050454617,200.0,1.0,BALANCED
31,3581.895812090854,4196.767971892799,32000,0.041694359853863716,193,15.809764835053278,12,44.19023516494685,5.8113925794733365,-0.12,-0.0,0.0,0.27816239759325984,400.0,1.0,BALANCED
32,5042.284983272061,4196.2638171148665,33000,0.04140349663794041,175,4.885801240214163,6,55.11419875978584,6.830515420242806,-0.06,-0.0,0.0,0.30729594491422174,200.0,1.0,BALANCED
33,3590.9033686852918,4258.880906426456,34000,0.04112063627690077,193,15.794754076597096,12,44.20524592340291,5.502268349643986,-0.12,-0.0,0.0,0.2736330287903547,400.0,1.0,BALANCED
34,5057.219070835944,4262.293832397821,35000,0.04085472226142883,173,4.880184174424974,6,55.119815825575074,6.832187694079401,-0.06,-0.0,0.0,0.2863994427025318,200.0,1.0,BALANCED
35,3636.6911462825155,4296.687264784339,36000,0.04059722647070885,193,15.759146350077383,12,44.24085364992267,5.822641038103791,-0.12,-0.0,0.0,0.28888535909354685,400.0,1.0,BALANCED
36,5033.459453281009,4295.417650590859,37000,0.04034514492377639,182,4.878792529789598,6,55.121207470210386,7.934963603068695,-0.06,-0.0,0.0,0.2623888758569956,200.0,1.0,BALANCED
37,3616.4560532364494,4314.984112059924,38000,0.04010036960244179,193,15.784455592372213,12,44.215544407627725,6.0305168087884535,-0.12,-0.0,0.0,0.2794531397521496,400.0,1.0,BALANCED
38,5012.525855796021,4315.071350165987,39000,0.03986598877236247,180,4.883741147929039,6,55.116258852071006,6.8640504145214365,-0.06,-0.0,0.0,0.27126921847462654,200.0,1.0,BALANCED
39,3573.5896122330173,4315.929599285397,40000,0.03963469062000513,193,15.800995740295278,12,44.19900425970474,5.717401825522453,-0.12,-0.0,0.0,0.28191215932369235,400.0,1.0,BALANCED
40,5034.613260941159,4317.963861665432,41000,0.03941487707197666,184,4.88436550318209,6,55.11563449681793,6.9868263235108845,-0.06,-0.0,0.0,0.26570350632071493,200.0,1.0,BALANCED
41,3605.080945010981,4320.282374957445,42000,0.039206440560519695,193,15.79750498183909,12,44.20249501816093,5.398277596497431,-0.12,-0.0,0.0,0.2752923981845379,400.0,1.0,BALANCED
42,5026.3428273486215,4318.688159365101,43000,0.03899605665355921,180,4.885084437384307,6,55.11491556261566,7.899498597347325,-0.06,-0.0,0.0,0.26248178295791147,200.0,1.0,BALANCED
43,3585.6219858238214,4318.160021078953,44000,0.03878726717084646,193,15.812297255770018,12,44.187702744229895,5.728650284666994,-0.12,-0.0,0.0,0.26182784862816333,400.0,1.0,BALANCED
44,5050.596406609,4317.4977546562595,45000,0.03859181934967637,173,4.883116792714603,6,55.116883207285404,6.722274506336605,-0.06,-0.0,0.0,0.27546153366565707,200.0,1.0,BALANCED
45,3595.0959632206673,4313.338236350075,46000,0.03840848244726658,193,15.79440649819358,12,44.20559350180637,5.409526055351401,-0.12,-0.0,0.0,0.24854399122297763,400.0,1.0,BALANCED
46,5043.1064071597675,4314.30293173795,47000,0.038226100616157055,174,4.882971726869632,6,55.11702827313031,7.003946780173257,-0.06,-0.0,0.0,0.24297546118497848,200.0,1.0,BALANCED
47,3602.0863310845757,4312.865959522763,48000,0.03805914055556059,193,15.781838771802608,12,44.21816122819733,5.7593987438115395,-0.12,-0.0,0.0,0.2540332565456629,400.0,1.0,BALANCED
48,5057.018067541232,4317.315180697284,49000,0.0378915392793715,175,4.883596082251439,6,55.11640391774864,6.811722689162694,-0.06,-0.0,0.0,0.2541092023998499,200.0,1.0,BALANCED
49,3612.949524226968,4321.25117189668,50000,0.037736399099230766,194,15.798508013732645,12,44.20149198626743,5.447774514384188,-0.12,-0.0,0.0,0.26607245825231074,400.0,1.0,BALANCED
50,5047.427106382426,4322.532556440807,51000,0.03758333018049598,179,4.87913101653519,6,55.12086898346467,6.813394962999287,-0.06,-0.0,0.0,0.2555688736587763,200.0,1.0,BALANCED
51,3606.1964369331426,4322.644105633022,52000,0.03742676367983222,193,15.794580287384592,12,44.205419712615445,5.76064720244166,-0.12,-0.0,0.0,0.2575347689539194,400.0,1.0,BALANCED
52,5023.784361252879,4322.388259023448,53000,0.03728551371023059,179,4.883211371766786,6,55.11678862823322,6.901170871988427,-0.06,-0.0,0.0,0.24745662696659565,200.0,1.0,BALANCED
53,3585.6848973772067,4322.3945501787875,54000,0.037138314452022314,193,15.799729529550698,12,44.200270470449176,5.441522972724445,-0.12,-0.0,0.0,0.2558074686676264,400.0,1.0,BALANCED
54,5044.94923222265,4321.829832740152,55000,0.03700822591781616,173,4.880276621993193,6,55.1197233780067,7.9014286079854035,-0.06,-0.0,0.0,0.24849987104535104,200.0,1.0,BALANCED
55,3606.731444734933,4322.993380891578,56000,0.036880576983094215,193,15.769573929467974,12,44.2304260705321,5.315383332619868,-0.12,-0.0,0.0,0.22186602655798196,400.0,1.0,BALANCED
56,5046.655658434579,4323.34830601906,57000,0.036760176066309214,181,4.881764977126083,6,55.118235022873954,6.7632045161700205,-0.06,-0.0,0.0,0.254866930693388,200.0,1.0,BALANCED
57,3597.3132674024514,4322.870999650847,58000,0.03663774160668254,193,15.799203171140512,12,44.200796828859524,5.6232591035948705,-0.12,-0.0,0.0,0.24296722251921893,400.0,1.0,BALANCED
58,5025.067293139346,4319.675922210658,59000,0.0365223134867847,182,4.877875911349775,6,55.12212408865032,6.990876790811336,-0.06,-0.0,0.0,0.2373018729686737,200.0,1.0,BALANCED
59,3600.5424807031313,4318.435217858274,60000,0.03641217341646552,193,15.793835445157283,12,44.206164554842665,5.343631791652321,-0.12,-0.0,0.0,0.2413169963657856,400.0,1.0,BALANCED
60,5043.404544158042,4318.032961635836,61000,0.036305840127170086,176,4.881380266731568,6,55.11861973326845,6.798652698996108,-0.06,-0.0,0.0,0.2507976623624563,200.0,1.0,BALANCED
61,3612.751799703315,4318.688497912854,62000,0.03620751481503248,193,15.79754468715167,12,44.202455312848244,5.634507562337083,-0.12,-0.0,0.0,0.2484935999661684,400.0,1.0,BALANCED
62,5044.474369208777,4320.757498708443,63000,0.03611293528228998,179,4.882675200955249,6,55.11732479904474,6.800324973413847,-0.06,-0.0,0.0,0.24043420433998108,200.0,1.0,BALANCED
63,3621.315920449025,4324.320601015625,64000,0.036018123384565115,193,15.764816960975319,12,44.23518303902473,5.854880250394789,-0.12,-0.0,0.0,0.24920445039868355,400.0,1.0,BALANCED
64,5036.447624969995,4323.470440290359,65000,0.03593506757169962,182,4.876387556058092,6,55.12361244394191,6.903100881821841,-0.06,-0.0,0.0,0.24680692061781884,200.0,1.0,BALANCED
65,3621.393283213349,4324.936624138201,66000,0.035852652974426746,193,15.791566202669314,12,44.20843379733066,5.6357560214820035,-0.12,-0.0,0.0,0.24703204523772002,400.0,1.0,BALANCED
66,5001.328668435267,4320.403925138269,67000,0.03577159903943539,187,4.882578490440564,6,55.117421509559335,6.869773156239627,-0.06,-0.0,0.0,0.24664513032883406,200.0,1.0,BALANCED
67,3573.0754098164857,4317.980139379672,68000,0.03569804923608899,193,15.827958476278331,12,44.17204152372157,5.858628709427574,-0.12,-0.0,0.0,0.2423143281787634,400.0,1.0,BALANCED
68,5025.859488279972,4318.059358893735,69000,0.03562989039346576,182,4.887522845788032,6,55.112477154212,6.992549064424411,-0.06,-0.0,0.0,0.24587051756680012,200.0,1.0,BALANCED
69,3589.5918841785333,4316.964299241276,70000,0.03555938880890608,193,15.781267719088154,12,44.218732280911794,5.666504479710126,-0.12,-0.0,0.0,0.22832550644874572,400.0,1.0,BALANCED
70,5046.018006364324,4317.225645461904,71000,0.03549459483474493,174,4.883255464000414,6,55.1167445359995,6.867635876905133,-0.06,-0.0,0.0,0.22767498649656773,200.0,1.0,BALANCED
71,3588.326213966944,4314.7830868882675,72000,0.03543280949816108,193,15.8078878659598,12,44.19211213404026,5.9033894969615535,-0.12,-0.0,0.0,0.2422322216257453,400.0,1.0,BALANCED
72,5020.318297093955,4312.3674796767855,73000,0.035375128500163555,178,4.882151819184798,6,55.11784818081515,7.024411785894627,-0.06,-0.0,0.0,0.22145478993654252,200.0,1.0,BALANCED
73,3594.3062541919685,4309.666513051079,74000,0.03532328037545085,193,15.779917108082955,12,44.22008289191705,5.541765267419361,-0.12,-0.0,0.0,0.2265476681292057,400.0,1.0,BALANCED
74,5020.614453328079,4308.0831958868885,75000,0.03527577593922615,178,4.884310753520076,6,55.115689246480045,6.972084059507704,-0.06,-0.0,0.0,0.21464769791811705,200.0,1.0,BALANCED
75,3620.2283493181103,4307.966702497364,76000,0.03523082146421075,193,15.773109381928057,12,44.22689061807188,5.8646379559905455,-0.12,-0.0,0.0,0.22639654539525508,400.0,1.0,BALANCED
76,5039.082490144585,4311.742084668296,77000,0.035186899825930595,183,4.877159108691575,6,55.12284089130837,6.7798599687206575,-0.06,-0.0,0.0,0.21496275890618563,200.0,1.0,BALANCED
77,3600.3033977933455,4314.464883465981,78000,0.03514764364808798,193,15.796978623943914,12,44.20302137605612,5.545513726675662,-0.12,-0.0,0.0,0.22599981240928174,400.0,1.0,BALANCED
78,5022.742272102192,4314.153161848204,79000,0.03510963963344693,175,4.882198042928145,6,55.117801957071784,6.761532242333425,-0.06,-0.0,0.0,0.22524958118796348,200.0,1.0,BALANCED
79,3617.888241911696,4316.982797621519,80000,0.03507522912696004,194,15.778650898325436,12,44.221349101674484,5.8658864147331355,-0.12,-0.0,0.0,0.20289658464491367,400.0,1.0,BALANCED
80,5043.591916700939,4316.740188655181,81000,0.03504448011517525,184,4.878502398275599,6,55.12149760172437,6.86930815051821,-0.06,-0.0,0.0,0.2325272287800908,200.0,1.0,BALANCED
81,3613.182963661019,4319.22586362459,82000,0.035016074776649475,193,15.785240139611759,12,44.214759860388135,5.573762185417542,-0.12,-0.0,0.0,0.2135750687122345,400.0,1.0,BALANCED
82,5036.23639171661,4320.8176730868545,83000,0.034989450592547655,172,4.883541332477842,6,55.116458667522075,6.8509804251595146,-0.06,-0.0,0.0,0.2281856406852603,200.0,1.0,BALANCED
83,3615.0239951912113,4322.889447186778,84000,0.03496531769633293,193,15.794272413456811,12,44.205727586543134,5.304134873765898,-0.12,-0.0,0.0,0.22169494353234767,400.0,1.0,BALANCED
84,5034.290313115632,4324.257033165534,85000,0.03494322532787919,173,4.885605687765222,6,55.114394312234836,6.953756333344345,-0.06,-0.0,0.0,0.22006657835096122,200.0,1.0,BALANCED
85,3609.9354451643703,4323.227742750159,86000,0.034923529252409935,193,15.780701656116433,12,44.219298343883466,5.5850106444503265,-0.12,-0.0,0.0,0.2292011982575059,400.0,1.0,BALANCED
86,5031.578972442488,4322.47739097995,87000,0.03490514121949673,180,4.878780409866874,6,55.12121959013318,6.867330370940898,-0.06,-0.0,0.0,0.2209829430282116,200.0,1.0,BALANCED
87,3640.411065949227,4326.488157795539,88000,0.034889393486082554,193,15.757329045825237,12,44.24267095417473,5.572969633531697,-0.12,-0.0,0.0,0.21802907194942237,400.0,1.0,BALANCED
88,5042.420391477282,4328.455969733047,89000,0.034874940291047096,179,4.88689276501693,6,55.11310723498303,6.970106279930393,-0.06,-0.0,0.0,0.2207082514464855,200.0,1.0,BALANCED
89,3594.131944741742,4326.080340016052,90000,0.03486152831465006,193,15.808558287326123,12,44.191441712673885,5.8538454041043675,-0.12,-0.0,0.0,0.21799479238688946,400.0,1.0,BALANCED
90,5044.886710244258,4326.209819370384,91000,0.034850770607590675,178,4.881275699326448,6,55.11872430067364,6.917778553766986,-0.06,-0.0,0.0,0.22286086156964302,200.0,1.0,BALANCED
91,3591.005231818799,4323.992046186162,92000,0.0348411500453949,193,15.791670561171172,12,44.2083294388287,5.584218092564481,-0.12,-0.0,0.0,0.21258065275847912,400.0,1.0,BALANCED
92,5037.333934208237,4324.1018004353255,93000,0.03483284963294864,180,4.880748054678198,6,55.1192519453218,6.779554462756066,-0.06,-0.0,0.0,0.20919678039848805,200.0,1.0,BALANCED
93,3593.4655422835676,4321.94595514456,94000,0.034825424663722515,193,15.795379803294365,12,44.20462019670564,5.86509386284658,-0.12,-0.0,0.0,0.22589633524417876,400.0,1.0,BALANCED
94,5041.5008220950285,4322.667006042499,95000,0.03481937758624554,171,4.883482988871845,6,55.116517011128245,7.007226737173864,-0.06,-0.0,0.0,0.2273226874321699,200.0,1.0,BALANCED
95,3600.396016622754,4321.713063188338,96000,0.03481399780139327,193,15.787132076602994,12,44.21286792339699,5.585466551306362,-0.12,-0.0,0.0,0.20299607131630182,400.0,1.0,BALANCED
96,5043.39778133523,4322.894944077613,97000,0.03480897657573223,175,4.886699344081981,6,55.11330065591807,6.815002645358637,-0.06,-0.0,0.0,0.2141086483001709,200.0,1.0,BALANCED
97,3625.4299328046823,4321.3968307631585,98000,0.03480534115806222,193,15.780761318854928,12,44.219238681145086,5.893342321879745,-0.12,-0.0,0.0,0.2123239655047655,400.0,1.0,BALANCED
98,5029.05199207222,4320.059990822652,99000,0.0348021755926311,178,4.885114278340008,6,55.11488572166008,6.796674919999941,-0.06,-0.0,0.0,0.21560553081333636,200.0,1.0,BALANCED
99,3608.315816860704,4321.478378034548,100000,0.034799286630004644,193,15.78979359274289,12,44.21020640725709,5.623715010339146,-0.12,-0.0,0.0,0.21074858125299215,400.0,1.0,BALANCED
