episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action
0,-4850.14118421956,-4850.14118421956,0.99981,243,11,45.93703657914322,6,14.062963420856885,7.7671932992361565,-0.30000000000000004,-0.0,-2.0
1,-4768.125326489544,-4809.133255354553,0.99962,243,9,45.93581083980328,6,14.064189160196568,7.76671295493275,-0.30000000000000004,-0.0,-2.0
2,-4672.220612693964,-4763.495707801023,0.99943,243,7,45.96436214205315,6,14.035637857946753,7.768300174762956,-0.30000000000000004,-0.0,0.0
3,-4814.384348521716,-4776.217867981196,0.99924,243,7,45.96397240252865,6,14.036027597471259,7.771644757288735,-0.30000000000000004,-0.0,0.0
4,-4405.3089472337615,-4702.036083831709,0.99905,243,8,45.935129621067375,6,14.064870378932605,7.780531216441778,-0.30000000000000004,-0.0,-2.0
5,-4743.174070546774,-4708.892414950887,0.99886,243,6,45.953329881676154,6,14.04667011832399,7.761989263935421,-0.30000000000000004,-0.0,0.0
6,-4702.459014379252,-4707.973357726368,0.99867,243,7,45.94806084969072,6,14.05193915030928,7.767334755700478,-0.30000000000000004,-0.0,0.0
7,-4511.091211461267,-4683.36308944323,0.99848,243,9,45.94227511006763,6,14.057724889932256,7.767742710476061,-0.30000000000000004,-0.0,0.0
8,-4673.830978097684,-4682.303965960392,0.99829,243,7,45.95516632863627,6,14.044833671363527,7.758956569652572,-0.30000000000000004,-0.0,-2.0
9,-4563.48716848556,-4670.422286212908,0.9981,243,4,45.95085858904335,6,14.049141410956615,7.759800276383427,-0.30000000000000004,-0.0,-2.0
10,-4733.478437989814,-4658.756011589934,0.99791,243,9,45.94007189125451,6,14.059928108745382,7.768245582124962,-0.30000000000000004,-0.0,-2.0
11,-4757.746100703937,-4657.718089011372,0.99772,243,8,45.958580151730224,6,14.04141984826989,7.76090715222315,-0.30000000000000004,-0.0,0.0
12,-4390.01533782986,-4629.497561524962,0.99753,243,5,45.9557533704662,6,14.044246629533665,7.76560371458492,-0.30000000000000004,-0.0,0.0
13,-4474.616473906057,-4595.520774063396,0.99734,243,7,45.951157631134905,6,14.04884236886496,7.761000138035938,-0.30000000000000004,-0.0,-2.0
14,-4816.282481390276,-4636.618127479048,0.99715,243,11,45.93665293327304,6,14.063347066726788,7.766710590268183,-0.30000000000000004,-0.0,-2.0
15,-4690.506172535899,-4631.351337677961,0.99696,243,7,45.947403193684444,6,14.052596806315528,7.762205417207784,-0.30000000000000004,-0.0,0.0
16,-4759.127279606931,-4637.018164200728,0.99677,243,7,45.93546841230022,6,14.064531587699685,7.769786279172352,-0.30000000000000004,-0.0,-2.0
17,-4742.176585533586,-4660.12670160796,0.99658,243,9,45.952632672741615,6,14.047367327258387,7.774814992592427,-0.30000000000000004,-0.0,0.0
18,-4715.730176192329,-4664.316621417424,0.99639,243,6,45.94728397495684,6,14.052716025042821,7.776858560568991,-0.30000000000000004,-0.0,0.0
19,-4690.100051067433,-4676.977909675612,0.9962,243,9,45.94387823529529,6,14.056121764704518,7.761993285173907,-0.30000000000000004,-0.0,0.0
20,-4890.680825453238,-4692.698148421955,0.99601,243,9,45.95191145406148,6,14.048088545938533,7.773177384480947,-0.30000000000000004,-0.0,0.0
21,-4547.012427328236,-4671.624781084384,0.99582,243,4,45.9479357145286,6,14.052064285471474,7.756849351190845,-0.30000000000000004,-0.0,-2.0
22,-4749.19139238456,-4707.542386539853,0.99563,243,7,45.944831350811704,6,14.05516864918845,7.759612129533259,-0.30000000000000004,-0.0,-2.0
23,-4650.3884302448305,-4725.119582173731,0.99544,243,8,45.94350961115435,6,14.056490388845573,7.780220962275026,-0.30000000000000004,-0.0,0.0
24,-4614.70460913022,-4704.961794947725,0.99525,243,6,45.946234829903176,6,14.05376517009684,7.754468195706661,-0.30000000000000004,-0.0,0.0
25,-4731.135957529631,-4709.0247734470995,0.9950600000000001,243,8,45.9494850903017,6,14.050514909698158,7.775940162823361,-0.30000000000000004,-0.0,-2.0
26,-4817.482666281719,-4714.860312114578,0.99487,243,11,45.94861239256417,6,14.051387607435775,7.759399998062646,-0.30000000000000004,-0.0,-2.0
27,-4832.690469307255,-4723.911700491945,0.99468,243,12,45.920296652851036,6,14.07970334714884,7.756235816831516,-0.30000000000000004,-0.0,-2.0
28,-4673.789278999359,-4719.717610772647,0.99449,243,5,45.9502898716945,6,14.0497101283054,7.757658718298637,-0.30000000000000004,-0.0,-2.0
29,-4751.714725873602,-4725.879078253265,0.9943,243,6,45.95084213220895,6,14.049157867791335,7.773478389834904,-0.30000000000000004,-0.0,-2.0
30,-4519.785938014078,-4688.789589509349,0.99411,243,9,45.959589434394104,6,14.04041056560586,7.758765593825436,-0.30000000000000004,-0.0,0.0
31,-4763.700942465617,-4710.458441023087,0.99392,243,9,45.95426369490848,6,14.045736305091749,7.776800073705752,-0.30000000000000004,-0.0,0.0
32,-4730.577060857463,-4708.597007870377,0.99373,243,8,45.94739491339981,6,14.052605086600318,7.764543931482443,-0.30000000000000004,-0.0,-2.0
33,-4721.490187986064,-4715.707183644501,0.99354,243,4,45.94511317388394,6,14.054886826115917,7.786015898755605,-0.30000000000000004,-0.0,-2.0
34,-4635.456517131048,-4717.782374444583,0.99335,243,9,45.95779847619816,6,14.042201523801806,7.7694757339948906,-0.30000000000000004,-0.0,0.0
35,-4645.905101440403,-4709.259288835661,0.99316,243,8,45.95250873681527,6,14.047491263184579,7.756565525224768,-0.30000000000000004,-0.0,0.0
36,-4739.507139642166,-4701.4617361717055,0.99297,243,9,45.95507395506643,6,14.04492604493354,7.7643317994485646,-0.30000000000000004,-0.0,-2.0
37,-4679.589224490284,-4686.151611690008,0.99278,243,6,45.95207821573952,6,14.047921784260447,7.764569031463666,-0.30000000000000004,-0.0,0.0
38,-4674.204835121513,-4686.1931673022245,0.99259,243,4,45.95117918397307,6,14.048820816026813,7.764032831911985,-0.30000000000000004,-0.0,0.0
39,-4751.147697954062,-4686.136464510269,0.9924,243,8,45.957375444264166,6,14.042624555735667,7.76187257128563,-0.30000000000000004,-0.0,0.0
40,-4593.845352787868,-4693.542405987648,0.99221,243,5,45.95489666293999,6,14.045103337059787,7.770775404352108,-0.30000000000000004,-0.0,0.0
41,-4613.543858517805,-4678.526697592867,0.99202,243,5,45.94730292327859,6,14.052697076721467,7.7662886907085324,-0.30000000000000004,-0.0,-2.0
42,-4808.5098369176485,-4686.319975198886,0.99183,243,9,45.939332225691345,6,14.060667774308762,7.757176008767397,-0.30000000000000004,-0.0,-2.0
43,-4629.789074413973,-4677.149863841677,0.99164,243,7,45.94494448597801,6,14.055055514021815,7.771220493220979,-0.30000000000000004,-0.0,-2.0
44,-4615.911485174957,-4675.1953606460675,0.99145,243,8,45.956565704581244,6,14.043434295418939,7.769407050446219,-0.30000000000000004,-0.0,-2.0
45,-4840.937991530216,-4694.69864965505,0.99126,243,7,45.953723964940956,6,14.046276035059092,7.762318972328672,-0.30000000000000004,-0.0,-2.0
46,-4605.438027854472,-4681.2917384762795,0.99107,243,7,45.94767526734079,6,14.052324732659125,7.764362540305237,-0.30000000000000004,-0.0,0.0
47,-4782.921923874754,-4691.625008414727,0.99088,243,6,45.94716152782947,6,14.05283847217059,7.771008361187102,-0.30000000000000004,-0.0,0.0
48,-4946.48862508315,-4718.85338741089,0.99069,243,10,45.95152874639814,6,14.048471253601809,7.771105113465087,-0.30000000000000004,-0.0,-2.0
49,-4784.616604572513,-4722.200278072735,0.9905,243,7,45.954261006907956,6,14.045738993091915,7.762979446812429,-0.30000000000000004,-0.0,-2.0
50,-4600.166015759929,-4722.832344369941,0.99031,243,4,45.9572703090634,6,14.04272969093659,7.7598242617236,-0.30000000000000004,-0.0,0.0
51,-4747.87899832923,-4736.265858351085,0.99012,243,9,45.942040569453205,6,14.057959430546592,7.755906108438264,-0.30000000000000004,-0.0,-2.0
52,-4390.1726190891895,-4694.432136568238,0.98993,243,5,45.95817778824509,6,14.041822211754958,7.768782884450659,-0.30000000000000004,-0.0,0.0
53,-4550.182672956002,-4686.47149642244,0.98974,243,11,45.939886048634996,6,14.060113951364926,7.7626486807219255,-0.30000000000000004,-0.0,-2.0
54,-4842.977046509973,-4709.1780525559425,0.98955,243,7,45.9604616849524,6,14.039538315047613,7.766011083710951,-0.30000000000000004,-0.0,-2.0
55,-4694.2858666621905,-4694.512840069141,0.98936,243,5,45.95866994547954,6,14.041330054520175,7.753927575406148,-0.30000000000000004,-0.0,0.0
56,-4398.962883454638,-4673.865325629156,0.98917,243,5,45.946289164198376,6,14.05371083580153,7.773771139529516,-0.30000000000000004,-0.0,-2.0
57,-4573.8343674931275,-4652.9565699909945,0.98898,243,7,45.96001342479418,6,14.03998657520568,7.757443106239414,-0.30000000000000004,-0.0,0.0
58,-4721.173324919907,-4630.425039974669,0.98879,243,10,45.93705672670497,6,14.062943273295046,7.759731013607642,-0.30000000000000004,-0.0,-2.0
59,-4721.916070822429,-4624.154986599662,0.9886,243,10,45.94954898728362,6,14.050451012716511,7.762374908032136,-0.30000000000000004,-0.0,-2.0
60,-4451.813677945332,-4609.319752818202,0.98841,243,6,45.947374205792116,6,14.052625794207714,7.759268511114365,-0.30000000000000004,-0.0,-2.0
61,-4634.627257326282,-4597.994578717908,0.98822,243,7,45.95589046637088,6,14.04410953362922,7.757230974612339,-0.30000000000000004,-0.0,0.0
62,-4703.938331892297,-4629.371149998218,0.98803,243,4,45.95398576853476,6,14.046014231465275,7.773068930249998,-0.30000000000000004,-0.0,0.0
63,-4727.612875274927,-4647.11417023011,0.98784,243,10,45.95091002898466,6,14.049089971015293,7.762162775998258,-0.30000000000000004,-0.0,-2.0
64,-4724.796966495791,-4635.296162228692,0.98765,243,3,45.94358924755769,6,14.056410752442355,7.783583365107589,-0.30000000000000004,-0.0,-2.0
65,-4500.796087926864,-4615.94718435516,0.98746,243,6,45.95944950813639,6,14.040550491863717,7.761312078684127,-0.30000000000000004,-0.0,-2.0
66,-4685.62834853763,-4644.613730863459,0.98727,243,5,45.94956081022304,6,14.050439189777043,7.786406847048818,-0.30000000000000004,-0.0,0.0
67,-4709.05921192022,-4658.136215306168,0.98708,243,6,45.9428030707889,6,14.05719692921127,7.76195064396438,-0.30000000000000004,-0.0,0.0
68,-4729.228891282101,-4658.941771942387,0.98689,243,8,45.93813628949043,6,14.061863710509463,7.759598219507618,-0.30000000000000004,-0.0,0.0
69,-4671.513616885616,-4653.901526548706,0.9867,243,6,45.9465685498331,6,14.053431450166864,7.767306710544584,-0.30000000000000004,-0.0,0.0
70,-4377.254063069166,-4646.44556506109,0.98651,243,12,45.945369517809084,6,14.054630482190955,7.76535166620472,-0.30000000000000004,-0.0,-2.0
71,-4777.3473604993615,-4660.717575378398,0.98632,243,9,45.938849778362034,6,14.061150221637853,7.765675906990466,-0.30000000000000004,-0.0,0.0
72,-4717.93003270943,-4662.116745460111,0.98613,243,9,45.94833499696498,6,14.051665003034994,7.764119667414687,-0.30000000000000004,-0.0,0.0
73,-4642.176854061321,-4653.57314333875,0.98594,243,9,45.94908525738902,6,14.050914742610777,7.777906948669287,-0.30000000000000004,-0.0,-2.0
74,-4777.325420135406,-4658.825988702712,0.98575,243,11,45.93496255969041,6,14.065037440309657,7.769051469770672,-0.30000000000000004,-0.0,-2.0
75,-4759.669120529338,-4684.713291962959,0.98556,243,6,45.94652882025193,6,14.053471179747977,7.767395234181285,-0.30000000000000004,-0.0,0.0
76,-4733.243739687652,-4689.474831077961,0.98537,243,9,45.94025603868747,6,14.05974396131247,7.758609093201332,-0.30000000000000004,-0.0,0.0
77,-4674.673202859324,-4686.036230171872,0.9851800000000001,243,4,45.95295029933491,6,14.047049700665045,7.763944866031371,-0.30000000000000004,-0.0,0.0
78,-4696.884404874785,-4682.80178153114,0.98499,243,10,45.95270560139151,6,14.047294398608633,7.765681374754434,-0.30000000000000004,-0.0,0.0
79,-4801.618595156368,-4695.812279358215,0.9848,243,6,45.94795186195728,6,14.052048138042606,7.76505174155817,-0.30000000000000004,-0.0,-2.0
80,-4701.146015490188,-4728.201474600317,0.98461,243,7,45.93932908064173,6,14.060670919358033,7.759248303513138,-0.30000000000000004,-0.0,-2.0
81,-4819.655630803377,-4732.432301630719,0.98442,243,9,45.941361341173234,6,14.058638658826762,7.777282782673726,-0.30000000000000004,-0.0,-2.0
82,-4469.680847268232,-4707.607383086599,0.98423,243,3,45.951326643337154,6,14.048673356662887,7.770855179039938,-0.30000000000000004,-0.0,0.0
83,-4425.530511549956,-4685.942748835462,0.98404,243,4,45.95074090349096,6,14.049259096509116,7.767724942574537,-0.30000000000000004,-0.0,-2.0
84,-4721.773536830762,-4680.387560504999,0.98385,243,13,45.94611012252305,6,14.053889877476859,7.758938801594585,-0.30000000000000004,-0.0,-2.0
85,-4656.310169599901,-4670.051665412055,0.98366,243,5,45.959302382883024,6,14.040697617116937,7.774467515577924,-0.30000000000000004,-0.0,0.0
86,-4799.931960126965,-4676.720487455986,0.98347,243,9,45.939331346134786,6,14.060668653865358,7.763079241972015,-0.30000000000000004,-0.0,0.0
87,-4651.794837275298,-4674.432650897584,0.98328,243,8,45.95361360657179,6,14.046386393428303,7.77860795539209,-0.30000000000000004,-0.0,-2.0
88,-4655.6919481565565,-4670.313405225761,0.98309,243,6,45.95481282518335,6,14.04518717481662,7.762550534302857,-0.30000000000000004,-0.0,-2.0
89,-4664.043631949672,-4656.555908905091,0.9829,243,7,45.960785085611924,6,14.039214914388157,7.762635263865409,-0.30000000000000004,-0.0,-2.0
90,-4640.668664964266,-4650.508173852499,0.98271,243,8,45.95075038766002,6,14.04924961234006,7.767482336658842,-0.30000000000000004,-0.0,-2.0
91,-4777.516424717541,-4646.294253243915,0.98252,243,11,45.94046264819142,6,14.05953735180847,7.765122809792117,-0.30000000000000004,-0.0,0.0
92,-4773.143798857251,-4676.640548402816,0.98233,243,7,45.94717386698743,6,14.052826133012513,7.768438701753979,-0.30000000000000004,-0.0,-2.0
93,-4852.360369327484,-4719.32353418057,0.98214,243,10,45.95008212731297,6,14.049917872687061,7.771865382388703,-0.30000000000000004,-0.0,0.0
94,-4621.2089391603795,-4709.267074413531,0.98195,243,7,45.95019542952417,6,14.049804570476075,7.7634089503652675,-0.30000000000000004,-0.0,-2.0
95,-4756.705079179436,-4719.306565371486,0.98176,243,5,45.9494176899397,6,14.050582310060413,7.778937663785342,-0.30000000000000004,-0.0,-2.0
96,-4783.154604582158,-4717.628829817005,0.98157,243,10,45.95242490861556,6,14.047575091384475,7.7701515233686544,-0.30000000000000004,-0.0,0.0
97,-4538.548325971968,-4706.304178686672,0.98138,243,6,45.95355716906125,6,14.046442830938753,7.762011097713389,-0.30000000000000004,-0.0,0.0
