episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity
0,2517.930197067814,2517.930197067814,1000,0.06093749962747097,169,4.816878924151367,6,55.18312107584875,6.121549928796071,-0.06,-0.0,0.0,0.0,120.0,0.0
1,479.39296445574945,1498.6615807617816,2000,0.060025603510439396,236,16.354411950589256,12,43.64558804941078,3.5813011305339506,-0.12,-0.0,0.0,1.6665289741754532,240.0,0.0
2,280.4346996430097,1092.585953722191,3000,0.05793046485632658,388,5.555957858490918,3,54.44404214150913,4.12433705148564,-0.03,-0.0,0.0,1.1533978796005249,120.0,0.0
3,-344.52761991234735,733.3075603135565,4000,0.05626384913921356,248,15.622744224327043,7,44.37725577567302,2.9845048096854834,-0.07,-0.0,0.0,0.8404803901910782,280.0,0.0
4,2686.2402895727328,1123.8941061653918,5000,0.05505329929292202,148,4.622310213688174,2,55.377689786311855,3.803963566467441,-0.02,-0.0,0.0,0.7194353933632374,120.0,0.0
5,1211.4304112301975,1138.4834903428593,6000,0.05398951191455126,164,15.159803466536033,5,44.84019653346398,2.255328397017199,-0.05,-0.0,0.0,0.5618206056952476,339.99999999999994,0.0
6,3252.555933549246,1440.4938393723435,7000,0.05313656106591225,148,4.616602831934903,2,55.38339716806508,3.677441586896786,-0.02,-0.0,0.0,0.46861264646053313,120.0,0.0
7,1697.5249285163238,1472.6227255153406,8000,0.05234832689166069,154,14.97996361383683,5,45.02003638616317,2.5810754758692713,-0.05,-0.0,0.0,0.4108078087121248,339.99999999999994,0.0
8,3074.8236949826132,1650.6450554561486,9000,0.05163604952394962,189,4.94525918714075,2,55.05474081285922,3.890401433870757,-0.02,-0.0,0.0,0.3766891874372959,120.0,0.0
9,64.11574227953521,1491.9921241384873,10000,0.0509609617292881,184,15.587212856024385,5,44.412787143975734,1.6068427496748627,-0.05,-0.0,0.0,0.3843674246966839,279.9999999999999,0.0
10,2857.9451672527275,1525.9936211569789,11000,0.05033917352557182,192,4.942234121351549,2,55.05776587864842,3.769855225312125,-0.02,-0.0,0.0,0.3723100137710571,120.0,0.0
11,706.1668210223996,1548.6710068136438,12000,0.04974760580807924,166,15.212935129783606,8,44.78706487021631,1.3919376889045088,-0.08,-0.0,0.0,0.35057723432779314,240.0,0.40000000000000013
12,3180.6442824892215,1838.6919650982647,13000,0.04920750390738249,146,4.618858476720479,2,55.38114152327954,3.98281507228728,-0.02,-0.0,0.0,0.38633415699005125,120.0,0.0
13,337.92674795919015,1906.937401885419,14000,0.04869130905717611,154,14.975174371778044,7,45.02482562822208,3.2043405484512166,-0.07,-0.0,0.0,0.3558290304243565,279.9999999999999,0.0
14,3466.8850712461813,1985.001880052764,15000,0.04825462866574526,148,4.621305410879781,2,55.37869458912018,3.9522688629824065,-0.02,-0.0,0.0,0.35729889884591104,120.0,0.0
15,1250.0580524495444,1988.8646441746982,16000,0.0478458646684885,154,14.991406644957905,7,45.00859335504213,2.1477301033942786,-0.07,-0.0,0.0,0.3564923906326294,279.9999999999999,0.0
16,3216.481481467703,1985.2571989665441,17000,0.047492009587585926,149,4.617609766085624,2,55.38239023391432,3.556895376624519,-0.02,-0.0,0.0,0.3371588730812073,120.0,0.0
17,988.5430317626783,1914.3590092911795,18000,0.04718715604394674,164,15.191675887317116,8,44.80832411268297,1.5296720656283291,-0.08,-0.0,0.0,0.329621152728796,259.9999999999999,0.7000000000000001
18,3415.795333652508,1948.4561731581693,19000,0.04691234324127436,149,4.621208700429478,2,55.37879129957037,3.5263491676933603,-0.02,-0.0,0.0,0.36186635613441465,120.0,0.0
19,737.7963404374299,2015.8242329739587,20000,0.04667866230010986,153,16.679948161097833,6,43.3200518389021,3.1113641547298077,-0.06,-0.0,0.0,0.3127369798719883,339.99999999999994,0.0
20,3223.4396332288534,2052.3736795715713,21000,0.046473599039018154,173,4.784301055678238,3,55.215698944321794,4.2393090146673496,-0.03,-0.0,0.0,0.34313197046518323,120.0,0.0
21,602.4900956040522,2042.006007029736,22000,0.04630513582378626,165,15.605907403199545,8,44.39409259680062,1.546977387389168,-0.08,-0.0,0.0,0.3223436886072159,260.0,0.8
22,3009.8112610318494,2024.922704883999,23000,0.046164533123373985,151,4.628294306003347,3,55.37170569399666,4.248071909336412,-0.03,-0.0,0.0,0.33338859140872956,120.0,0.0
23,1494.9090547317776,2140.620935561258,24000,0.046050477772951126,156,15.45092180350306,5,44.54907819649683,3.3243285128750086,-0.05,-0.0,0.0,0.33177941642701625,359.99999999999994,0.0
24,3036.1507142133282,2097.5474998579725,25000,0.045958916656672955,148,4.627190661209193,3,55.37280933879079,4.542698424691944,-0.03,-0.0,0.0,0.3359693931043148,120.0,0.0
25,1881.5835885409006,2160.700053467108,26000,0.045890036039054394,153,14.992751045368728,6,45.00724895463114,3.0219682575078535,-0.06,-0.0,0.0,0.31227260068058965,359.99999999999994,0.6000000000000001
26,3049.3187679455677,2143.983782114895,27000,0.045840621925890446,144,4.630213595432879,3,55.36978640456721,4.4221522140459655,-0.03,-0.0,0.0,0.312986773326993,120.0,0.0
27,1822.0112605006289,2227.3306049886896,28000,0.045806304551661015,154,14.984323319085034,5,45.01567668091497,3.3779379114762564,-0.05,-0.0,0.0,0.299704724624753,359.99999999999994,0.9
28,3013.8243471762316,2187.133506341062,29000,0.045784151181578636,147,4.627669950668764,3,55.37233004933119,4.03511206236244,-0.03,-0.0,0.0,0.2880621054396033,120.0,0.0
29,1843.0833079634087,2297.66220309366,30000,0.04577058460563421,154,14.993792560843453,5,45.00620743915655,2.8455776566815674,-0.05,-0.0,0.0,0.3016459985077381,359.99999999999994,0.8
