episode,reward,avg10,epsilon,states_explored,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,dynamic_tsla,dynamic_min_popularity
0,-1640.9494635739843,-1640.9494635739843,0.99981,1458,180,4.8330789241513665,6,55.16692107584875,5.72547773030927,-0.06,-0.0,0.0,180.0,0.9
1,-9921.583912489581,-5781.266688031783,0.99962,1458,843,23.637211950589272,12,36.36278804941071,0.0,-0.12,-6.396474892606805,0.0,320.0,0.8
2,-8260.101790090632,-6607.545055384733,0.99943,1458,694,7.606607858490926,6,52.39339214150912,0.0,-0.06,-8.34832218898207,0.0,150.0,0.7000000000000001
3,-11674.650398064181,-7874.321391054595,0.99924,1458,676,20.39184422432704,12,39.60815577567296,0.0,-0.12,-16.798408022282505,0.0,240.0,0.1
4,-5282.632247706944,-7355.983562385064,0.99905,1458,64,3.830310213688181,6,56.16968978631181,6.282378139880464,-0.06,-0.0,0.0,200.0,0.7000000000000001
5,-14596.74502574251,-8562.777139611304,0.99886,1458,723,20.627753466536046,12,39.37224653346399,0.0,-0.12,-7.297959952005071,0.0,320.0,0.6000000000000001
6,-3707.130008511059,-7869.1132637398405,0.99867,1458,71,3.840802831934899,6,56.1591971680651,5.966664466523149,-0.06,-0.0,0.0,190.0,0.4
7,-14859.382662492255,-8742.896938583894,0.99848,1458,583,17.936463613836867,12,42.06353638616328,0.0,-0.12,-2.2276439468828535,0.0,360.0,0.6000000000000001
8,-6528.151804878599,-8496.814145949971,0.99829,1458,371,5.182409187140749,6,54.81759081285927,4.360370554342237,-0.06,-0.0,0.0,130.0,1.0
9,-14313.502990921917,-9078.483030447165,0.9981,1458,748,20.813962856024407,12,39.18603714397571,0.0,-0.12,-8.567526158333433,0.0,260.0,0.7000000000000001
10,-8215.124767816233,-9735.90056087139,0.99791,1458,592,6.783184121351551,6,53.216815878648475,5.749382247565541,-0.06,-0.0,0.0,190.0,0.9
11,-13850.353654624081,-10128.777535084842,0.99772,1458,781,23.108185129783617,12,36.89181487021647,0.0,-0.12,-5.323594538090064,0.0,300.0,0.7000000000000001
12,-7769.6052862456845,-10079.727884700345,0.99753,1458,535,6.240658476720468,6,53.75934152327951,0.0,-0.06,-3.9596488618702086,0.0,160.0,0.1
